Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.6538953,0.59453326,0.564
6.1,0.6538953,0.59453326,0.564
6.2,0.6538953,0.59453326,0.564
6.3,0.6538953,0.59453326,0.564
6.4,0.65307695,0.59372866,0.564
6.5,0.65307695,0.59372866,0.564
6.6,0.65272725,0.5933851,0.563
6.7,0.6525273,0.5931854,0.563
6.8,0.6523259,0.5929764,0.563
6.9,0.6520493,0.5926936,0.563
7.0,0.65114,0.59176534,0.562
7.1,0.650953,0.5915807,0.562
7.2,0.65016955,0.5907808,0.562
7.3,0.64726716,0.5879169,0.56
7.4,0.6452416,0.58590466,0.56
7.5,0.61950547,0.5585701,0.528
7.6,0.5765926,0.51198167,0.468
7.7,0.5212953,0.44982937,0.41
7.8,0.46992746,0.3886037,0.371
7.9,0.39672282,0.3078427,0.295
8.0,0.33405817,0.24865209,0.247
8.1,0.23013729,0.16171092,0.15
8.2,0.10244674,0.06318116,0.062
8.3,0.032718915,0.01902531,0.022
