Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,1.08131,0.0,4.0,1.0,0.0,0.64236,1.0E-4,1.03256
2.6,0.85877,0.0,3.0,1.0,0.0,0.55811,1.0E-4,0.81974
2.7,0.68238,0.0,3.0,0.0,0.0,0.47764,1.0E-4,0.65103
2.8,0.54142,0.0,2.0,0.0,0.0,0.40384,1.0E-4,0.51675
2.9,0.42955,0.0,2.0,0.0,0.0,0.33636,1.0E-4,0.41022
3.0,0.34236,0.0,2.0,0.0,0.0,0.27892,1.0E-4,0.32714
3.1,0.27153,0.0,2.0,0.0,0.0,0.22889,1.0E-4,0.25963
3.2,0.21407,0.0,1.0,0.0,0.0,0.18567,1.0E-4,0.20481
3.3,0.16928,0.0,1.0,0.0,0.0,0.15056,1.0E-4,0.16223
3.4,0.13387,0.0,1.0,0.0,0.0,0.12113,1.0E-4,0.12824
3.5,0.10617,0.0,1.0,0.0,0.0,0.09744,1.0E-4,0.10172
3.6,0.08344,0.0,1.0,0.0,0.0,0.07736,1.0E-4,0.07998
3.7,0.06669,0.0,1.0,0.0,0.0,0.06245,1.0E-4,0.06396
3.8,0.05334,0.0,1.0,0.0,0.0,0.05046,1.0E-4,0.05125
3.9,0.04263,0.0,1.0,0.0,0.0,0.0405,1.0E-4,0.04094
4.0,0.03413,0.0,1.0,0.0,0.0,0.03253,1.0E-4,0.03267
4.1,0.02733,0.0,1.0,0.0,0.0,0.02611,1.0E-4,0.02615
4.2,0.02161,0.0,0.0,0.0,0.0,0.02068,1.0E-4,0.02067
4.3,0.0171,0.0,0.0,0.0,0.0,0.01644,1.0E-4,0.01634
4.4,0.0135,0.0,0.0,0.0,0.0,0.01299,1.0E-4,0.01288
4.5,0.01045,0.0,0.0,0.0,0.0,0.01012,1.0E-4,0.00998
4.6,0.00822,0.0,0.0,0.0,0.0,0.00794,1.0E-4,0.00784
4.7,0.00663,0.0,0.0,0.0,0.0,0.00641,1.0E-4,0.00636
4.8,0.0053,0.0,0.0,0.0,0.0,0.00515,1.0E-4,0.00511
4.9,0.00424,0.0,0.0,0.0,0.0,0.00411,1.0E-4,0.00407
5.0,0.00331,0.0,0.0,0.0,0.0,0.00323,1.0E-4,0.00317
5.1,0.0027,0.0,0.0,0.0,0.0,0.00266,1.0E-4,0.00263
5.2,0.00221,0.0,0.0,0.0,0.0,0.00219,1.0E-4,0.00216
5.3,0.00175,0.0,0.0,0.0,0.0,0.00174,1.0E-4,0.00172
5.4,0.00137,0.0,0.0,0.0,0.0,0.00137,1.0E-4,0.00135
5.5,0.00111,0.0,0.0,0.0,0.0,0.00111,1.0E-4,0.0011
5.6,8.6E-4,0.0,0.0,0.0,0.0,8.6E-4,1.0E-4,8.5E-4
5.7,6.8E-4,0.0,0.0,0.0,0.0,6.8E-4,1.0E-4,6.7E-4
5.8,5.0E-4,0.0,0.0,0.0,0.0,5.0E-4,1.0E-4,4.9E-4
5.9,3.6E-4,0.0,0.0,0.0,0.0,3.6E-4,1.0E-4,3.6E-4
6.0,2.3E-4,0.0,0.0,0.0,0.0,2.3E-4,1.0E-4,2.3E-4
6.1,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,8.0E-5,1.6E-4
6.2,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,4.0E-5,9.0E-5
6.3,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,3.0E-5,5.0E-5
6.4,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,2.0E-5,4.0E-5
6.5,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,2.0E-5,3.0E-5
6.6,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,2.0E-5,3.0E-5
6.7,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,2.0E-5,3.0E-5
6.8,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,2.0E-5,3.0E-5
6.9,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,1.0E-5,2.0E-5
7.0,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.2,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
