Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.5472077,0.5296914,0.462
6.1,0.543443,0.5252231,0.456
6.2,0.48572755,0.47549024,0.392
6.3,0.4519554,0.45092985,0.358
6.4,0.42844188,0.43329456,0.329
6.5,0.39707598,0.40394834,0.293
6.6,0.34316826,0.3656222,0.249
6.7,0.33490872,0.3564871,0.234
6.8,0.30472666,0.32143864,0.199
6.9,0.26114002,0.27030227,0.161
7.0,0.22910212,0.23244007,0.131
7.1,0.20031011,0.20011798,0.113
7.2,0.16475083,0.15799835,0.085
7.3,0.12553923,0.112774685,0.059
7.4,0.08966117,0.07152132,0.036
7.5,0.07815429,0.05978592,0.031
7.6,0.056323938,0.03822312,0.021
7.7,0.03190407,0.0133212935,0.008
7.8,0.027303906,0.01144022,0.008
7.9,0.017397208,0.00860449,0.008
8.0,0.010521456,0.005357816,0.003
8.1,0.0063487417,0.0030613781,0.0
