Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,5.0,7.39248,6.0,5.0,0.0,2737.0,1.0,3.0,9.0,18.0
2.6,2.0,5.86379,5.0,4.0,0.0,2155.0,1.0,2.0,8.0,15.0
2.7,2.0,4.65589,4.0,3.0,0.0,1709.0,0.0,2.0,6.0,12.0
2.8,0.0,3.70161,3.0,2.0,0.0,1357.0,0.0,1.0,5.0,10.0
2.9,0.0,2.94097,2.0,2.0,0.0,1098.0,0.0,1.0,4.0,9.0
3.0,0.0,2.3355,2.0,1.0,0.0,877.0,0.0,0.0,4.0,7.0
3.1,0.0,1.85533,1.0,1.0,0.0,701.0,0.0,0.0,3.0,6.0
3.2,0.0,1.47578,1.0,0.0,0.0,559.0,0.0,0.0,2.0,5.0
3.3,0.0,1.17351,1.0,0.0,0.0,454.0,0.0,0.0,2.0,4.0
3.4,0.0,0.93183,0.0,0.0,0.0,372.0,0.0,0.0,2.0,4.0
3.5,0.0,0.74182,0.0,0.0,0.0,287.0,0.0,0.0,1.0,3.0
3.6,0.0,0.58939,0.0,0.0,0.0,227.0,0.0,0.0,1.0,3.0
3.7,0.0,0.46857,0.0,0.0,0.0,183.0,0.0,0.0,1.0,3.0
3.8,0.0,0.37095,0.0,0.0,0.0,149.0,0.0,0.0,1.0,2.0
3.9,0.0,0.29559,0.0,0.0,0.0,120.0,0.0,0.0,1.0,2.0
4.0,0.0,0.23379,0.0,0.0,0.0,100.0,0.0,0.0,1.0,2.0
4.1,0.0,0.18607,0.0,0.0,0.0,81.0,0.0,0.0,0.0,2.0
4.2,0.0,0.14791,0.0,0.0,0.0,61.0,0.0,0.0,0.0,1.0
4.3,0.0,0.1174,0.0,0.0,0.0,49.0,0.0,0.0,0.0,1.0
4.4,0.0,0.09341,0.0,0.0,0.0,37.0,0.0,0.0,0.0,1.0
4.5,0.0,0.07431,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0
4.6,0.0,0.0591,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0
4.7,0.0,0.04648,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0
4.8,0.0,0.03668,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0
4.9,0.0,0.02889,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
5.0,0.0,0.02302,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
5.1,0.0,0.01824,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
5.2,0.0,0.01397,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
5.3,0.0,0.01078,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
5.4,0.0,0.00827,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
5.5,0.0,0.00653,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
5.6,0.0,0.00499,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
5.7,0.0,0.00384,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
5.8,0.0,0.00293,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
5.9,0.0,0.00235,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.0,0.0,0.00183,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.1,0.0,0.00133,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.2,0.0,8.5E-4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.3,0.0,6.1E-4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.4,0.0,5.2E-4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.5,0.0,4.2E-4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.6,0.0,3.3E-4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
