Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,7.8184,1.0,18.0,6.0,5.0,0.99492,5.7E-4,5.23799
2.6,6.20152,1.0,15.0,5.0,4.0,0.98487,5.7E-4,4.15528
2.7,4.92434,0.0,12.0,4.0,3.0,0.96489,5.7E-4,3.29984
2.8,3.91454,0.0,10.0,3.0,2.0,0.93163,5.7E-4,2.62483
2.9,3.1102,0.0,9.0,2.0,2.0,0.88317,5.7E-4,2.08467
3.0,2.47146,0.0,7.0,2.0,1.0,0.81972,5.7E-4,1.65428
3.1,1.96314,0.0,6.0,1.0,1.0,0.74595,5.7E-4,1.31488
3.2,1.56158,0.0,5.0,1.0,0.0,0.66701,5.7E-4,1.0457
3.3,1.24171,0.0,5.0,1.0,0.0,0.58589,5.7E-4,0.83085
3.4,0.98631,0.0,4.0,1.0,0.0,0.50416,5.7E-4,0.65911
3.5,0.78565,0.0,3.0,0.0,0.0,0.42916,5.7E-4,0.52438
3.6,0.62386,0.0,3.0,0.0,0.0,0.36109,5.7E-4,0.41647
3.7,0.49649,0.0,3.0,0.0,0.0,0.30229,5.7E-4,0.33218
3.8,0.39332,0.0,2.0,0.0,0.0,0.25028,5.7E-4,0.26264
3.9,0.31348,0.0,2.0,0.0,0.0,0.20692,5.7E-4,0.20948
4.0,0.2483,0.0,2.0,0.0,0.0,0.16774,5.7E-4,0.16475
4.1,0.19742,0.0,2.0,0.0,0.0,0.13736,5.7E-4,0.131
4.2,0.15702,0.0,1.0,0.0,0.0,0.1118,5.7E-4,0.10434
4.3,0.12452,0.0,1.0,0.0,0.0,0.09076,5.7E-4,0.08293
4.4,0.09912,0.0,1.0,0.0,0.0,0.07331,5.7E-4,0.06557
4.5,0.07906,0.0,1.0,0.0,0.0,0.0596,5.7E-4,0.0527
4.6,0.06297,0.0,1.0,0.0,0.0,0.04787,5.7E-4,0.04183
4.7,0.04954,0.0,1.0,0.0,0.0,0.03798,5.7E-4,0.03272
4.8,0.03913,0.0,1.0,0.0,0.0,0.03025,5.7E-4,0.02589
4.9,0.03086,0.0,0.0,0.0,0.0,0.02416,5.7E-4,0.02026
5.0,0.02457,0.0,0.0,0.0,0.0,0.01936,5.7E-4,0.01604
5.1,0.0195,0.0,0.0,0.0,0.0,0.0155,5.7E-4,0.01269
5.2,0.01509,0.0,0.0,0.0,0.0,0.01208,5.7E-4,0.00986
5.3,0.01165,0.0,0.0,0.0,0.0,0.00942,5.7E-4,0.00769
5.4,0.00897,0.0,0.0,0.0,0.0,0.00733,5.7E-4,0.00588
5.5,0.00708,0.0,0.0,0.0,0.0,0.00588,5.7E-4,0.00467
5.6,0.00548,0.0,0.0,0.0,0.0,0.00455,5.7E-4,0.0036
5.7,0.00424,0.0,0.0,0.0,0.0,0.00349,5.7E-4,0.00271
5.8,0.0032,0.0,0.0,0.0,0.0,0.0027,5.7E-4,0.0021
5.9,0.00257,0.0,0.0,0.0,0.0,0.00215,5.6E-4,0.00168
6.0,0.00201,0.0,0.0,0.0,0.0,0.00168,5.6E-4,0.00132
6.1,0.00148,0.0,0.0,0.0,0.0,0.00127,5.0E-4,9.5E-4
6.2,9.2E-4,0.0,0.0,0.0,0.0,8.6E-4,3.7E-4,6.3E-4
6.3,6.5E-4,0.0,0.0,0.0,0.0,6.2E-4,3.1E-4,4.4E-4
6.4,5.6E-4,0.0,0.0,0.0,0.0,5.3E-4,3.0E-4,3.5E-4
6.5,4.6E-4,0.0,0.0,0.0,0.0,4.3E-4,2.7E-4,2.8E-4
6.6,3.5E-4,0.0,0.0,0.0,0.0,3.3E-4,2.2E-4,1.9E-4
6.7,2.8E-4,0.0,0.0,0.0,0.0,2.7E-4,2.1E-4,1.5E-4
6.8,2.1E-4,0.0,0.0,0.0,0.0,2.1E-4,1.7E-4,1.0E-4
6.9,1.4E-4,0.0,0.0,0.0,0.0,1.4E-4,1.4E-4,6.0E-5
7.0,1.1E-4,0.0,0.0,0.0,0.0,1.1E-4,1.1E-4,4.0E-5
7.1,1.1E-4,0.0,0.0,0.0,0.0,1.1E-4,1.1E-4,4.0E-5
7.2,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,9.0E-5,3.0E-5
7.3,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,8.0E-5,3.0E-5
7.4,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,7.0E-5,2.0E-5
7.5,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,2.0E-5
7.6,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,2.0E-5
