Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,3.0,2.6471,2.0,2.0,0.0,734.0,0.0,1.0,4.0,7.0
2.65,2.0,2.10255,2.0,1.0,0.0,574.0,0.0,0.0,3.0,6.0
2.75,2.0,1.66442,1.0,1.0,0.0,484.0,0.0,0.0,3.0,5.0
2.85,0.0,1.31945,1.0,1.0,0.0,366.0,0.0,0.0,2.0,4.0
2.95,1.0,1.0528,1.0,0.0,0.0,319.0,0.0,0.0,2.0,4.0
3.05,0.0,0.83305,1.0,0.0,0.0,240.0,0.0,0.0,2.0,3.0
3.15,0.0,0.66432,0.0,0.0,0.0,199.0,0.0,0.0,1.0,3.0
3.25,0.0,0.52652,0.0,0.0,0.0,156.0,0.0,0.0,1.0,2.0
3.35,0.0,0.42006,0.0,0.0,0.0,124.0,0.0,0.0,1.0,2.0
3.45,0.0,0.33192,0.0,0.0,0.0,94.0,0.0,0.0,1.0,2.0
3.55,0.0,0.26398,0.0,0.0,0.0,73.0,0.0,0.0,1.0,2.0
3.65,0.0,0.2095,0.0,0.0,0.0,66.0,0.0,0.0,1.0,1.0
3.75,0.0,0.16858,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0
3.85,0.0,0.13142,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0
3.95,0.0,0.10651,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0
4.05,0.0,0.0838,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0
4.15,0.0,0.06577,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0
4.25,0.0,0.05231,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0
4.35,0.0,0.04199,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0
4.45,0.0,0.03342,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0
4.55,0.0,0.02646,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
4.65,0.0,0.02157,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
4.75,0.0,0.01683,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
4.85,0.0,0.01338,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
4.95,0.0,0.01001,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
5.05,0.0,0.00826,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
5.15,0.0,0.00683,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
5.25,0.0,0.00536,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
5.35,0.0,0.00434,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
5.45,0.0,0.00304,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
5.55,0.0,0.00266,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
5.65,0.0,0.00208,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5.75,0.0,0.00163,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5.85,0.0,0.00109,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5.95,0.0,9.4E-4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.05,0.0,9.0E-4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.15,0.0,8.6E-4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.25,0.0,3.4E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.35,0.0,2.1E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.45,0.0,2.2E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.55,0.0,1.1E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.65,0.0,9.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.75,0.0,1.2E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.85,0.0,1.2E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.95,0.0,5.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.15,0.0,4.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.25,0.0,2.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.35,0.0,3.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.45,0.0,2.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.55,0.0,2.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.65,0.0,2.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
