Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,1446.5671,171.0,5938.0,923.0,537.0,1.0,0.09948,1063.2323
2.6,1148.999,135.0,4715.0,733.0,231.0,1.0,0.09948,844.5281
2.7,912.5704,107.0,3752.0,582.0,312.0,1.0,0.09948,670.72473
2.8,724.80023,85.0,2987.0,462.0,240.0,1.0,0.09948,532.70557
2.9,575.7349,67.0,2373.0,367.0,108.0,1.0,0.09948,423.15503
3.0,457.2657,53.0,1884.0,292.0,127.0,1.0,0.09948,336.0689
3.1,363.27194,42.0,1495.0,232.0,95.0,1.0,0.09948,267.0036
3.2,288.538,33.0,1188.0,184.0,86.0,1.0,0.09948,212.09195
3.3,229.1683,26.0,944.0,146.0,65.0,1.0,0.09948,168.46455
3.4,181.9989,20.0,750.0,116.0,55.0,1.0,0.09948,133.79996
3.5,144.54301,16.0,596.0,92.0,41.0,1.0,0.09948,106.25248
3.6,114.78364,12.0,473.0,73.0,31.0,0.99999,0.09948,84.3731
3.7,91.14792,9.0,377.0,58.0,28.0,0.99992,0.09948,66.99651
3.8,72.38814,7.0,299.0,46.0,20.0,0.99983,0.09948,53.20536
3.9,57.46399,5.0,238.0,37.0,15.0,0.99956,0.09948,42.23076
4.0,45.60779,4.0,189.0,29.0,10.0,0.99897,0.09948,33.51449
4.1,36.20209,3.0,150.0,23.0,9.0,0.99801,0.09948,26.60044
4.2,28.72061,2.0,119.0,18.0,7.0,0.99595,0.09948,21.1073
4.3,22.7808,1.0,94.0,14.0,5.0,0.99274,0.09948,16.74295
4.4,18.06457,1.0,75.0,11.0,4.0,0.98693,0.09948,13.27736
4.5,14.32765,1.0,60.0,9.0,3.0,0.97753,0.09948,10.53226
4.6,11.34164,0.0,48.0,7.0,3.0,0.96354,0.09948,8.34125
4.7,8.98508,0.0,38.0,6.0,2.0,0.94504,0.09948,6.60713
4.8,7.10066,0.0,30.0,4.0,2.0,0.92025,0.09948,5.21959
4.9,5.61239,0.0,24.0,3.0,1.0,0.8888,0.09948,4.12644
5.0,4.42904,0.0,19.0,3.0,1.0,0.85002,0.09948,3.25596
5.1,3.49242,0.0,16.0,2.0,1.0,0.80279,0.09948,2.56881
5.2,2.74698,0.0,13.0,2.0,0.0,0.74853,0.09948,2.02066
5.3,2.15665,0.0,10.0,1.0,0.0,0.6881,0.09948,1.58574
5.4,1.68782,0.0,8.0,1.0,0.0,0.62372,0.09948,1.24026
5.5,1.31291,0.0,7.0,1.0,0.0,0.5572,0.09948,0.96572
5.6,1.01504,0.0,5.0,0.0,0.0,0.48667,0.09948,0.74761
5.7,0.77856,0.0,4.0,0.0,0.0,0.4189,0.09948,0.57427
5.8,0.59291,0.0,4.0,0.0,0.0,0.35347,0.09948,0.43725
5.9,0.44495,0.0,3.0,0.0,0.0,0.29125,0.09942,0.32779
6.0,0.33851,0.0,2.0,0.0,0.0,0.23858,0.09937,0.24861
6.1,0.24841,0.0,2.0,0.0,0.0,0.18753,0.08679,0.18424
6.2,0.16222,0.0,1.0,0.0,0.0,0.13216,0.06684,0.12016
6.3,0.12264,0.0,1.0,0.0,0.0,0.10419,0.05742,0.09128
6.4,0.09279,0.0,1.0,0.0,0.0,0.08093,0.05008,0.06856
6.5,0.0716,0.0,1.0,0.0,0.0,0.06391,0.0443,0.05282
6.6,0.05973,0.0,1.0,0.0,0.0,0.05504,0.04123,0.04522
6.7,0.04901,0.0,1.0,0.0,0.0,0.04574,0.0361,0.03713
6.8,0.03999,0.0,1.0,0.0,0.0,0.03807,0.03162,0.0307
6.9,0.03169,0.0,1.0,0.0,0.0,0.03065,0.02633,0.02454
7.0,0.02446,0.0,0.0,0.0,0.0,0.02397,0.02126,0.01873
7.1,0.02041,0.0,0.0,0.0,0.0,0.02012,0.01853,0.01566
7.2,0.01522,0.0,0.0,0.0,0.0,0.01506,0.01417,0.0118
7.3,0.01068,0.0,0.0,0.0,0.0,0.01062,0.01024,0.00828
7.4,0.00949,0.0,0.0,0.0,0.0,0.00943,0.00928,0.00734
7.5,0.00735,0.0,0.0,0.0,0.0,0.00732,0.00729,0.0056
7.6,0.00403,0.0,0.0,0.0,0.0,0.00402,0.00401,0.00309
7.7,0.00133,0.0,0.0,0.0,0.0,0.00133,0.00132,9.0E-4
7.8,8.2E-4,0.0,0.0,0.0,0.0,8.2E-4,8.2E-4,6.0E-4
7.9,5.6E-4,0.0,0.0,0.0,0.0,5.6E-4,5.6E-4,4.1E-4
8.0,1.9E-4,0.0,0.0,0.0,0.0,1.9E-4,1.9E-4,1.6E-4
8.1,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,2.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
