Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.22271486,0.23651896,0.19631237
6.1,0.08867853,0.09179853,0.0813449
6.2,0.08867853,0.09179853,0.0813449
6.3,0.06809516,0.07008649,0.06290673
6.4,0.055140633,0.056453913,0.04989154
6.5,0.040707733,0.041279223,0.03362256
6.6,0.034011528,0.03422799,0.022776572
6.7,0.024702482,0.024402404,0.018438177
6.8,0.022609482,0.022384176,0.01626898
6.9,0.01414174,0.014055242,0.009761388
7.0,0.009858425,0.009809067,0.007592191
7.1,0.007759476,0.007709321,0.0054229936
7.2,0.00556279,0.005497929,0.004338395
7.3,0.0045690113,0.0045493045,0.004338395
7.4,0.003935481,0.003946352,0.004338395
7.5,0.0029113183,0.002923413,0.004338395
