Parent ID,Parent Name,Total 10 Year Mean Count,Total 1 Day Prob,Total 1 Week Prob,Total 1 Month Prob,Total 1 Year Prob,Total 10 Year Prob,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
861,Airport Lake,0.0028,0.0,0.0,0.0,2.0E-4,0.0028,7.0E-4,0.0,0.0,0.0,0.0,7.0E-4,5.0E-4
667,Almanor 2011 CFM,0.0261,0.0,0.0,2.0E-4,0.0024,0.0255,0.0061,0.0,0.0,0.0,8.0E-4,0.006,0.0031
219,Anacapa-Dume alt 1,0.0012,0.0,0.0,0.0,0.0,0.0012,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,1.0E-4
197,Anaheim,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
722,Antelope Valley 2011,0.0082,0.0,0.0,1.0E-4,8.0E-4,0.0082,0.0023,0.0,0.0,1.0E-4,2.0E-4,0.0023,0.0015
845,Ash Hill,0.009,0.0,0.0,2.0E-4,0.0011,0.0088,0.0023,0.0,0.0,1.0E-4,3.0E-4,0.0023,0.0014
881,Baker,0.0016,0.0,0.0,0.0,0.0,0.0016,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,1.0E-4
668,Bartlett Springs 2011 CFM,0.0263,1.0E-4,3.0E-4,3.0E-4,0.0024,0.0256,0.0071,0.0,0.0,0.0,3.0E-4,0.0069,0.0023
669,Battle Creek 2011 CFM,0.0017,0.0,0.0,0.0,2.0E-4,0.0017,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
842,Bear River fault zone,0.0092,0.0,0.0,1.0E-4,0.0012,0.0091,0.0031,0.0,0.0,0.0,4.0E-4,0.0031,0.0017
581,Bennett Valley 2011 CFM,0.0141,0.0,0.0,0.0,0.0014,0.0139,0.0049,0.0,0.0,0.0,5.0E-4,0.0049,0.0026
158,Bicycle Lake,0.0121,0.0,0.0,0.0,7.0E-4,0.0114,0.004,0.0,0.0,0.0,4.0E-4,0.0038,0.0012
741,Big Lagoon - Bald Mtn 2011 CFM,0.0081,0.0,0.0,1.0E-4,0.0012,0.008,0.0028,0.0,0.0,0.0,4.0E-4,0.0028,0.0013
192,Big Pine (Central),0.0053,0.0,0.0,0.0,3.0E-4,0.0052,0.0018,0.0,0.0,0.0,0.0,0.0018,5.0E-4
191,Big Pine (East),0.0058,0.0,0.0,1.0E-4,3.0E-4,0.0058,0.0015,0.0,0.0,0.0,1.0E-4,0.0015,7.0E-4
200,Big Pine (West),2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Blackwater,0.0106,0.0,1.0E-4,1.0E-4,0.001,0.01,0.0027,0.0,0.0,0.0,5.0E-4,0.0027,0.001
169,Blue Cut,0.0097,0.0,0.0,1.0E-4,9.0E-4,0.0097,0.0038,0.0,0.0,1.0E-4,2.0E-4,0.0038,0.0014
170,Brawley (Seismic Zone) alt 1,0.157,1.0E-4,5.0E-4,0.0013,0.0177,0.1521,0.0485,0.0,2.0E-4,5.0E-4,0.0067,0.0475,0.0306
541,Breckenridge 2011,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,Bullion Mountains,0.0106,0.0,1.0E-4,1.0E-4,6.0E-4,0.0104,0.0069,0.0,1.0E-4,1.0E-4,5.0E-4,0.0069,0.0037
94,Burnt Mtn,0.0044,0.0,0.0,0.0,8.0E-4,0.0044,0.0015,0.0,0.0,0.0,2.0E-4,0.0015,0.001
561,Butano 2011 CFM,0.0022,0.0,0.0,0.0,2.0E-4,0.0022,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,3.0E-4
165,Cady,0.0134,0.0,0.0,0.0,0.0011,0.0132,0.0081,0.0,0.0,0.0,8.0E-4,0.008,0.0048
602,Calaveras (Central) 2011 CFM,0.0911,0.0,4.0E-4,0.001,0.0087,0.0796,0.0298,0.0,3.0E-4,6.0E-4,0.0038,0.0264,0.0131
601,Calaveras (No) 2011 CFM,0.0283,0.0,2.0E-4,2.0E-4,0.003,0.0281,0.0101,0.0,2.0E-4,2.0E-4,0.001,0.01,0.0045
621,Calaveras (So) - Paicines extension 2011 CFM,0.1024,0.0,4.0E-4,0.001,0.0104,0.0923,0.0314,0.0,3.0E-4,5.0E-4,0.0041,0.0293,0.0159
603,Calaveras (So) 2011 CFM,0.1014,0.0,6.0E-4,0.0012,0.0098,0.0982,0.0262,0.0,4.0E-4,7.0E-4,0.0032,0.0255,0.0126
88,Calico-Hidalgo,0.0212,0.0,0.0,0.0,0.002,0.0208,0.0091,0.0,0.0,0.0,8.0E-4,0.0091,0.0061
