Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,1.3516,0.0,4.0,1.0,0.0,0.5968,4.0E-4,1.037
2.6,1.0776,0.0,4.0,1.0,0.0,0.5222,4.0E-4,0.8295
2.7,0.8602,0.0,3.0,0.0,0.0,0.4462,4.0E-4,0.6611
2.8,0.6896,0.0,3.0,0.0,0.0,0.3814,4.0E-4,0.5319
2.9,0.5498,0.0,3.0,0.0,0.0,0.3205,4.0E-4,0.4246
3.0,0.4386,0.0,2.0,0.0,0.0,0.2663,4.0E-4,0.3377
3.1,0.3494,0.0,2.0,0.0,0.0,0.2235,4.0E-4,0.2709
3.2,0.277,0.0,2.0,0.0,0.0,0.1826,4.0E-4,0.2143
3.3,0.2235,0.0,2.0,0.0,0.0,0.1517,4.0E-4,0.1739
3.4,0.1745,0.0,1.0,0.0,0.0,0.1215,4.0E-4,0.1352
3.5,0.1372,0.0,1.0,0.0,0.0,0.0973,4.0E-4,0.1064
3.6,0.1085,0.0,1.0,0.0,0.0,0.0789,4.0E-4,0.0838
3.7,0.0876,0.0,1.0,0.0,0.0,0.0635,4.0E-4,0.0674
3.8,0.0681,0.0,1.0,0.0,0.0,0.0502,4.0E-4,0.0525
3.9,0.0543,0.0,1.0,0.0,0.0,0.0404,4.0E-4,0.042
4.0,0.044,0.0,1.0,0.0,0.0,0.0334,4.0E-4,0.0343
4.1,0.0338,0.0,1.0,0.0,0.0,0.026,4.0E-4,0.0264
4.2,0.0263,0.0,0.0,0.0,0.0,0.0213,4.0E-4,0.0213
4.3,0.0199,0.0,0.0,0.0,0.0,0.0162,4.0E-4,0.0163
4.4,0.0166,0.0,0.0,0.0,0.0,0.0137,4.0E-4,0.0138
4.5,0.0137,0.0,0.0,0.0,0.0,0.0113,4.0E-4,0.0112
4.6,0.0117,0.0,0.0,0.0,0.0,0.0097,4.0E-4,0.0094
4.7,0.0096,0.0,0.0,0.0,0.0,0.0082,4.0E-4,0.0078
4.8,0.0071,0.0,0.0,0.0,0.0,0.0062,4.0E-4,0.0056
4.9,0.0057,0.0,0.0,0.0,0.0,0.0051,4.0E-4,0.0046
5.0,0.0047,0.0,0.0,0.0,0.0,0.0043,4.0E-4,0.0037
5.1,0.0038,0.0,0.0,0.0,0.0,0.0035,4.0E-4,0.0028
5.2,0.0029,0.0,0.0,0.0,0.0,0.0027,4.0E-4,0.0022
5.3,0.0022,0.0,0.0,0.0,0.0,0.0021,4.0E-4,0.0018
5.4,0.0018,0.0,0.0,0.0,0.0,0.0017,4.0E-4,0.0014
5.5,0.0014,0.0,0.0,0.0,0.0,0.0014,4.0E-4,0.001
5.6,0.001,0.0,0.0,0.0,0.0,0.001,4.0E-4,6.0E-4
5.7,8.0E-4,0.0,0.0,0.0,0.0,8.0E-4,4.0E-4,5.0E-4
5.8,6.0E-4,0.0,0.0,0.0,0.0,6.0E-4,4.0E-4,5.0E-4
5.9,6.0E-4,0.0,0.0,0.0,0.0,6.0E-4,4.0E-4,5.0E-4
6.0,5.0E-4,0.0,0.0,0.0,0.0,5.0E-4,4.0E-4,4.0E-4
6.1,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,3.0E-4,3.0E-4
6.2,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,2.0E-4,2.0E-4
6.3,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,2.0E-4,2.0E-4
6.4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,0.0
6.5,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,0.0
6.6,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
