Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,6.4215,0.0,10.0,3.0,2.0,0.9153,0.0019,2.4551
2.6,5.1032,0.0,8.0,2.0,2.0,0.8616,0.0019,1.9529
2.7,4.0527,0.0,7.0,2.0,1.0,0.7959,0.0019,1.5428
2.8,3.2161,0.0,6.0,1.0,1.0,0.7235,0.0019,1.2299
2.9,2.5462,0.0,5.0,1.0,0.0,0.6363,0.0019,0.9726
3.0,2.0304,0.0,4.0,1.0,0.0,0.5529,0.0019,0.7738
3.1,1.6112,0.0,4.0,0.0,0.0,0.4748,0.0019,0.6175
3.2,1.2776,0.0,3.0,0.0,0.0,0.4051,0.0019,0.4911
3.3,1.0121,0.0,3.0,0.0,0.0,0.3401,0.0019,0.3938
3.4,0.807,0.0,3.0,0.0,0.0,0.2876,0.0019,0.3183
3.5,0.6373,0.0,2.0,0.0,0.0,0.2391,0.0019,0.2543
3.6,0.5065,0.0,2.0,0.0,0.0,0.1953,0.0019,0.1999
3.7,0.4003,0.0,2.0,0.0,0.0,0.1575,0.0019,0.1582
3.8,0.3142,0.0,2.0,0.0,0.0,0.1241,0.0019,0.1222
3.9,0.2478,0.0,1.0,0.0,0.0,0.1024,0.0019,0.0992
4.0,0.1959,0.0,1.0,0.0,0.0,0.0828,0.0019,0.0785
4.1,0.1535,0.0,1.0,0.0,0.0,0.0662,0.0019,0.0618
4.2,0.1211,0.0,1.0,0.0,0.0,0.0535,0.0019,0.0483
4.3,0.095,0.0,1.0,0.0,0.0,0.0424,0.0019,0.0375
4.4,0.0756,0.0,1.0,0.0,0.0,0.034,0.0019,0.0297
4.5,0.0612,0.0,1.0,0.0,0.0,0.028,0.0019,0.0243
4.6,0.0488,0.0,0.0,0.0,0.0,0.0229,0.0019,0.0196
4.7,0.0394,0.0,0.0,0.0,0.0,0.0188,0.0019,0.0158
4.8,0.0328,0.0,0.0,0.0,0.0,0.016,0.0019,0.0131
4.9,0.0264,0.0,0.0,0.0,0.0,0.0128,0.0019,0.0105
5.0,0.0223,0.0,0.0,0.0,0.0,0.0109,0.0019,0.0087
5.1,0.0173,0.0,0.0,0.0,0.0,0.0088,0.0019,0.007
5.2,0.0137,0.0,0.0,0.0,0.0,0.0073,0.0019,0.006
5.3,0.0107,0.0,0.0,0.0,0.0,0.0058,0.0019,0.0048
5.4,0.009,0.0,0.0,0.0,0.0,0.0053,0.0019,0.0044
5.5,0.0076,0.0,0.0,0.0,0.0,0.0045,0.0019,0.0037
5.6,0.0061,0.0,0.0,0.0,0.0,0.0038,0.0019,0.0031
5.7,0.005,0.0,0.0,0.0,0.0,0.0033,0.0019,0.0028
5.8,0.0037,0.0,0.0,0.0,0.0,0.0028,0.0019,0.0024
5.9,0.0031,0.0,0.0,0.0,0.0,0.0026,0.0019,0.0022
6.0,0.0026,0.0,0.0,0.0,0.0,0.0023,0.0019,0.002
6.1,0.0023,0.0,0.0,0.0,0.0,0.002,0.0016,0.0018
6.2,0.002,0.0,0.0,0.0,0.0,0.0017,0.0014,0.0015
6.3,0.0016,0.0,0.0,0.0,0.0,0.0013,0.0012,0.0012
6.4,0.001,0.0,0.0,0.0,0.0,8.0E-4,8.0E-4,7.0E-4
6.5,9.0E-4,0.0,0.0,0.0,0.0,8.0E-4,8.0E-4,6.0E-4
6.6,8.0E-4,0.0,0.0,0.0,0.0,7.0E-4,7.0E-4,5.0E-4
6.7,6.0E-4,0.0,0.0,0.0,0.0,5.0E-4,5.0E-4,4.0E-4
6.8,6.0E-4,0.0,0.0,0.0,0.0,5.0E-4,5.0E-4,4.0E-4
6.9,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,4.0E-4,3.0E-4
7.0,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,3.0E-4,3.0E-4
7.1,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,3.0E-4,3.0E-4
7.2,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4,2.0E-4
7.3,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4,2.0E-4
7.4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,1.0E-4
7.5,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,1.0E-4
7.6,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,1.0E-4
7.7,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,1.0E-4
7.8,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,1.0E-4
7.9,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,1.0E-4
8.0,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,1.0E-4
8.1,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,1.0E-4
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
