Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,8802.415,2367.0,30579.0,6643.0,2759.0,1.0,0.6531,3577.9905
2.6,6992.476,1877.0,24290.0,5283.0,2189.0,1.0,0.6531,2842.074
2.7,5554.1597,1490.0,19325.0,4190.0,1613.0,1.0,0.6531,2257.4614
2.8,4411.2354,1181.0,15323.0,3325.0,1399.0,1.0,0.6531,1793.0817
2.9,3503.764,937.0,12164.0,2646.0,1011.0,1.0,0.6531,1424.2845
3.0,2782.6953,740.0,9676.0,2097.0,836.0,1.0,0.6531,1131.1238
3.1,2210.2144,586.0,7669.0,1665.0,657.0,1.0,0.6531,898.4904
3.2,1755.3768,465.0,6107.0,1323.0,591.0,1.0,0.6531,713.7373
3.3,1394.3947,367.0,4854.0,1049.0,454.0,1.0,0.6531,566.8817
3.4,1107.7139,291.0,3838.0,834.0,349.0,1.0,0.6531,450.3218
3.5,879.5769,229.0,3040.0,662.0,274.0,1.0,0.6531,357.6995
3.6,698.6052,181.0,2415.0,526.0,225.0,1.0,0.6531,284.0347
3.7,554.9897,142.0,1913.0,418.0,165.0,1.0,0.6531,225.6086
3.8,440.5976,111.0,1519.0,331.0,133.0,1.0,0.6531,179.1137
3.9,349.8627,87.0,1199.0,262.0,115.0,1.0,0.6531,142.2949
4.0,277.8441,68.0,952.0,208.0,89.0,1.0,0.6531,113.0171
4.1,220.7391,53.0,759.0,166.0,73.0,1.0,0.6531,89.8284
4.2,175.2886,41.0,607.0,132.0,56.0,1.0,0.6531,71.3278
4.3,139.1954,32.0,484.0,105.0,46.0,1.0,0.6531,56.7074
4.4,110.5264,24.0,385.0,83.0,37.0,1.0,0.6531,45.0661
4.5,87.656,18.0,306.0,66.0,29.0,1.0,0.6531,35.766
4.6,69.5135,14.0,240.0,52.0,24.0,1.0,0.6531,28.3903
4.7,55.1392,10.0,191.0,41.0,19.0,1.0,0.6531,22.5632
4.8,43.6611,8.0,151.0,32.0,18.0,1.0,0.6531,17.8766
4.9,34.6291,6.0,119.0,26.0,13.0,0.9999,0.6531,14.1981
5.0,27.4253,4.0,95.0,20.0,10.0,0.9996,0.6531,11.2736
5.1,21.7071,3.0,75.0,16.0,8.0,0.9985,0.6531,8.9495
5.2,17.1499,2.0,59.0,13.0,6.0,0.9957,0.6531,7.113
5.3,13.5037,1.0,46.0,10.0,5.0,0.9912,0.6531,5.6291
5.4,10.6698,1.0,37.0,8.0,3.0,0.9822,0.6531,4.4911
5.5,8.3858,0.0,29.0,6.0,3.0,0.9676,0.6531,3.5672
5.6,6.6047,0.0,23.0,5.0,2.0,0.9475,0.6531,2.8437
5.7,5.138,0.0,18.0,4.0,2.0,0.9187,0.6531,2.2611
5.8,3.9885,0.0,14.0,3.0,1.0,0.8831,0.653,1.7977
5.9,3.0272,0.0,11.0,2.0,1.0,0.8245,0.6309,1.3981
6.0,2.3795,0.0,9.0,2.0,1.0,0.7694,0.6097,1.1327
6.1,1.84,0.0,7.0,1.0,0.0,0.7039,0.5632,0.8901
6.2,1.4616,0.0,6.0,1.0,0.0,0.641,0.528,0.7158
6.3,1.1472,0.0,5.0,1.0,0.0,0.5675,0.4754,0.5725
6.4,0.8965,0.0,4.0,0.0,0.0,0.4998,0.4219,0.4525
6.5,0.6929,0.0,3.0,0.0,0.0,0.4244,0.3621,0.35
6.6,0.5381,0.0,3.0,0.0,0.0,0.3641,0.315,0.2768
6.7,0.4111,0.0,2.0,0.0,0.0,0.301,0.2622,0.214
6.8,0.3161,0.0,2.0,0.0,0.0,0.247,0.2189,0.1679
6.9,0.2395,0.0,2.0,0.0,0.0,0.1971,0.1792,0.1291
7.0,0.1872,0.0,1.0,0.0,0.0,0.1617,0.1501,0.1013
7.1,0.1402,0.0,1.0,0.0,0.0,0.1262,0.1179,0.0766
7.2,0.1072,0.0,1.0,0.0,0.0,0.099,0.0942,0.0598
7.3,0.0857,0.0,1.0,0.0,0.0,0.0805,0.0786,0.0495
7.4,0.0646,0.0,1.0,0.0,0.0,0.0614,0.0602,0.0378
7.5,0.0424,0.0,1.0,0.0,0.0,0.0409,0.0406,0.0251
7.6,0.0311,0.0,1.0,0.0,0.0,0.0306,0.0305,0.0188
7.7,0.022,0.0,0.0,0.0,0.0,0.0219,0.0218,0.013
7.8,0.0159,0.0,0.0,0.0,0.0,0.0159,0.0159,0.0096
7.9,0.0108,0.0,0.0,0.0,0.0,0.0108,0.0108,0.0061
8.0,0.0061,0.0,0.0,0.0,0.0,0.0061,0.0061,0.0035
8.1,0.0026,0.0,0.0,0.0,0.0,0.0026,0.0026,0.0014
8.2,7.0E-4,0.0,0.0,0.0,0.0,7.0E-4,7.0E-4,3.0E-4
8.3,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,1.0E-4
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
