Parent ID,Parent Name,Total 10 Year Mean Count,Total 1 Day Prob,Total 1 Week Prob,Total 1 Month Prob,Total 1 Year Prob,Total 10 Year Prob,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
861,Airport Lake,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4
667,Almanor 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Anacapa-Dume alt 1,0.0011,0.0,0.0,0.0,0.0,0.0011,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,1.0E-4
197,Anaheim,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,Antelope Valley 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,Ash Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,Baker,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,Bartlett Springs 2011 CFM,0.0134,0.0,1.0E-4,1.0E-4,0.0013,0.0133,0.0034,0.0,0.0,0.0,2.0E-4,0.0034,0.0013
669,Battle Creek 2011 CFM,9.0E-4,0.0,0.0,0.0,1.0E-4,9.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
842,Bear River fault zone,0.0026,0.0,0.0,0.0,4.0E-4,0.0026,9.0E-4,0.0,0.0,0.0,1.0E-4,9.0E-4,5.0E-4
581,Bennett Valley 2011 CFM,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4
158,Bicycle Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,Big Lagoon - Bald Mtn 2011 CFM,0.0048,0.0,0.0,0.0,7.0E-4,0.0048,0.0019,0.0,0.0,0.0,3.0E-4,0.0019,0.001
192,Big Pine (Central),3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,Big Pine (East),0.0011,0.0,0.0,0.0,0.0,0.0011,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4
200,Big Pine (West),2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Blackwater,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Blue Cut,0.0019,0.0,0.0,0.0,1.0E-4,0.0019,8.0E-4,0.0,0.0,0.0,1.0E-4,8.0E-4,3.0E-4
170,Brawley (Seismic Zone) alt 1,0.0611,1.0E-4,2.0E-4,7.0E-4,0.0069,0.061,0.0162,0.0,1.0E-4,3.0E-4,0.0024,0.0162,0.0097
541,Breckenridge 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,Bullion Mountains,0.0014,0.0,0.0,0.0,1.0E-4,0.0014,0.0011,0.0,0.0,0.0,0.0,0.0011,7.0E-4
94,Burnt Mtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,Butano 2011 CFM,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4
165,Cady,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,Calaveras (Central) 2011 CFM,0.0345,0.0,2.0E-4,4.0E-4,0.0029,0.034,0.0111,0.0,2.0E-4,3.0E-4,0.0012,0.011,0.0053
601,Calaveras (No) 2011 CFM,0.014,0.0,2.0E-4,2.0E-4,0.0013,0.014,0.0046,0.0,2.0E-4,2.0E-4,6.0E-4,0.0046,0.0023
621,Calaveras (So) - Paicines extension 2011 CFM,0.0306,0.0,1.0E-4,3.0E-4,0.0027,0.0303,0.0093,0.0,1.0E-4,2.0E-4,0.0012,0.0092,0.0046
603,Calaveras (So) 2011 CFM,0.03,0.0,2.0E-4,5.0E-4,0.0029,0.0298,0.0093,0.0,2.0E-4,3.0E-4,0.0012,0.0093,0.0045
88,Calico-Hidalgo,0.0079,0.0,0.0,0.0,9.0E-4,0.0079,0.0037,0.0,0.0,0.0,4.0E-4,0.0037,0.0025
724,Camp Rock 2011,0.001,0.0,0.0,0.0,0.0,0.001,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,1.0E-4
173,Canada David (Detachment),0.001,0.0,0.0,0.0,1.0E-4,0.001,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,1.0E-4
176,Carlsbad,7.0E-4,0.0,0.0,0.0,0.0,7.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4
721,Carson Range (Genoa),0.0022,0.0,0.0,0.0,2.0E-4,0.0022,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,3.0E-4
670,Casmalia 2011 CFM,8.0E-4,0.0,0.0,0.0,1.0E-4,8.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Cedar Mtn-Mahogany Mtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Cerro Prieto,0.0504,0.0,0.0,4.0E-4,0.0038,0.0504,0.0153,0.0,0.0,2.0E-4,0.0014,0.0153,0.0096
129,Channel Islands Thrust,0.0024,0.0,1.0E-4,1.0E-4,3.0E-4,0.0024,8.0E-4,0.0,0.0,0.0,1.0E-4,8.0E-4,2.0E-4
214,Channel Islands Western Deep Ramp,0.0021,0.0,0.0,0.0,1.0E-4,0.0021,8.0E-4,0.0,0.0,0.0,1.0E-4,8.0E-4,5.0E-4
238,Chino alt 1,3.0E-4,0.0,0.0,0.0,1.0E-4,3.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Clamshell-Sawpit,9.0E-4,0.0,0.0,0.0,2.0E-4,9.0E-4,6.0E-4,0.0,0.0,0.0,1.0E-4,6.0E-4,5.0E-4
844,Clayton,6.0E-4,0.0,0.0,0.0,1.0E-4,6.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
81,Cleghorn,0.0017,0.0,0.0,0.0,0.0,0.0016,8.0E-4,0.0,0.0,0.0,0.0,8.0E-4,4.0E-4
884,Cleghorn Lake,0.0011,0.0,0.0,1.0E-4,3.0E-4,0.0011,4.0E-4,0.0,0.0,0.0,2.0E-4,4.0E-4,2.0E-4
883,Cleghorn Pass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,Collayami 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Compton,0.0019,0.0,0.0,0.0,0.0,0.0019,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4
622,Concord 2011 CFM,0.0052,0.0,0.0,0.0,6.0E-4,0.0052,0.0016,0.0,0.0,0.0,2.0E-4,0.0016,5.0E-4
626,Contra Costa (Lafayette) 2011 CFM,0.0018,0.0,0.0,0.0,1.0E-4,0.0018,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,1.0E-4
633,Contra Costa Shear Zone (connector) 2011 CFM,0.002,0.0,0.0,0.0,1.0E-4,0.002,5.0E-4,0.0,0.0,0.0,0.0,5.0E-4,1.0E-4
776,Coronado Bank alt1,0.0044,0.0,0.0,0.0,3.0E-4,0.0044,9.0E-4,0.0,0.0,0.0,1.0E-4,9.0E-4,6.0E-4
157,Coyote Canyon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Coyote Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Cucamonga,0.0027,0.0,0.0,1.0E-4,5.0E-4,0.0027,7.0E-4,0.0,0.0,1.0E-4,1.0E-4,7.0E-4,5.0E-4
894,Davis Creek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Death Valley (Black Mtns Frontal),0.0046,0.0,0.0,2.0E-4,6.0E-4,0.0046,0.0014,0.0,0.0,0.0,2.0E-4,0.0014,6.0E-4
45,Death Valley (Fish Lake Valley),0.0042,0.0,0.0,2.0E-4,6.0E-4,0.0042,0.0012,0.0,0.0,0.0,1.0E-4,0.0012,4.0E-4
46,Death Valley (No),0.0045,0.0,0.0,2.0E-4,7.0E-4,0.0045,0.0014,0.0,0.0,0.0,2.0E-4,0.0014,6.0E-4
246,Death Valley (So),0.0042,0.0,0.0,0.0,3.0E-4,0.0042,0.0016,0.0,0.0,0.0,1.0E-4,0.0016,6.0E-4
51,Deep Springs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Del Valle,0.0017,0.0,0.0,0.0,1.0E-4,0.0017,5.0E-4,0.0,0.0,0.0,0.0,5.0E-4,2.0E-4
