Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,162.0,309.33597,270.0,251.0,168.0,3159.0,211.0,234.0,351.0,729.0
2.65,121.0,245.70964,215.0,200.0,128.0,2446.0,166.0,186.0,279.0,579.0
2.75,101.0,195.22485,171.0,160.0,94.0,1941.0,130.0,147.0,222.0,461.0
2.85,64.0,155.01309,136.0,122.0,71.0,1607.0,102.0,116.0,177.0,366.0
2.95,47.0,123.19358,108.0,100.0,50.0,1246.0,79.0,91.0,141.0,292.0
3.05,45.0,97.82347,86.0,81.0,43.0,988.0,61.0,72.0,113.0,231.0
3.15,30.0,77.65057,69.0,65.0,31.0,801.0,48.0,57.0,90.0,184.0
3.25,31.0,61.692,55.0,51.0,19.0,612.0,37.0,44.0,72.0,146.0
3.35,31.0,49.00392,44.0,41.0,15.0,485.0,28.0,35.0,58.0,117.0
3.45,28.0,38.92489,35.0,34.0,9.0,405.0,21.0,27.0,46.0,93.0
3.55,23.0,30.92605,28.0,25.0,6.0,297.0,16.0,21.0,37.0,74.0
3.65,11.0,24.56059,22.0,21.0,4.0,243.0,12.0,16.0,30.0,59.0
3.75,5.0,19.5126,17.0,16.0,2.0,214.0,9.0,13.0,24.0,47.0
3.85,6.0,15.49949,14.0,13.0,0.0,162.0,6.0,10.0,20.0,37.0
3.95,5.0,12.31269,11.0,10.0,0.0,134.0,5.0,7.0,16.0,30.0
4.05,1.0,9.7934,9.0,8.0,0.0,101.0,3.0,6.0,13.0,24.0
4.15,1.0,7.77042,7.0,6.0,0.0,91.0,2.0,4.0,11.0,19.0
4.25,1.0,6.18691,6.0,5.0,0.0,65.0,1.0,3.0,9.0,16.0
4.35,3.0,4.89892,4.0,4.0,0.0,53.0,1.0,2.0,7.0,13.0
4.45,1.0,3.90286,3.0,3.0,0.0,47.0,0.0,2.0,6.0,10.0
4.55,0.0,3.09426,3.0,2.0,0.0,37.0,0.0,1.0,5.0,9.0
4.65,1.0,2.4639,2.0,2.0,0.0,31.0,0.0,1.0,4.0,7.0
4.75,1.0,1.96253,2.0,1.0,0.0,24.0,0.0,0.0,3.0,6.0
4.85,1.0,1.54801,1.0,1.0,0.0,22.0,0.0,0.0,3.0,5.0
4.95,0.0,1.23059,1.0,1.0,0.0,16.0,0.0,0.0,2.0,4.0
5.05,0.0,0.98058,1.0,0.0,0.0,16.0,0.0,0.0,2.0,4.0
5.15,0.0,0.77693,1.0,0.0,0.0,13.0,0.0,0.0,2.0,3.0
5.25,0.0,0.61752,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0
5.35,0.0,0.49118,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0
5.45,0.0,0.38434,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
5.55,0.0,0.31067,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
5.65,0.0,0.24716,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0
5.75,0.0,0.19488,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0
