Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.83056813,0.8403543,0.818
6.1,0.83056813,0.8403543,0.818
6.2,0.83056813,0.8403543,0.818
6.3,0.83056813,0.8403543,0.818
6.4,0.6975078,0.720969,0.702
6.5,0.6975078,0.720969,0.702
6.6,0.5685747,0.59894454,0.546
6.7,0.46752074,0.50145,0.398
6.8,0.43398535,0.46681288,0.364
6.9,0.41729018,0.44939086,0.347
7.0,0.4081523,0.439865,0.33
7.1,0.37841812,0.4083387,0.3
7.2,0.36698413,0.39654472,0.29
7.3,0.33655906,0.36503488,0.26
7.4,0.31421077,0.34140024,0.24
7.5,0.29370537,0.3199189,0.216
7.6,0.24356844,0.266637,0.163
7.7,0.14353801,0.1591799,0.099
7.8,0.054848842,0.058685277,0.046
7.9,0.012853368,0.013492676,0.016
