Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.20270395,0.20494887,0.324
6.1,0.20270395,0.20494887,0.324
6.2,0.20270395,0.20494887,0.324
6.3,0.15168607,0.15140334,0.257
6.4,0.14821808,0.14799173,0.251
6.5,0.12697503,0.12596844,0.224
6.6,0.11118985,0.10979882,0.193
6.7,0.09778567,0.09600935,0.174
6.8,0.086162716,0.08410167,0.156
6.9,0.07672654,0.074443825,0.143
7.0,0.06681149,0.06431816,0.126
7.1,0.055877227,0.053304985,0.1
7.2,0.027749471,0.024325876,0.043
7.3,0.017703284,0.014455076,0.018
7.4,0.013553141,0.010454228,0.012
7.5,0.01205422,0.009046979,0.008
7.6,0.01035733,0.0075777047,0.006
7.7,0.0048887795,0.0028752028,0.003
7.8,0.0026095596,0.001440675,0.002
7.9,0.0016087863,9.240186E-4,0.002
8.0,3.6452015E-4,2.6672767E-4,0.0
8.1,4.8012203E-5,4.929847E-5,0.0
