Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,2862.9246,2181.0,5915.0,2551.0,2452.0,1.0,0.18917,1685.3047
2.6,2274.13,1726.0,4702.0,2028.0,1925.0,1.0,0.18917,1338.7172
2.7,1806.3673,1366.0,3734.0,1611.0,1534.0,1.0,0.18917,1063.3925
2.8,1434.8076,1080.0,2967.0,1281.0,1212.0,1.0,0.18917,844.6426
2.9,1139.7175,854.0,2362.0,1018.0,960.0,1.0,0.18917,670.9399
3.0,905.2521,674.0,1875.0,809.0,761.0,1.0,0.18917,532.91534
3.1,719.04016,531.0,1492.0,643.0,596.0,1.0,0.18917,423.27515
3.2,571.1782,418.0,1181.0,511.0,486.0,1.0,0.18917,336.24695
3.3,453.64294,329.0,940.0,407.0,386.0,1.0,0.18917,267.05215
3.4,360.29108,258.0,748.0,323.0,317.0,1.0,0.18917,212.09618
3.5,286.19284,202.0,596.0,257.0,240.0,1.0,0.18917,168.46867
3.6,227.2671,158.0,474.0,204.0,199.0,1.0,0.18917,133.76126
3.7,180.50395,123.0,378.0,163.0,153.0,1.0,0.18917,106.24509
3.8,143.3565,96.0,300.0,129.0,122.0,1.0,0.18917,84.36396
3.9,113.81016,74.0,240.0,103.0,95.0,1.0,0.18917,66.98209
4.0,90.36612,57.0,191.0,82.0,80.0,1.0,0.18917,53.17783
4.1,71.74365,44.0,153.0,65.0,62.0,1.0,0.18917,42.22052
4.2,56.91556,33.0,122.0,52.0,48.0,1.0,0.18917,33.48987
4.3,45.155,25.0,98.0,41.0,38.0,1.0,0.18917,26.57096
4.4,35.80829,19.0,78.0,32.0,31.0,1.0,0.18917,21.0646
4.5,28.39532,14.0,63.0,26.0,24.0,1.0,0.18917,16.70572
4.6,22.51234,10.0,50.0,20.0,18.0,1.0,0.18917,13.24178
4.7,17.82816,7.0,41.0,16.0,15.0,1.0,0.18917,10.48977
4.8,14.11097,5.0,33.0,13.0,11.0,0.99998,0.18917,8.30182
4.9,11.15861,4.0,27.0,10.0,9.0,0.99975,0.18917,6.56147
5.0,8.81182,2.0,22.0,8.0,7.0,0.99847,0.18917,5.18398
5.1,6.94648,1.0,18.0,6.0,5.0,0.99453,0.18917,4.08863
5.2,5.46498,1.0,14.0,5.0,4.0,0.98513,0.18917,3.21679
5.3,4.29076,0.0,12.0,4.0,3.0,0.96492,0.18917,2.52462
5.4,3.3524,0.0,10.0,3.0,2.0,0.92996,0.18917,1.97428
5.5,2.6101,0.0,8.0,2.0,2.0,0.87822,0.18917,1.53811
5.6,2.02053,0.0,7.0,2.0,1.0,0.80775,0.18917,1.19097
5.7,1.55389,0.0,6.0,1.0,1.0,0.72475,0.18917,0.9165
5.8,1.1796,0.0,5.0,1.0,0.0,0.62941,0.18917,0.69547
5.9,0.88906,0.0,4.0,1.0,0.0,0.53106,0.18912,0.52438
6.0,0.68045,0.0,3.0,0.0,0.0,0.44322,0.18908,0.39849
6.1,0.49454,0.0,3.0,0.0,0.0,0.35104,0.16322,0.29254
6.2,0.32353,0.0,2.0,0.0,0.0,0.25076,0.127,0.19111
6.3,0.24438,0.0,2.0,0.0,0.0,0.19794,0.10865,0.14585
6.4,0.18625,0.0,2.0,0.0,0.0,0.15437,0.09466,0.10964
6.5,0.14409,0.0,1.0,0.0,0.0,0.12229,0.08273,0.08542
6.6,0.11835,0.0,1.0,0.0,0.0,0.10484,0.07676,0.07256
6.7,0.0963,0.0,1.0,0.0,0.0,0.08659,0.06676,0.0594
6.8,0.07784,0.0,1.0,0.0,0.0,0.07193,0.05832,0.04869
6.9,0.06037,0.0,1.0,0.0,0.0,0.05724,0.04839,0.03881
7.0,0.04643,0.0,1.0,0.0,0.0,0.04477,0.03942,0.02987
7.1,0.03804,0.0,1.0,0.0,0.0,0.03707,0.03403,0.02463
7.2,0.02802,0.0,1.0,0.0,0.0,0.0275,0.02588,0.01798
7.3,0.01949,0.0,0.0,0.0,0.0,0.01921,0.01843,0.01245
7.4,0.01716,0.0,0.0,0.0,0.0,0.01693,0.0166,0.0109
7.5,0.01318,0.0,0.0,0.0,0.0,0.01301,0.01292,0.00827
7.6,0.00688,0.0,0.0,0.0,0.0,0.00681,0.00679,0.00423
7.7,0.00203,0.0,0.0,0.0,0.0,0.00202,0.00201,0.00122
7.8,0.00133,0.0,0.0,0.0,0.0,0.00132,0.00132,8.4E-4
7.9,7.7E-4,0.0,0.0,0.0,0.0,7.6E-4,7.6E-4,4.9E-4
8.0,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4,1.5E-4
8.1,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,2.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
