Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,1446.8252,1201.0,2415.0,1348.0,1304.0,1.0,0.10643,1063.5665
2.6,1149.2823,949.0,1918.0,1072.0,1036.0,1.0,0.10643,844.838
2.7,912.8495,749.0,1522.0,852.0,844.0,1.0,0.10643,671.0659
2.8,725.141,590.0,1210.0,677.0,663.0,1.0,0.10643,533.0682
2.9,575.98193,464.0,961.0,539.0,517.0,1.0,0.10643,423.43625
3.0,457.4826,365.0,765.0,428.0,420.0,1.0,0.10643,336.33115
3.1,363.3647,287.0,608.0,340.0,329.0,1.0,0.10643,267.12344
3.2,288.63214,224.0,485.0,271.0,269.0,1.0,0.10643,212.20007
3.3,229.23608,176.0,386.0,215.0,210.0,1.0,0.10643,168.52866
3.4,182.077,137.0,306.0,171.0,167.0,1.0,0.10643,133.86435
3.5,144.61604,106.0,244.0,136.0,133.0,1.0,0.10643,106.32006
3.6,114.83519,82.0,194.0,108.0,104.0,1.0,0.10643,84.4166
3.7,91.20751,64.0,155.0,86.0,84.0,1.0,0.10643,67.04528
3.8,72.42955,49.0,124.0,68.0,66.0,1.0,0.10643,53.22846
3.9,57.50237,37.0,99.0,54.0,53.0,1.0,0.10643,42.26639
4.0,45.66272,28.0,79.0,43.0,41.0,1.0,0.10643,33.5682
4.1,36.2532,21.0,64.0,34.0,32.0,1.0,0.10643,26.6493
4.2,28.76403,16.0,51.0,27.0,26.0,1.0,0.10643,21.14419
4.3,22.82288,12.0,42.0,21.0,20.0,1.0,0.10643,16.77653
4.4,18.09939,9.0,34.0,17.0,16.0,1.0,0.10643,13.3027
4.5,14.35534,6.0,28.0,13.0,12.0,1.0,0.10643,10.55133
4.6,11.37824,4.0,23.0,11.0,10.0,0.99993,0.10643,8.36156
4.7,9.00953,3.0,19.0,8.0,8.0,0.99957,0.10643,6.62251
4.8,7.12769,2.0,16.0,7.0,6.0,0.99748,0.10643,5.23906
4.9,5.63561,1.0,13.0,5.0,5.0,0.99154,0.10643,4.13906
5.0,4.45271,1.0,11.0,4.0,3.0,0.97781,0.10643,3.27192
5.1,3.51069,0.0,9.0,3.0,3.0,0.95144,0.10643,2.58017
5.2,2.76344,0.0,8.0,2.0,2.0,0.90904,0.10643,2.03077
5.3,2.16775,0.0,6.0,2.0,1.0,0.84978,0.10643,1.59237
5.4,1.69384,0.0,5.0,1.0,1.0,0.77609,0.10643,1.24552
5.5,1.31884,0.0,5.0,1.0,1.0,0.6896,0.10643,0.97027
5.6,1.02111,0.0,4.0,1.0,0.0,0.59821,0.10643,0.75111
5.7,0.78431,0.0,3.0,1.0,0.0,0.50624,0.10643,0.57767
5.8,0.5959,0.0,3.0,0.0,0.0,0.41681,0.10642,0.43831
5.9,0.44971,0.0,2.0,0.0,0.0,0.33703,0.10641,0.33082
6.0,0.34205,0.0,2.0,0.0,0.0,0.27009,0.10636,0.25063
6.1,0.24962,0.0,2.0,0.0,0.0,0.20662,0.09259,0.18417
6.2,0.16249,0.0,1.0,0.0,0.0,0.14145,0.07106,0.12006
6.3,0.12339,0.0,1.0,0.0,0.0,0.10988,0.06094,0.09156
6.4,0.09343,0.0,1.0,0.0,0.0,0.08456,0.05266,0.06872
6.5,0.07255,0.0,1.0,0.0,0.0,0.06656,0.04626,0.05372
6.6,0.06103,0.0,1.0,0.0,0.0,0.05741,0.04323,0.04621
6.7,0.05014,0.0,1.0,0.0,0.0,0.04763,0.03762,0.03814
6.8,0.04096,0.0,1.0,0.0,0.0,0.0395,0.03252,0.03145
6.9,0.03234,0.0,1.0,0.0,0.0,0.03157,0.02705,0.02517
7.0,0.02523,0.0,0.0,0.0,0.0,0.02475,0.02205,0.01965
7.1,0.02078,0.0,0.0,0.0,0.0,0.02049,0.01895,0.01633
7.2,0.01533,0.0,0.0,0.0,0.0,0.01519,0.01435,0.01187
7.3,0.01071,0.0,0.0,0.0,0.0,0.01061,0.01026,0.00833
7.4,0.00941,0.0,0.0,0.0,0.0,0.00933,0.00922,0.00728
7.5,0.00731,0.0,0.0,0.0,0.0,0.00725,0.00722,0.0056
7.6,0.00364,0.0,0.0,0.0,0.0,0.0036,0.0036,0.00279
7.7,9.5E-4,0.0,0.0,0.0,0.0,9.4E-4,9.4E-4,7.4E-4
7.8,6.4E-4,0.0,0.0,0.0,0.0,6.3E-4,6.3E-4,5.1E-4
7.9,3.3E-4,0.0,0.0,0.0,0.0,3.2E-4,3.2E-4,2.9E-4
8.0,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,1.0E-4
8.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
