Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,506.92502,444.0,613.0,496.0,489.0,1.0,0.04023,457.4788
2.6,402.67746,349.0,489.0,394.0,395.0,1.0,0.04023,363.38593
2.7,319.82483,273.0,391.0,313.0,312.0,1.0,0.04023,288.6265
2.8,254.03201,214.0,312.0,249.0,250.0,1.0,0.04023,229.25719
2.9,201.75899,167.0,250.0,198.0,193.0,1.0,0.04023,182.08395
3.0,160.23409,130.0,201.0,157.0,156.0,1.0,0.04023,144.62152
3.1,127.25578,101.0,162.0,125.0,124.0,1.0,0.04023,114.84691
3.2,101.08183,78.0,130.0,99.0,99.0,1.0,0.04023,91.23586
3.3,80.29034,60.0,105.0,79.0,77.0,1.0,0.04023,72.46611
3.4,63.77423,46.0,85.0,62.0,63.0,1.0,0.04023,57.56019
3.5,50.66625,35.0,69.0,50.0,49.0,1.0,0.04023,45.72764
3.6,40.2334,27.0,57.0,39.0,38.0,1.0,0.04023,36.30868
3.7,31.95885,20.0,46.0,31.0,31.0,1.0,0.04023,28.84022
3.8,25.38298,15.0,38.0,25.0,24.0,1.0,0.04023,22.90346
3.9,20.14954,11.0,31.0,20.0,19.0,1.0,0.04023,18.18535
4.0,15.99767,8.0,26.0,16.0,15.0,1.0,0.04023,14.43916
4.1,12.69591,6.0,21.0,12.0,12.0,0.99999,0.04023,11.4599
4.2,10.06848,4.0,18.0,10.0,9.0,0.9999,0.04023,9.089
4.3,7.9866,3.0,15.0,8.0,7.0,0.99943,0.04023,7.21096
4.4,6.33531,2.0,12.0,6.0,6.0,0.99744,0.04023,5.72085
4.5,5.02511,1.0,10.0,5.0,4.0,0.99109,0.04023,4.53695
4.6,3.98023,1.0,9.0,4.0,3.0,0.9759,0.04023,3.59322
4.7,3.15646,0.0,7.0,3.0,2.0,0.94849,0.04023,2.84947
4.8,2.49646,0.0,6.0,2.0,2.0,0.90486,0.04023,2.25389
4.9,1.97217,0.0,5.0,2.0,1.0,0.84603,0.04023,1.78037
5.0,1.55771,0.0,5.0,1.0,1.0,0.77333,0.04023,1.40702
5.1,1.22849,0.0,4.0,1.0,1.0,0.69081,0.04023,1.11051
5.2,0.97016,0.0,3.0,1.0,0.0,0.6063,0.04023,0.87687
5.3,0.7608,0.0,3.0,1.0,0.0,0.51771,0.04023,0.688
5.4,0.59321,0.0,3.0,0.0,0.0,0.43481,0.04023,0.53684
5.5,0.46256,0.0,2.0,0.0,0.0,0.36016,0.04023,0.41856
5.6,0.35795,0.0,2.0,0.0,0.0,0.29262,0.04023,0.32384
5.7,0.27564,0.0,2.0,0.0,0.0,0.23558,0.04023,0.24979
5.8,0.20934,0.0,1.0,0.0,0.0,0.18482,0.04022,0.18984
5.9,0.15808,0.0,1.0,0.0,0.0,0.1433,0.04022,0.14332
6.0,0.12062,0.0,1.0,0.0,0.0,0.11144,0.04021,0.10917
6.1,0.0879,0.0,1.0,0.0,0.0,0.08262,0.03533,0.07981
6.2,0.05717,0.0,1.0,0.0,0.0,0.05456,0.02697,0.05182
6.3,0.04361,0.0,1.0,0.0,0.0,0.04188,0.02317,0.03947
6.4,0.03286,0.0,1.0,0.0,0.0,0.03186,0.02006,0.02956
6.5,0.02562,0.0,0.0,0.0,0.0,0.0249,0.01763,0.02312
6.6,0.02197,0.0,0.0,0.0,0.0,0.02161,0.01646,0.02006
6.7,0.01798,0.0,0.0,0.0,0.0,0.01774,0.01417,0.01643
6.8,0.01486,0.0,0.0,0.0,0.0,0.01474,0.01219,0.01363
6.9,0.01195,0.0,0.0,0.0,0.0,0.01189,0.01013,0.01091
7.0,0.00916,0.0,0.0,0.0,0.0,0.00913,0.00809,0.00841
7.1,0.00767,0.0,0.0,0.0,0.0,0.00765,0.007,0.00708
7.2,0.00529,0.0,0.0,0.0,0.0,0.00528,0.00503,0.00485
7.3,0.00364,0.0,0.0,0.0,0.0,0.00363,0.00354,0.00333
7.4,0.00324,0.0,0.0,0.0,0.0,0.00323,0.0032,0.00296
7.5,0.0025,0.0,0.0,0.0,0.0,0.00249,0.00249,0.00225
7.6,0.00114,0.0,0.0,0.0,0.0,0.00114,0.00114,0.001
7.7,2.4E-4,0.0,0.0,0.0,0.0,2.4E-4,2.4E-4,2.0E-4
7.8,1.9E-4,0.0,0.0,0.0,0.0,1.9E-4,1.9E-4,1.7E-4
7.9,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,9.0E-5
8.0,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,5.0E-5
8.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
