Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,2210.1199,1747.0,4235.0,2005.0,1920.0,1.0,0.15224,1428.0277
2.6,1755.5709,1382.0,3364.0,1593.0,1496.0,1.0,0.15224,1134.3367
2.7,1394.4735,1093.0,2678.0,1266.0,1189.0,1.0,0.15224,901.0611
2.8,1107.6583,862.0,2127.0,1007.0,967.0,1.0,0.15224,715.70953
2.9,879.8262,681.0,1690.0,800.0,770.0,1.0,0.15224,568.5177
3.0,698.79486,537.0,1345.0,636.0,615.0,1.0,0.15224,451.5518
3.1,555.06604,423.0,1067.0,506.0,484.0,1.0,0.15224,358.65698
3.2,440.921,332.0,849.0,402.0,385.0,1.0,0.15224,284.912
3.3,350.19247,260.0,675.0,320.0,312.0,1.0,0.15224,226.28574
3.4,278.14252,204.0,537.0,254.0,246.0,1.0,0.15224,179.7294
3.5,220.92429,159.0,426.0,202.0,190.0,1.0,0.15224,142.7511
3.6,175.43678,124.0,340.0,161.0,154.0,1.0,0.15224,113.34936
3.7,139.33919,96.0,270.0,128.0,124.0,1.0,0.15224,90.03087
3.8,110.66461,75.0,215.0,102.0,96.0,1.0,0.15224,71.48458
3.9,87.85533,57.0,172.0,81.0,77.0,1.0,0.15224,56.75811
4.0,69.75238,44.0,137.0,64.0,61.0,1.0,0.15224,45.06376
4.1,55.38,34.0,110.0,51.0,47.0,1.0,0.15224,35.7811
4.2,43.9388,25.0,88.0,40.0,39.0,1.0,0.15224,28.3822
4.3,34.85217,19.0,70.0,32.0,31.0,1.0,0.15224,22.51419
4.4,27.63577,14.0,56.0,25.0,24.0,1.0,0.15224,17.84703
4.5,21.91642,10.0,45.0,20.0,19.0,1.0,0.15224,14.15381
4.6,17.37137,7.0,36.0,16.0,14.0,1.0,0.15224,11.21789
4.7,13.75501,5.0,30.0,13.0,12.0,0.99999,0.15224,8.88585
4.8,10.88571,4.0,24.0,10.0,9.0,0.99975,0.15224,7.03189
4.9,8.60884,2.0,20.0,8.0,7.0,0.99883,0.15224,5.55757
5.0,6.80062,1.0,16.0,6.0,5.0,0.99514,0.15224,4.39102
5.1,5.35966,1.0,13.0,5.0,4.0,0.98586,0.15224,3.46329
5.2,4.21748,0.0,11.0,4.0,3.0,0.96634,0.15224,2.72465
5.3,3.3095,0.0,9.0,3.0,2.0,0.93293,0.15224,2.13729
5.4,2.58536,0.0,8.0,2.0,2.0,0.88277,0.15224,1.67096
5.5,2.01337,0.0,6.0,2.0,1.0,0.81517,0.15224,1.30269
5.6,1.5595,0.0,5.0,1.0,1.0,0.73341,0.15224,1.00909
5.7,1.19926,0.0,4.0,1.0,0.0,0.64345,0.15224,0.77674
5.8,0.91149,0.0,4.0,1.0,0.0,0.5465,0.15223,0.58994
5.9,0.68828,0.0,3.0,0.0,0.0,0.45261,0.15221,0.44535
6.0,0.52522,0.0,3.0,0.0,0.0,0.3713,0.15217,0.33796
6.1,0.38243,0.0,2.0,0.0,0.0,0.28978,0.13165,0.24824
6.2,0.25071,0.0,2.0,0.0,0.0,0.20379,0.10236,0.16226
6.3,0.19011,0.0,1.0,0.0,0.0,0.16006,0.08771,0.12376
6.4,0.14461,0.0,1.0,0.0,0.0,0.12407,0.07608,0.0931
6.5,0.11222,0.0,1.0,0.0,0.0,0.09802,0.06662,0.0727
6.6,0.09264,0.0,1.0,0.0,0.0,0.08392,0.06203,0.06188
6.7,0.07565,0.0,1.0,0.0,0.0,0.06941,0.05395,0.05073
6.8,0.06128,0.0,1.0,0.0,0.0,0.05746,0.04696,0.0416
6.9,0.04789,0.0,1.0,0.0,0.0,0.04589,0.03898,0.03326
7.0,0.03702,0.0,1.0,0.0,0.0,0.03592,0.03179,0.02586
7.1,0.03056,0.0,1.0,0.0,0.0,0.02991,0.02747,0.02143
7.2,0.02247,0.0,0.0,0.0,0.0,0.02214,0.0209,0.01564
7.3,0.01573,0.0,0.0,0.0,0.0,0.01553,0.01496,0.0109
7.4,0.01384,0.0,0.0,0.0,0.0,0.01367,0.01345,0.00953
7.5,0.01076,0.0,0.0,0.0,0.0,0.01064,0.01057,0.00723
7.6,0.00561,0.0,0.0,0.0,0.0,0.00556,0.00555,0.00374
7.7,0.0016,0.0,0.0,0.0,0.0,0.00159,0.00159,0.00106
7.8,0.00108,0.0,0.0,0.0,0.0,0.00107,0.00107,7.4E-4
7.9,5.9E-4,0.0,0.0,0.0,0.0,5.8E-4,5.8E-4,4.2E-4
8.0,1.8E-4,0.0,0.0,0.0,0.0,1.8E-4,1.8E-4,1.4E-4
8.1,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,2.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
