Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,311.0,653.2756,598.0,565.0,429.0,2967.0,495.0,537.0,730.0,1262.0
2.65,256.0,519.0124,475.0,450.0,336.0,2188.0,391.0,426.0,580.0,1003.0
2.75,247.0,412.3263,378.0,359.0,247.0,1838.0,309.0,337.0,462.0,797.0
2.85,162.0,327.40665,300.0,284.0,198.0,1411.0,243.0,267.0,368.0,632.0
2.95,129.0,260.1555,239.0,223.0,155.0,1156.0,191.0,211.0,293.0,504.0
3.05,130.0,206.60121,190.0,181.0,114.0,935.0,150.0,167.0,233.0,398.0
3.15,106.0,164.06642,151.0,144.0,86.0,683.0,117.0,132.0,186.0,317.0
3.25,106.0,130.41151,120.0,115.0,67.0,578.0,91.0,104.0,149.0,252.0
3.35,74.0,103.5618,96.0,90.0,45.0,455.0,71.0,82.0,119.0,201.0
3.45,100.0,82.22136,76.0,73.0,36.0,390.0,55.0,64.0,95.0,160.0
3.55,85.0,65.38279,61.0,57.0,28.0,288.0,43.0,51.0,76.0,127.0
3.65,64.0,51.90526,48.0,47.0,15.0,222.0,33.0,40.0,61.0,101.0
3.75,23.0,41.22764,39.0,37.0,13.0,179.0,25.0,31.0,49.0,81.0
3.85,28.0,32.77211,31.0,29.0,8.0,152.0,19.0,24.0,40.0,64.0
3.95,25.0,26.00285,24.0,24.0,4.0,121.0,14.0,19.0,32.0,51.0
4.05,21.0,20.66496,19.0,18.0,3.0,92.0,10.0,14.0,26.0,41.0
4.15,12.0,16.44195,15.0,15.0,1.0,81.0,8.0,11.0,21.0,33.0
4.25,6.0,13.0479,12.0,11.0,1.0,66.0,5.0,9.0,17.0,27.0
4.35,9.0,10.37242,10.0,9.0,0.0,51.0,4.0,6.0,14.0,21.0
4.45,6.0,8.22346,8.0,7.0,0.0,44.0,3.0,5.0,11.0,17.0
4.55,10.0,6.51843,6.0,5.0,0.0,42.0,2.0,4.0,9.0,14.0
4.65,6.0,5.20047,5.0,4.0,0.0,26.0,1.0,3.0,8.0,12.0
