Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.13784198,0.1418215,0.068
6.1,0.13784198,0.1418215,0.068
6.2,0.13784198,0.1418215,0.068
6.3,0.07473393,0.075937115,0.042
6.4,0.07473393,0.075937115,0.042
6.5,0.06459564,0.06547615,0.036
6.6,0.04916491,0.049496174,0.03
6.7,0.03972137,0.03975518,0.02
6.8,0.03296164,0.032814782,0.017
6.9,0.016190905,0.015456557,0.008
7.0,0.011880912,0.011069476,0.006
7.1,0.006727577,0.005826196,0.001
7.2,0.0024576345,0.0014746267,0.0
7.3,0.0020553358,0.0010800918,0.0
7.4,0.0018491268,9.126168E-4,0.0
7.5,0.0013741831,6.75792E-4,0.0
7.6,6.62403E-4,3.6318655E-4,0.0
