Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.4562149,0.30473655,0.225
6.1,0.4562149,0.30473655,0.225
6.2,0.4562149,0.30473655,0.225
6.3,0.4562149,0.30473655,0.225
6.4,0.4562149,0.30473655,0.225
6.5,0.4458732,0.29266238,0.209
6.6,0.4458732,0.29266238,0.209
6.7,0.4411122,0.28711587,0.203
6.8,0.4397665,0.2856715,0.202
6.9,0.43829313,0.28408974,0.2
7.0,0.43688783,0.2826703,0.196
7.1,0.4160219,0.26020813,0.174
7.2,0.407406,0.25115925,0.161
7.3,0.4008595,0.24433304,0.154
7.4,0.3928804,0.235485,0.145
7.5,0.3430718,0.17483304,0.098
7.6,0.3377232,0.16970399,0.096
7.7,0.29530886,0.13208571,0.073
7.8,0.27442318,0.12150082,0.066
7.9,0.22008279,0.09207767,0.051
8.0,0.16061361,0.060009405,0.03
8.1,0.09521291,0.023180611,0.008
8.2,0.044100937,0.0066363257,0.001
8.3,0.0102941245,6.576036E-4,0.0
