Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.45753637,0.48756236,0.387
6.1,0.30568475,0.3095245,0.219
6.2,0.30568475,0.3095245,0.219
6.3,0.30493137,0.30871773,0.218
6.4,0.30423492,0.30795467,0.218
6.5,0.22100103,0.20885725,0.14
6.6,0.20788307,0.19537409,0.133
6.7,0.18347177,0.17111641,0.108
6.8,0.16353269,0.15236816,0.094
6.9,0.084538646,0.07829653,0.049
7.0,0.063189246,0.056689963,0.034
7.1,0.044637766,0.040881135,0.025
7.2,0.0326127,0.02920394,0.019
7.3,0.023948465,0.021265905,0.014
7.4,0.021852091,0.019395592,0.012
7.5,0.011510333,0.009868477,0.004
7.6,1.4584149E-4,1.1641983E-4,0.0
7.7,8.970515E-5,7.015874E-5,0.0
