Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,3826.9868,3505.0,5114.0,3721.0,3710.0,1.0,0.2604183,3205.9202
2.6,3039.8442,2776.0,4072.0,2957.0,2916.0,1.0,0.2604183,2546.442
2.7,2414.5225,2196.0,3230.0,2349.0,2332.0,1.0,0.2604183,2022.5848
2.8,1917.802,1736.0,2564.0,1867.0,1846.0,1.0,0.2604183,1606.5391
2.9,1523.3423,1372.0,2033.0,1484.0,1469.0,1.0,0.2604183,1276.0773
3.0,1210.05,1084.0,1617.0,1179.0,1170.0,1.0,0.2604183,1013.59796
3.1,961.208,855.0,1286.0,937.0,923.0,1.0,0.2604183,805.1565
3.2,763.5225,674.0,1023.0,745.0,739.0,1.0,0.2604183,639.5997
3.3,606.49585,531.0,813.0,592.0,584.0,1.0,0.2604183,508.04483
3.4,481.70554,418.0,647.0,471.0,472.0,1.0,0.2604183,403.48453
3.5,382.5702,328.0,514.0,374.0,368.0,1.0,0.2604183,320.4375
3.6,303.82614,257.0,409.0,297.0,291.0,1.0,0.2604183,254.4808
3.7,241.275,201.0,326.0,236.0,230.0,1.0,0.2604183,202.09294
3.8,191.55905,157.0,260.0,188.0,187.0,1.0,0.2604183,160.44049
3.9,152.07898,122.0,207.0,149.0,147.0,1.0,0.2604183,127.37318
4.0,120.734245,94.0,165.0,118.0,116.0,1.0,0.2604183,101.12619
4.1,95.82361,73.0,132.0,94.0,94.0,1.0,0.2604183,80.25927
4.2,76.02029,56.0,106.0,75.0,73.0,1.0,0.2604183,63.673172
4.3,60.303276,43.0,85.0,59.0,58.0,1.0,0.2604183,50.510944
4.4,47.82626,33.0,69.0,47.0,46.0,1.0,0.2604183,40.059395
4.5,37.931236,25.0,56.0,37.0,37.0,1.0,0.2604183,31.770927
4.6,30.053274,19.0,45.0,29.0,29.0,1.0,0.2604183,25.175154
4.7,23.787413,14.0,37.0,23.0,23.0,1.0,0.2604183,19.932335
4.8,18.824219,10.0,30.0,18.0,18.0,1.0,0.2604183,15.775673
4.9,14.88337,7.0,25.0,14.0,14.0,1.0,0.2604183,12.470372
5.0,11.754148,5.0,20.0,11.0,11.0,0.99996513,0.2604183,9.850698
5.1,9.265756,4.0,17.0,9.0,9.0,0.9997732,0.2604183,7.7678757
5.2,7.2950616,2.0,14.0,7.0,6.0,0.9989185,0.2604183,6.1150417
5.3,5.7227836,1.0,12.0,5.0,5.0,0.99511576,0.2604183,4.7937274
5.4,4.4796343,1.0,10.0,4.0,4.0,0.9851902,0.2604183,3.7506933
5.5,3.485827,0.0,8.0,3.0,3.0,0.96293193,0.2604183,2.91777
5.6,2.6885238,0.0,7.0,2.0,2.0,0.9219216,0.2604183,2.2514522
5.7,2.0642629,0.0,6.0,2.0,1.0,0.8602404,0.2604183,1.7282083
5.8,1.5736564,0.0,5.0,1.0,1.0,0.7769463,0.2604183,1.3172677
5.9,1.1856891,0.0,4.0,1.0,1.0,0.6789296,0.26038343,0.99291784
6.0,0.9000122,0.0,3.0,1.0,0.0,0.57890695,0.2602962,0.75144345
6.1,0.6543688,0.0,3.0,0.0,0.0,0.4701624,0.23057199,0.5485548
6.2,0.42025572,0.0,2.0,0.0,0.0,0.33692676,0.17867671,0.3520505
6.3,0.3171804,0.0,2.0,0.0,0.0,0.26697716,0.15481362,0.2668725
6.4,0.23891011,0.0,2.0,0.0,0.0,0.20915101,0.13428228,0.20037678
6.5,0.18561934,0.0,1.0,0.0,0.0,0.16671027,0.119489945,0.15558115
6.6,0.15772672,0.0,1.0,0.0,0.0,0.1454463,0.11155302,0.13400318
6.7,0.1303051,0.0,1.0,0.0,0.0,0.12172275,0.09796431,0.11120415
6.8,0.1071223,0.0,1.0,0.0,0.0,0.10148796,0.085649,0.09198109
6.9,0.084323265,0.0,1.0,0.0,0.0,0.08092173,0.070752,0.07305458
7.0,0.06558864,0.0,1.0,0.0,0.0,0.0640187,0.057494722,0.05705863
7.1,0.05407574,0.0,1.0,0.0,0.0,0.053343102,0.049522914,0.047324996
7.2,0.039771836,0.0,1.0,0.0,0.0,0.039457846,0.03757392,0.034573585
7.3,0.027508853,0.0,1.0,0.0,0.0,0.027334414,0.026305232,0.023915432
7.4,0.024194533,0.0,0.0,0.0,0.0,0.024054984,0.023618888,0.021072095
