Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,2272.8677,2110.0,2738.0,2234.0,2230.0,1.0,0.16531478,2045.0315
2.6,1805.4081,1668.0,2176.0,1775.0,1752.0,1.0,0.16531478,1624.4038
2.7,1433.9935,1318.0,1729.0,1411.0,1395.0,1.0,0.16531478,1290.2211
2.8,1139.0254,1040.0,1376.0,1121.0,1108.0,1.0,0.16531478,1024.8376
2.9,904.77435,821.0,1094.0,890.0,886.0,1.0,0.16531478,814.05786
3.0,718.69434,647.0,871.0,708.0,702.0,1.0,0.16531478,646.6293
3.1,570.9166,509.0,693.0,562.0,563.0,1.0,0.16531478,513.69006
3.2,453.4868,400.0,553.0,447.0,447.0,1.0,0.16531478,408.0269
3.3,360.17816,314.0,441.0,355.0,362.0,1.0,0.16531478,324.05768
3.4,286.05408,246.0,352.0,282.0,276.0,1.0,0.16531478,257.35995
3.5,227.21635,192.0,282.0,224.0,224.0,1.0,0.16531478,204.40974
3.6,180.44685,150.0,225.0,178.0,178.0,1.0,0.16531478,162.34227
3.7,143.28833,116.0,181.0,141.0,140.0,1.0,0.16531478,128.91354
3.8,113.76027,90.0,145.0,112.0,113.0,1.0,0.16531478,102.34324
3.9,90.30052,70.0,117.0,89.0,87.0,1.0,0.16531478,81.23915
4.0,71.68235,54.0,95.0,71.0,69.0,1.0,0.16531478,64.48928
4.1,56.896175,41.0,77.0,56.0,55.0,1.0,0.16531478,51.18391
4.2,45.129047,31.0,62.0,45.0,44.0,1.0,0.16531478,40.597397
4.3,35.78827,24.0,51.0,35.0,35.0,1.0,0.16531478,32.1968
4.4,28.38713,18.0,41.0,28.0,28.0,1.0,0.16531478,25.53788
4.5,22.515184,13.0,34.0,22.0,23.0,1.0,0.16531478,20.254784
4.6,17.843582,10.0,28.0,18.0,17.0,1.0,0.16531478,16.05364
4.7,14.119681,7.0,23.0,14.0,13.0,1.0,0.16531478,12.705741
4.8,11.179653,5.0,19.0,11.0,10.0,1.0,0.16531478,10.060843
