Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,3342.1726,3075.0,4293.0,3259.0,3238.0,1.0,0.23240358,2858.8547
2.6,2654.7676,2433.0,3415.0,2590.0,2566.0,1.0,0.23240358,2270.8037
2.7,2108.621,1925.0,2722.0,2058.0,2060.0,1.0,0.23240358,1803.6423
2.8,1674.8542,1522.0,2160.0,1635.0,1624.0,1.0,0.23240358,1432.6388
2.9,1330.3582,1202.0,1721.0,1300.0,1281.0,1.0,0.23240358,1137.9636
3.0,1056.7737,949.0,1365.0,1033.0,1012.0,1.0,0.23240358,903.90796
3.1,839.444,748.0,1086.0,821.0,809.0,1.0,0.23240358,718.02673
3.2,666.8238,589.0,863.0,653.0,651.0,1.0,0.23240358,570.3972
3.3,529.6617,463.0,687.0,519.0,518.0,1.0,0.23240358,453.0412
3.4,420.68265,364.0,547.0,412.0,409.0,1.0,0.23240358,359.80878
3.5,334.11566,285.0,437.0,328.0,324.0,1.0,0.23240358,285.75708
3.6,265.36014,223.0,347.0,260.0,257.0,1.0,0.23240358,226.94835
3.7,210.73257,175.0,277.0,207.0,206.0,1.0,0.23240358,180.23279
3.8,167.29512,136.0,222.0,164.0,159.0,1.0,0.23240358,143.06909
3.9,132.80951,106.0,177.0,130.0,129.0,1.0,0.23240358,113.58301
4.0,105.43767,82.0,142.0,104.0,101.0,1.0,0.23240358,90.176636
4.1,83.69681,63.0,114.0,82.0,82.0,1.0,0.23240358,71.58198
4.2,66.39707,48.0,92.0,65.0,64.0,1.0,0.23240358,56.784393
4.3,52.665394,37.0,74.0,52.0,52.0,1.0,0.23240358,45.045425
4.4,41.775707,28.0,60.0,41.0,41.0,1.0,0.23240358,35.72704
4.5,33.13472,21.0,49.0,33.0,31.0,1.0,0.23240358,28.335915
4.6,26.25714,16.0,40.0,26.0,26.0,1.0,0.23240358,22.457167
4.7,20.782005,12.0,32.0,20.0,20.0,1.0,0.23240358,17.778622
4.8,16.447905,9.0,27.0,16.0,15.0,1.0,0.23240358,14.0737
4.9,13.004553,6.0,22.0,13.0,12.0,1.0,0.23240358,11.124636
5.0,10.272612,4.0,18.0,10.0,9.0,0.99989533,0.23240358,8.788791
5.1,8.092784,3.0,15.0,8.0,7.0,0.9994767,0.23240358,6.9263525
