Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,1774.0,4110.2744,4031.0,3957.0,3653.0,6618.0,3793.0,3897.0,4278.0,5000.0
2.6,1485.0,3264.8374,3202.0,3162.0,2857.0,5292.0,3005.0,3092.0,3401.0,3978.0
2.7,1247.0,2593.1062,2544.0,2505.0,2260.0,4215.0,2378.0,2452.0,2708.0,3159.0
2.8,1022.0,2059.6196,2022.0,1996.0,1790.0,3366.0,1882.0,1945.0,2153.0,2512.0
2.9,871.0,1635.9957,1607.0,1585.0,1418.0,2732.0,1486.0,1542.0,1713.0,1997.0
3.0,760.0,1299.6954,1278.0,1278.0,1098.0,2141.0,1174.0,1222.0,1364.0,1595.0
3.1,643.0,1032.219,1015.0,987.0,846.0,1703.0,926.0,967.0,1087.0,1267.0
3.2,551.0,819.97644,807.0,799.0,656.0,1390.0,731.0,766.0,866.0,1010.0
3.3,455.0,651.34564,641.0,632.0,530.0,1130.0,576.0,606.0,692.0,803.0
3.4,384.0,517.3757,510.0,516.0,404.0,888.0,453.0,480.0,551.0,639.0
3.5,296.0,410.754,405.0,402.0,315.0,704.0,355.0,379.0,440.0,509.0
3.6,213.0,326.32474,322.0,313.0,242.0,549.0,279.0,299.0,351.0,404.0
3.7,155.0,259.14124,256.0,248.0,193.0,445.0,218.0,236.0,280.0,323.0
3.8,133.0,205.7541,203.0,204.0,137.0,352.0,170.0,186.0,224.0,258.0
3.9,104.0,163.20853,161.0,158.0,108.0,291.0,132.0,146.0,179.0,207.0
4.0,80.0,129.55614,128.0,132.0,82.0,234.0,103.0,115.0,143.0,166.0
4.1,60.0,102.783745,102.0,100.0,61.0,192.0,79.0,90.0,115.0,134.0
4.2,47.0,81.52435,81.0,76.0,48.0,154.0,61.0,71.0,92.0,107.0
4.3,42.0,64.67664,64.0,64.0,33.0,126.0,47.0,55.0,74.0,86.0
4.4,34.0,51.278366,51.0,52.0,24.0,98.0,36.0,43.0,59.0,70.0
4.5,28.0,40.616196,40.0,40.0,16.0,82.0,27.0,33.0,48.0,56.0
4.6,19.0,32.185837,32.0,33.0,12.0,69.0,20.0,26.0,38.0,46.0
4.7,13.0,25.496967,25.0,25.0,8.0,56.0,15.0,20.0,31.0,38.0
4.8,10.0,20.185152,20.0,18.0,5.0,46.0,11.0,15.0,25.0,31.0
4.9,5.0,15.950509,16.0,15.0,3.0,42.0,8.0,12.0,20.0,26.0
5.0,3.0,12.595364,12.0,11.0,1.0,37.0,6.0,9.0,16.0,21.0
5.1,2.0,9.913048,10.0,9.0,0.0,31.0,4.0,7.0,13.0,17.0
5.2,2.0,7.81876,8.0,8.0,0.0,23.0,3.0,5.0,11.0,14.0
5.3,2.0,6.134194,6.0,6.0,0.0,19.0,2.0,4.0,9.0,12.0
5.4,2.0,4.7932315,5.0,4.0,0.0,19.0,1.0,3.0,7.0,10.0
5.5,1.0,3.7220266,3.0,3.0,0.0,14.0,0.0,2.0,6.0,8.0
5.6,0.0,2.8647301,3.0,2.0,0.0,12.0,0.0,1.0,5.0,7.0
5.7,0.0,2.1822183,2.0,2.0,0.0,10.0,0.0,1.0,4.0,6.0
5.8,0.0,1.6534624,1.0,1.0,0.0,9.0,0.0,0.0,3.0,5.0
5.9,0.0,1.2373827,1.0,1.0,0.0,8.0,0.0,0.0,2.0,4.0
6.0,0.0,0.93084896,1.0,0.0,0.0,6.0,0.0,0.0,2.0,3.0
6.1,0.0,0.6710681,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0
6.2,0.0,0.42840376,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0
6.3,0.0,0.3209116,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0
6.4,0.0,0.23875196,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
6.5,0.0,0.18358764,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
6.6,0.0,0.15776604,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.7,0.0,0.13096635,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.8,0.0,0.10944836,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.9,0.0,0.086267605,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.0,0.0,0.0668036,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.1,0.0,0.05516432,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.2,0.0,0.038830202,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.3,0.0,0.026995305,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.4,0.0,0.023865415,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.5,0.0,0.019464007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.6,0.0,0.011248044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.7,0.0,0.003716745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0018583725,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.9,0.0,9.780908E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,0.0,1.9561815E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
