Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.44267404,0.4663685,0.38664323
6.1,0.44267404,0.4663685,0.38664323
6.2,0.24518055,0.25678495,0.21265379
6.3,0.24518055,0.25678495,0.21265379
6.4,0.18443483,0.1931991,0.17223199
6.5,0.15595151,0.16345407,0.14411248
6.6,0.13552718,0.14213924,0.12653778
6.7,0.11507417,0.1207434,0.108963095
6.8,0.088659465,0.09309932,0.07908612
6.9,0.063943945,0.06719855,0.059753954
7.0,0.043590497,0.04583934,0.038664322
7.1,0.028050553,0.029495237,0.02108963
7.2,0.015702942,0.016499616,0.010544815
