Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.1828003,0.19729607,0.30931458
6.1,0.1828003,0.19729607,0.30931458
6.2,0.1828003,0.19729607,0.30931458
6.3,0.13081953,0.14145003,0.18453427
6.4,0.13081953,0.14145003,0.18453427
6.5,0.0909339,0.09904082,0.11950791
6.6,0.08998671,0.09803861,0.11950791
6.7,0.06270418,0.06882987,0.077328645
6.8,0.012215583,0.013359217,0.019332161
6.9,0.010274779,0.011251535,0.012302285
7.0,0.0070269736,0.007712434,0.007029877
7.1,0.0038612029,0.004249089,0.007029877
