Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.48339844,0.5113652,0.3427065
6.1,0.48339844,0.5113652,0.31810194
6.2,0.3476931,0.36689186,0.2231986
6.3,0.2677641,0.28240472,0.16871704
6.4,0.21324062,0.22483934,0.12829526
6.5,0.18154918,0.19142574,0.11072056
6.6,0.1557262,0.1642386,0.09490334
6.7,0.1132296,0.11948326,0.077328645
6.8,0.08200337,0.08660689,0.05096661
6.9,0.058952753,0.062341638,0.038664322
7.0,0.031107644,0.032979313,0.02108963
