Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.035934128,0.0376356,0.04519774
6.1,0.035934128,0.0376356,0.04519774
6.2,0.035934128,0.0376356,0.04519774
6.3,0.035934128,0.0376356,0.04519774
6.4,0.016826611,0.018217873,0.011299435
6.5,0.016826611,0.018217873,0.011299435
6.6,0.015032405,0.016412737,0.011299435
6.7,0.0148674045,0.016246775,0.011299435
6.8,0.013730694,0.014877065,0.011299435
6.9,0.012506454,0.013485074,0.011299435
7.0,0.011223941,0.012010645,0.011299435
7.1,0.009706991,0.010100466,0.011299435
7.2,0.008208396,0.00837106,0.011299435
7.3,0.0058990046,0.005508402,0.0056497175
7.4,0.003202677,0.002256748,0.0
7.5,0.0025959667,0.0015516932,0.0
7.6,0.0021177423,0.0010867044,0.0
7.7,0.0013507927,4.510495E-4,0.0
7.8,6.8630505E-4,1.70838E-4,0.0
7.9,3.241891E-4,7.674812E-5,0.0
8.0,1.5532914E-4,4.960876E-5,0.0
8.1,3.283612E-5,2.13998E-5,0.0
