Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.11970948,0.12273947,0.093
6.1,0.11970948,0.12273947,0.093
6.2,0.11970948,0.12273947,0.093
6.3,0.11970948,0.12273947,0.093
6.4,0.11970948,0.12273947,0.093
6.5,0.07943341,0.08094122,0.055
6.6,0.07774715,0.07920735,0.052
6.7,0.06586352,0.06706388,0.042
6.8,0.062606044,0.06372651,0.037
6.9,0.054242756,0.055176422,0.032
7.0,0.049063236,0.049890365,0.029
7.1,0.041767113,0.042448144,0.023
7.2,0.036987927,0.037574876,0.017
7.3,0.030859036,0.03132347,0.016
7.4,0.02500876,0.0253494,0.013
7.5,0.01854472,0.018737053,0.01
7.6,0.011809673,0.011825513,0.006
7.7,0.0055088,0.0053318366,0.002
7.8,0.002572639,0.0022922573,0.001
7.9,0.0014182272,0.0011547554,0.001
8.0,4.7398292E-4,3.6155724E-4,0.0
