Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,5248.048,3641.0,11960.0,4564.0,4154.0,1.0,0.27258,2381.8906
2.6,4168.5015,2886.0,9504.0,3626.0,3244.0,1.0,0.27258,1891.8792
2.7,3311.067,2288.0,7564.0,2881.0,2642.0,1.0,0.27258,1502.766
2.8,2629.9944,1812.0,6005.0,2288.0,2183.0,1.0,0.27258,1193.6381
2.9,2089.0176,1436.0,4772.0,1819.0,1653.0,1.0,0.27258,948.108
3.0,1659.284,1136.0,3785.0,1446.0,1354.0,1.0,0.27258,752.96686
3.1,1317.8654,898.0,3015.0,1148.0,1092.0,1.0,0.27258,598.02185
3.2,1046.7769,709.0,2393.0,913.0,827.0,1.0,0.27258,474.9729
3.3,831.351,560.0,1899.0,725.0,688.0,1.0,0.27258,377.2085
3.4,660.18146,441.0,1511.0,577.0,545.0,1.0,0.27258,299.55954
3.5,524.32086,347.0,1202.0,458.0,441.0,1.0,0.27258,237.91948
3.6,416.39868,272.0,957.0,365.0,347.0,1.0,0.27258,188.93456
3.7,330.6532,213.0,761.0,290.0,267.0,1.0,0.27258,150.01752
3.8,262.58432,167.0,605.0,230.0,214.0,1.0,0.27258,119.11907
3.9,208.5008,130.0,481.0,183.0,167.0,1.0,0.27258,94.57649
4.0,165.52573,101.0,384.0,146.0,132.0,1.0,0.27258,75.08241
4.1,131.42403,78.0,306.0,116.0,107.0,1.0,0.27258,59.61047
4.2,104.32463,60.0,244.0,92.0,83.0,1.0,0.27258,47.30978
4.3,82.78002,46.0,195.0,73.0,67.0,1.0,0.27258,37.54121
4.4,65.65034,35.0,154.0,58.0,51.0,1.0,0.27258,29.78089
4.5,52.06841,27.0,123.0,46.0,41.0,1.0,0.27258,23.62553
4.6,41.26642,20.0,98.0,37.0,33.0,1.0,0.27258,18.73175
4.7,32.67196,15.0,79.0,29.0,25.0,1.0,0.27258,14.82156
4.8,25.86485,11.0,63.0,23.0,21.0,1.0,0.27258,11.73301
4.9,20.44629,8.0,50.0,18.0,16.0,1.0,0.27258,9.27448
5.0,16.14261,5.0,40.0,14.0,12.0,0.99998,0.27258,7.32198
5.1,12.72623,4.0,32.0,11.0,10.0,0.99978,0.27258,5.77006
5.2,10.01349,2.0,26.0,9.0,8.0,0.99882,0.27258,4.53584
5.3,7.85481,2.0,21.0,7.0,5.0,0.99506,0.27258,3.55735
5.4,6.15107,1.0,17.0,5.0,4.0,0.98644,0.27258,2.78527
5.5,4.79037,0.0,14.0,4.0,3.0,0.96767,0.27258,2.16471
5.6,3.71247,0.0,11.0,3.0,2.0,0.9326,0.27258,1.67447
5.7,2.85451,0.0,9.0,2.0,2.0,0.88005,0.27258,1.28416
5.8,2.17466,0.0,7.0,2.0,1.0,0.80791,0.27257,0.97597
5.9,1.63991,0.0,6.0,1.0,1.0,0.71999,0.2725,0.7321
6.0,1.25245,0.0,5.0,1.0,0.0,0.62737,0.27234,0.55145
6.1,0.89059,0.0,4.0,1.0,0.0,0.51385,0.21986,0.39838
6.2,0.60794,0.0,3.0,0.0,0.0,0.39868,0.18627,0.27247
6.3,0.44554,0.0,3.0,0.0,0.0,0.31607,0.15315,0.2008
6.4,0.33545,0.0,2.0,0.0,0.0,0.24973,0.13515,0.14929
6.5,0.25072,0.0,2.0,0.0,0.0,0.19517,0.1147,0.11157
6.6,0.19497,0.0,2.0,0.0,0.0,0.15987,0.10165,0.0895
6.7,0.15109,0.0,1.0,0.0,0.0,0.12761,0.0859,0.06967
6.8,0.1142,0.0,1.0,0.0,0.0,0.10051,0.072,0.05354
6.9,0.08183,0.0,1.0,0.0,0.0,0.0746,0.0559,0.03922
7.0,0.05902,0.0,1.0,0.0,0.0,0.05506,0.0433,0.02762
7.1,0.04581,0.0,1.0,0.0,0.0,0.04346,0.03663,0.02112
7.2,0.03343,0.0,1.0,0.0,0.0,0.03226,0.02821,0.01481
7.3,0.02327,0.0,0.0,0.0,0.0,0.02258,0.0206,0.00996
7.4,0.01991,0.0,0.0,0.0,0.0,0.01934,0.01854,0.00851
7.5,0.01497,0.0,0.0,0.0,0.0,0.01464,0.0144,0.00625
7.6,0.00768,0.0,0.0,0.0,0.0,0.00755,0.00746,0.00321
7.7,0.00254,0.0,0.0,0.0,0.0,0.00252,0.00248,9.3E-4
7.8,0.00155,0.0,0.0,0.0,0.0,0.00154,0.00152,6.2E-4
7.9,7.8E-4,0.0,0.0,0.0,0.0,7.8E-4,7.8E-4,3.5E-4
8.0,2.3E-4,0.0,0.0,0.0,0.0,2.3E-4,2.3E-4,9.0E-5
8.1,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,2.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
