Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,2794.0598,2180.0,5072.0,2549.0,2373.0,1.0,0.15599,1685.042
2.6,2219.2778,1726.0,4027.0,2025.0,1912.0,1.0,0.15599,1338.4054
2.7,1762.8243,1366.0,3199.0,1610.0,1495.0,1.0,0.15599,1063.1482
2.8,1400.2369,1080.0,2543.0,1279.0,1219.0,1.0,0.15599,844.45886
2.9,1112.2181,853.0,2022.0,1017.0,939.0,1.0,0.15599,670.7635
3.0,883.3625,674.0,1606.0,808.0,758.0,1.0,0.15599,532.69727
3.1,701.64667,531.0,1277.0,642.0,605.0,1.0,0.15599,423.10086
3.2,557.351,418.0,1015.0,511.0,494.0,1.0,0.15599,336.05298
3.3,442.6335,328.0,805.0,406.0,385.0,1.0,0.15599,266.8842
3.4,351.50403,258.0,640.0,323.0,303.0,1.0,0.15599,211.93701
3.5,279.1748,202.0,510.0,257.0,243.0,1.0,0.15599,168.33073
3.6,221.73386,158.0,406.0,204.0,196.0,1.0,0.15599,133.69101
3.7,176.07413,123.0,323.0,162.0,155.0,1.0,0.15599,106.16579
3.8,139.82278,95.0,258.0,129.0,123.0,1.0,0.15599,84.29963
3.9,111.02298,74.0,205.0,103.0,96.0,1.0,0.15599,66.92831
4.0,88.14089,57.0,163.0,81.0,76.0,1.0,0.15599,53.13153
4.1,69.9661,43.0,131.0,65.0,63.0,1.0,0.15599,42.17515
4.2,55.53154,33.0,105.0,51.0,48.0,1.0,0.15599,33.47176
4.3,44.05442,25.0,84.0,41.0,39.0,1.0,0.15599,26.55704
4.4,34.94453,19.0,67.0,32.0,31.0,1.0,0.15599,21.0738
4.5,27.7189,14.0,54.0,26.0,23.0,1.0,0.15599,16.71714
4.6,21.97421,10.0,44.0,20.0,19.0,1.0,0.15599,13.25479
4.7,17.39609,7.0,36.0,16.0,14.0,1.0,0.15599,10.48866
4.8,13.76817,5.0,29.0,13.0,11.0,1.0,0.15599,8.30211
4.9,10.88022,4.0,24.0,10.0,9.0,0.99984,0.15599,6.56221
5.0,8.59032,2.0,20.0,8.0,7.0,0.99871,0.15599,5.18224
5.1,6.76749,1.0,16.0,6.0,5.0,0.99464,0.15599,4.08216
5.2,5.32366,1.0,13.0,5.0,4.0,0.98448,0.15599,3.20947
5.3,4.17827,0.0,11.0,4.0,3.0,0.96451,0.15599,2.51709
5.4,3.26869,0.0,9.0,3.0,2.0,0.92905,0.15599,1.97038
5.5,2.54572,0.0,8.0,2.0,2.0,0.8753,0.15599,1.53312
5.6,1.97304,0.0,6.0,2.0,1.0,0.80483,0.15599,1.18642
5.7,1.51559,0.0,5.0,1.0,1.0,0.7199,0.15599,0.91005
5.8,1.15384,0.0,4.0,1.0,0.0,0.62569,0.15598,0.69187
5.9,0.86827,0.0,4.0,1.0,0.0,0.52843,0.15594,0.51887
6.0,0.65988,0.0,3.0,0.0,0.0,0.43705,0.15583,0.39079
6.1,0.47132,0.0,3.0,0.0,0.0,0.34087,0.12678,0.28136
6.2,0.32055,0.0,2.0,0.0,0.0,0.25107,0.10588,0.19243
6.3,0.23515,0.0,2.0,0.0,0.0,0.1928,0.08645,0.14188
6.4,0.17574,0.0,1.0,0.0,0.0,0.14819,0.07637,0.10556
6.5,0.13143,0.0,1.0,0.0,0.0,0.11384,0.06523,0.07916
6.6,0.10332,0.0,1.0,0.0,0.0,0.09239,0.0581,0.06381
6.7,0.08052,0.0,1.0,0.0,0.0,0.07319,0.04899,0.04974
6.8,0.06126,0.0,1.0,0.0,0.0,0.05711,0.04088,0.03813
6.9,0.04437,0.0,1.0,0.0,0.0,0.04218,0.03162,0.02822
7.0,0.03199,0.0,1.0,0.0,0.0,0.03065,0.0242,0.01991
7.1,0.0249,0.0,0.0,0.0,0.0,0.02419,0.02031,0.01538
7.2,0.01807,0.0,0.0,0.0,0.0,0.01769,0.01545,0.01085
7.3,0.01244,0.0,0.0,0.0,0.0,0.0122,0.01123,0.00734
7.4,0.01083,0.0,0.0,0.0,0.0,0.01062,0.0102,0.00633
7.5,0.00815,0.0,0.0,0.0,0.0,0.00805,0.00792,0.00475
7.6,0.00419,0.0,0.0,0.0,0.0,0.00416,0.00411,0.00244
7.7,0.00128,0.0,0.0,0.0,0.0,0.00126,0.00123,6.8E-4
7.8,7.9E-4,0.0,0.0,0.0,0.0,7.8E-4,7.7E-4,4.5E-4
7.9,4.2E-4,0.0,0.0,0.0,0.0,4.2E-4,4.2E-4,2.8E-4
8.0,1.1E-4,0.0,0.0,0.0,0.0,1.1E-4,1.1E-4,6.0E-5
8.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
