Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,2164.0544,1748.0,3645.0,2002.0,1959.0,1.0,0.12279,1428.0621
2.6,1718.9423,1383.0,2900.0,1591.0,1535.0,1.0,0.12279,1134.3115
2.7,1365.4022,1093.0,2302.0,1265.0,1193.0,1.0,0.12279,901.03345
2.8,1084.5735,864.0,1833.0,1005.0,958.0,1.0,0.12279,715.7131
2.9,861.4754,682.0,1455.0,799.0,757.0,1.0,0.12279,568.4828
3.0,684.22235,537.0,1157.0,635.0,606.0,1.0,0.12279,451.47922
3.1,543.4782,423.0,920.0,505.0,490.0,1.0,0.12279,358.60284
3.2,431.70905,332.0,731.0,402.0,387.0,1.0,0.12279,284.8194
3.3,342.86517,261.0,581.0,319.0,304.0,1.0,0.12279,226.21227
3.4,272.26767,204.0,462.0,254.0,248.0,1.0,0.12279,179.6361
3.5,216.23566,159.0,369.0,202.0,191.0,1.0,0.12279,142.67717
3.6,171.75607,124.0,293.0,160.0,153.0,1.0,0.12279,113.32174
3.7,136.38652,97.0,233.0,128.0,121.0,1.0,0.12279,89.99077
3.8,108.30292,75.0,187.0,101.0,97.0,1.0,0.12279,71.45671
3.9,85.98986,58.0,149.0,81.0,78.0,1.0,0.12279,56.7324
4.0,68.26217,44.0,119.0,64.0,61.0,1.0,0.12279,45.03186
4.1,54.19244,34.0,95.0,51.0,48.0,1.0,0.12279,35.75085
4.2,43.01338,25.0,76.0,40.0,38.0,1.0,0.12279,28.37286
4.3,34.12229,19.0,62.0,32.0,31.0,1.0,0.12279,22.50977
4.4,27.0679,14.0,50.0,25.0,24.0,1.0,0.12279,17.86187
4.5,21.47118,10.0,40.0,20.0,19.0,1.0,0.12279,14.16756
4.6,17.01689,8.0,33.0,16.0,15.0,1.0,0.12279,11.23015
4.7,13.46759,5.0,27.0,13.0,12.0,0.99998,0.12279,8.88534
4.8,10.6597,4.0,22.0,10.0,9.0,0.9999,0.12279,7.03514
4.9,8.42232,2.0,18.0,8.0,7.0,0.99914,0.12279,5.56158
5.0,6.65039,1.0,15.0,6.0,5.0,0.99575,0.12279,4.39176
5.1,5.239,1.0,12.0,5.0,4.0,0.98637,0.12279,3.45981
5.2,4.11753,0.0,10.0,4.0,3.0,0.96677,0.12279,2.71971
5.3,3.23092,0.0,9.0,3.0,2.0,0.93336,0.12279,2.13183
5.4,2.52658,0.0,7.0,2.0,2.0,0.88207,0.12279,1.66833
5.5,1.96685,0.0,6.0,2.0,1.0,0.81372,0.12279,1.29789
5.6,1.52337,0.0,5.0,1.0,1.0,0.73174,0.12279,1.00439
5.7,1.16949,0.0,4.0,1.0,0.0,0.63971,0.12279,0.76959
5.8,0.88952,0.0,4.0,1.0,0.0,0.54412,0.12279,0.58429
5.9,0.6689,0.0,3.0,0.0,0.0,0.45054,0.12275,0.4383
6.0,0.50757,0.0,3.0,0.0,0.0,0.36573,0.12267,0.33052
6.1,0.36302,0.0,2.0,0.0,0.0,0.28073,0.10033,0.23846
6.2,0.2461,0.0,2.0,0.0,0.0,0.203,0.08358,0.16285
6.3,0.18158,0.0,1.0,0.0,0.0,0.15535,0.06851,0.12075
6.4,0.13571,0.0,1.0,0.0,0.0,0.11885,0.06068,0.09009
6.5,0.10163,0.0,1.0,0.0,0.0,0.09078,0.05196,0.06758
6.6,0.08019,0.0,1.0,0.0,0.0,0.07344,0.04632,0.05434
6.7,0.06262,0.0,1.0,0.0,0.0,0.05813,0.03916,0.04233
6.8,0.04759,0.0,1.0,0.0,0.0,0.04501,0.03254,0.03238
6.9,0.03459,0.0,1.0,0.0,0.0,0.03313,0.02518,0.02395
7.0,0.02512,0.0,0.0,0.0,0.0,0.0242,0.01928,0.01709
7.1,0.01961,0.0,0.0,0.0,0.0,0.01919,0.01626,0.01322
7.2,0.01418,0.0,0.0,0.0,0.0,0.01394,0.01225,0.00929
7.3,0.00976,0.0,0.0,0.0,0.0,0.00963,0.00888,0.00631
7.4,0.00854,0.0,0.0,0.0,0.0,0.00843,0.00813,0.00549
7.5,0.0064,0.0,0.0,0.0,0.0,0.00633,0.00625,0.00412
7.6,0.0033,0.0,0.0,0.0,0.0,0.00329,0.00325,0.00205
7.7,9.5E-4,0.0,0.0,0.0,0.0,9.5E-4,9.3E-4,5.5E-4
7.8,5.6E-4,0.0,0.0,0.0,0.0,5.6E-4,5.5E-4,3.3E-4
7.9,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,3.0E-4,2.0E-4
8.0,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,9.0E-5,4.0E-5
8.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
