Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.058818262,0.058000702,0.04144144
6.1,0.058818262,0.058000702,0.04144144
6.2,0.058818262,0.058000702,0.04144144
6.3,0.058818262,0.058000702,0.04144144
6.4,0.058818262,0.058000702,0.04144144
6.5,0.058818262,0.058000702,0.04144144
6.6,0.03868811,0.03658296,0.01981982
6.7,0.0363905,0.034180086,0.018018018
6.8,0.032265227,0.029864306,0.016216217
6.9,0.03157486,0.029141104,0.016216217
7.0,0.027041595,0.024405397,0.012612613
7.1,0.024382288,0.021637637,0.012612613
7.2,0.01963179,0.016707193,0.012612613
7.3,0.01689535,0.014057721,0.010810811
7.4,0.013442422,0.010809077,0.0054054055
7.5,0.0097180065,0.007415864,0.0036036037
7.6,0.006369828,0.004494246,0.0018018018
7.7,0.0026787603,0.0014623099,0.0
7.8,6.055505E-5,5.1061725E-5,0.0
