Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.5472077,0.6064558,0.613
6.1,0.543443,0.60207665,0.606
6.2,0.48572755,0.55663973,0.542
6.3,0.4519554,0.53509206,0.507
6.4,0.42844188,0.51920116,0.478
6.5,0.39707598,0.49103194,0.445
6.6,0.34316826,0.4571877,0.393
6.7,0.33490872,0.4480298,0.378
6.8,0.30472666,0.409993,0.338
6.9,0.26114002,0.35433906,0.278
7.0,0.22910212,0.3144194,0.237
7.1,0.20031011,0.28119677,0.201
7.2,0.16475083,0.23582108,0.161
7.3,0.12553923,0.18117878,0.125
7.4,0.08966117,0.13064522,0.092
7.5,0.07815429,0.118032895,0.085
7.6,0.056323938,0.08872594,0.06
7.7,0.03190407,0.050513197,0.043
7.8,0.027303906,0.044427853,0.036
7.9,0.017397208,0.032058347,0.027
8.0,0.010521456,0.019800035,0.012
8.1,0.0063487417,0.011729831,0.004
