Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.077202,0.03292071,0.030630631
6.1,0.077202,0.03292071,0.030630631
6.2,0.077202,0.03292071,0.030630631
6.3,0.077202,0.03292071,0.030630631
6.4,0.077202,0.03292071,0.030630631
6.5,0.052153707,0.015473286,0.009009009
6.6,0.034177702,0.003014391,0.0036036037
6.7,0.033828568,0.003014391,0.0036036037
6.8,0.023961887,0.0013458778,0.0018018018
6.9,0.021384893,0.0011235053,0.0018018018
7.0,0.015877726,8.933327E-4,0.0018018018
7.1,0.012139965,8.518154E-4,0.0018018018
7.2,0.007151049,8.03982E-4,0.0
7.3,0.0065390663,7.9819345E-4,0.0
7.4,0.0057202005,7.5571076E-4,0.0
7.5,0.002895319,3.9193302E-4,0.0
