Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.064152226,0.07137004,0.092
6.1,0.042596713,0.048067816,0.055
6.2,0.03548321,0.040378854,0.046
6.3,0.014135542,0.017262407,0.022
6.4,0.0140599115,0.017182145,0.022
6.5,0.013974993,0.017091926,0.022
6.6,0.013830429,0.016938686,0.022
6.7,0.013684865,0.016785394,0.021
6.8,0.011303755,0.014340037,0.017
6.9,0.0074916193,0.010301294,0.011
7.0,0.005242375,0.0076710517,0.006
7.1,0.004657593,0.007033173,0.004
7.2,0.0027175006,0.004883306,0.004
7.3,0.0022945157,0.0044241487,0.004
7.4,0.0018834834,0.003981209,0.004
7.5,0.0017767617,0.0038515488,0.004
7.6,0.0016385572,0.0036617296,0.004
7.7,9.373547E-4,0.0023746633,0.002
7.8,2.5684698E-4,5.9228385E-4,0.0
7.9,1.9204645E-5,2.7139224E-5,0.0
