Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.061192747,0.042385552,0.046
6.1,0.061192747,0.042385552,0.046
6.2,0.061192747,0.042385552,0.046
6.3,0.061192747,0.042385552,0.046
6.4,0.061192747,0.042385552,0.046
6.5,0.061192747,0.042385552,0.046
6.6,0.051942147,0.03383174,0.034
6.7,0.051942147,0.03383174,0.034
6.8,0.044065326,0.026884405,0.02
6.9,0.041216437,0.025876537,0.02
7.0,0.03784535,0.023717232,0.019
7.1,0.03317645,0.02051278,0.014
7.2,0.026479814,0.01520845,0.012
7.3,0.020288477,0.011536611,0.01
7.4,0.014449527,0.0076415767,0.008
7.5,0.010596945,0.005074305,0.003
7.6,0.008809967,0.0039285147,0.002
7.7,0.007676106,0.003210855,0.002
7.8,9.613407E-4,4.2529244E-4,0.0
