Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.18699689,0.20182307,0.11531532
6.1,0.12249947,0.13151783,0.084684685
6.2,0.12249947,0.13151783,0.084684685
6.3,0.083086774,0.08887781,0.06306306
6.4,0.083086774,0.08887781,0.06306306
6.5,0.06750626,0.07213329,0.055855855
6.6,0.056457885,0.060290027,0.046846848
6.7,0.035967074,0.038376197,0.030630631
6.8,0.030519638,0.032562867,0.027027028
6.9,0.021318393,0.022742372,0.018018018
7.0,0.013738848,0.014647674,0.012612613
7.1,0.006756417,0.007207453,0.0072072074
7.2,0.0025889743,0.002766761,0.0054054055
