Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.13310497,0.08041943,0.049
6.1,0.13310497,0.08041943,0.049
6.2,0.13310497,0.08041943,0.049
6.3,0.13310497,0.08041943,0.049
6.4,0.13310497,0.08041943,0.049
6.5,0.13268916,0.07995071,0.049
6.6,0.13268916,0.07995071,0.049
6.7,0.13238929,0.07961241,0.049
6.8,0.13176621,0.07891447,0.047
6.9,0.13133271,0.07847361,0.047
7.0,0.1289135,0.07576213,0.047
7.1,0.1280398,0.07472671,0.047
7.2,0.12353379,0.06900613,0.042
7.3,0.114925705,0.059896026,0.037
7.4,0.11292057,0.058176644,0.036
7.5,0.10932864,0.0552737,0.035
7.6,0.09915945,0.04766648,0.032
7.7,0.08598527,0.036457438,0.028
7.8,0.07276562,0.026941378,0.021
7.9,0.056344416,0.01691093,0.014
8.0,0.04750391,0.012624229,0.012
8.1,0.035984766,0.009547425,0.009
8.2,0.01056641,0.001605055,0.0
8.3,0.0010456993,8.930957E-5,0.0
