Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.5897176,0.25438115,0.127
6.1,0.5897176,0.25438115,0.127
6.2,0.5731127,0.24534333,0.12
6.3,0.5453064,0.22696759,0.109
6.4,0.5439906,0.22479263,0.109
6.5,0.48618004,0.18533152,0.084
6.6,0.43859395,0.15621822,0.054
6.7,0.418543,0.14318651,0.045
6.8,0.4095429,0.13647641,0.041
6.9,0.40033787,0.12785663,0.035
7.0,0.38972998,0.118370436,0.031
7.1,0.37800932,0.107508995,0.026
7.2,0.36979583,0.101783015,0.022
7.3,0.33879557,0.081399046,0.018
7.4,0.28645083,0.054068062,0.013
7.5,0.22684571,0.021526046,0.006
7.6,0.21390896,0.016733617,0.005
7.7,0.18598168,0.008315276,0.001
7.8,0.13497151,0.0058022453,0.001
7.9,0.07964849,0.005274706,0.001
8.0,0.04683887,0.0045927432,0.001
8.1,0.02880529,0.0032363837,0.001
8.2,0.022446552,0.002615956,0.001
8.3,0.010161097,0.0010109732,0.001
