Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,2001.0,3254.6294,2975.0,2830.0,2185.0,19275.0,2500.0,2675.0,3672.0,6177.0
2.6,1680.0,2585.307,2363.0,2180.0,1692.0,15368.0,1981.0,2123.0,2919.0,4903.0
2.7,1413.0,2053.5552,1878.0,1703.0,1322.0,12179.0,1568.0,1685.0,2320.0,3898.0
2.8,1150.0,1631.1168,1492.0,1404.0,1047.0,9716.0,1241.0,1337.0,1845.0,3096.0
2.9,973.0,1295.5875,1186.0,1112.0,823.0,7741.0,982.0,1060.0,1467.0,2457.0
3.0,841.0,1029.1222,943.0,880.0,641.0,6206.0,775.0,841.0,1166.0,1953.0
3.1,706.0,817.33966,750.0,701.0,511.0,4912.0,612.0,666.0,928.0,1550.0
3.2,598.0,649.1658,596.0,571.0,400.0,3878.0,482.0,528.0,738.0,1230.0
3.3,491.0,515.5867,474.0,433.0,308.0,3067.0,379.0,418.0,588.0,978.0
3.4,412.0,409.49084,377.0,357.0,231.0,2432.0,298.0,330.0,468.0,778.0
3.5,312.0,325.24005,300.0,277.0,182.0,1898.0,234.0,261.0,373.0,618.0
3.6,225.0,258.24442,238.0,225.0,141.0,1497.0,183.0,206.0,297.0,492.0
3.7,160.0,205.07965,189.0,178.0,108.0,1197.0,143.0,163.0,238.0,391.0
3.8,136.0,162.86047,150.0,141.0,76.0,972.0,111.0,128.0,190.0,311.0
3.9,108.0,129.2844,120.0,113.0,58.0,775.0,86.0,101.0,152.0,248.0
4.0,83.0,102.64926,95.0,90.0,40.0,628.0,67.0,79.0,122.0,197.0
4.1,62.0,81.47652,76.0,71.0,30.0,492.0,51.0,62.0,97.0,157.0
4.2,50.0,64.67344,60.0,55.0,21.0,388.0,39.0,48.0,78.0,126.0
4.3,44.0,51.30426,48.0,44.0,13.0,308.0,30.0,38.0,63.0,100.0
4.4,35.0,40.69256,38.0,34.0,9.0,239.0,22.0,29.0,51.0,80.0
4.5,29.0,32.26745,30.0,28.0,6.0,202.0,17.0,23.0,41.0,64.0
4.6,19.0,25.56402,24.0,21.0,2.0,156.0,12.0,17.0,33.0,52.0
4.7,13.0,20.25092,19.0,18.0,2.0,123.0,9.0,13.0,27.0,42.0
4.8,10.0,16.03651,15.0,13.0,1.0,98.0,6.0,10.0,22.0,34.0
4.9,5.0,12.67969,12.0,11.0,0.0,84.0,4.0,8.0,17.0,27.0
5.0,3.0,10.01144,9.0,8.0,0.0,64.0,3.0,6.0,14.0,22.0
5.1,2.0,7.88936,7.0,6.0,0.0,58.0,2.0,4.0,11.0,18.0
5.2,2.0,6.20636,6.0,5.0,0.0,48.0,1.0,3.0,9.0,15.0
5.3,2.0,4.87399,4.0,3.0,0.0,37.0,1.0,2.0,8.0,12.0
5.4,2.0,3.81015,3.0,3.0,0.0,28.0,0.0,1.0,6.0,10.0
5.5,1.0,2.96559,3.0,2.0,0.0,24.0,0.0,1.0,5.0,8.0
5.6,0.0,2.29604,2.0,1.0,0.0,21.0,0.0,1.0,4.0,7.0
5.7,0.0,1.76999,1.0,1.0,0.0,17.0,0.0,0.0,3.0,6.0
5.8,0.0,1.35056,1.0,1.0,0.0,13.0,0.0,0.0,3.0,5.0
5.9,0.0,1.02233,1.0,0.0,0.0,12.0,0.0,0.0,2.0,4.0
6.0,0.0,0.79274,1.0,0.0,0.0,11.0,0.0,0.0,2.0,3.0
6.1,0.0,0.58623,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0
6.2,0.0,0.41883,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
6.3,0.0,0.30975,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
6.4,0.0,0.23055,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
6.5,0.0,0.17193,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.6,0.0,0.13445,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.7,0.0,0.10256,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.8,0.0,0.07933,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.9,0.0,0.05894,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
7.0,0.0,0.0443,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
7.1,0.0,0.03541,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
7.2,0.0,0.02635,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.3,0.0,0.0174,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.4,0.0,0.01465,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.5,0.0,0.01099,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.6,0.0,0.00613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.7,0.0,0.00183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.8,0.0,0.00118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.9,0.0,6.3E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,0.0,1.6E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.1,0.0,3.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
