Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,506.22128,444.0,614.0,496.0,490.0,1.0,0.025482316,457.71973
2.6,402.09042,349.0,490.0,394.0,395.0,1.0,0.025482316,363.573
2.7,319.4007,274.0,391.0,313.0,313.0,1.0,0.025482316,288.8129
2.8,253.7284,214.0,313.0,249.0,248.0,1.0,0.025482316,229.42645
2.9,201.50577,167.0,250.0,198.0,194.0,1.0,0.025482316,182.19728
3.0,160.05168,130.0,201.0,157.0,152.0,1.0,0.025482316,144.71556
3.1,127.10902,101.0,161.0,125.0,122.0,1.0,0.025482316,114.92479
3.2,100.947716,78.0,130.0,99.0,99.0,1.0,0.025482316,91.265434
3.3,80.184135,60.0,105.0,79.0,79.0,1.0,0.025482316,72.499825
3.4,63.675095,46.0,85.0,63.0,60.0,1.0,0.025482316,57.57164
3.5,50.562927,35.0,69.0,50.0,50.0,1.0,0.025482316,45.7241
3.6,40.139744,27.0,56.0,39.0,40.0,1.0,0.025482316,36.301285
3.7,31.859245,20.0,46.0,31.0,30.0,1.0,0.025482316,28.811592
3.8,25.297379,15.0,38.0,25.0,24.0,1.0,0.025482316,22.880144
3.9,20.092106,11.0,31.0,20.0,20.0,1.0,0.025482316,18.16627
4.0,15.9610615,8.0,26.0,16.0,15.0,1.0,0.025482316,14.431785
4.1,12.681318,6.0,21.0,12.0,12.0,1.0,0.025482316,11.466447
4.2,10.074759,4.0,18.0,10.0,9.0,0.99988747,0.025482316,9.111061
4.3,7.99746,3.0,15.0,8.0,7.0,0.9995177,0.025482316,7.2300963
4.4,6.3469934,2.0,12.0,6.0,6.0,0.99750805,0.025482316,5.7406754
4.5,5.030257,1.0,10.0,5.0,4.0,0.99173635,0.025482316,4.551881
4.6,3.9877653,1.0,9.0,4.0,3.0,0.9772026,0.025482316,3.6086173
4.7,3.1573312,0.0,7.0,3.0,3.0,0.9488746,0.025482316,2.8558843
4.8,2.5010612,0.0,6.0,2.0,2.0,0.907508,0.025482316,2.2611897
4.9,1.979164,0.0,5.0,2.0,1.0,0.848955,0.025482316,1.7892605
5.0,1.5622829,0.0,5.0,1.0,1.0,0.7757717,0.025482316,1.4125885
5.1,1.2322347,0.0,4.0,1.0,1.0,0.69369775,0.025482316,1.1147588
5.2,0.9709003,0.0,3.0,1.0,0.0,0.60692924,0.025482316,0.87790996
5.3,0.75983924,0.0,3.0,1.0,0.0,0.5189068,0.025482316,0.68752414
5.4,0.59459805,0.0,3.0,0.0,0.0,0.43850482,0.025482316,0.5374116
5.5,0.46217042,0.0,2.0,0.0,0.0,0.3608521,0.025482316,0.41805467
5.6,0.35855305,0.0,2.0,0.0,0.0,0.293746,0.025482316,0.3245177
5.7,0.27779743,0.0,2.0,0.0,0.0,0.23622186,0.025482316,0.25125402
5.8,0.21250804,0.0,1.0,0.0,0.0,0.1866238,0.025482316,0.19220257
5.9,0.16123794,0.0,1.0,0.0,0.0,0.14512862,0.025482316,0.14573956
6.0,0.12400322,0.0,1.0,0.0,0.0,0.114196144,0.025482316,0.11215434
6.1,0.09426045,0.0,1.0,0.0,0.0,0.08829582,0.021221865,0.08540193
6.2,0.06776527,0.0,1.0,0.0,0.0,0.064630225,0.017009646,0.06160772
6.3,0.050482314,0.0,1.0,0.0,0.0,0.048649516,0.013665595,0.045900322
6.4,0.03728296,0.0,1.0,0.0,0.0,0.036173634,0.011784566,0.033713825
6.5,0.027861737,0.0,1.0,0.0,0.0,0.027170418,0.010080386,0.02516077
6.6,0.021527331,0.0,0.0,0.0,0.0,0.021173634,0.009196142,0.019485531
6.7,0.016543409,0.0,0.0,0.0,0.0,0.016286174,0.007974276,0.0150321545
6.8,0.012459807,0.0,0.0,0.0,0.0,0.012315112,0.0069131833,0.011286174
