Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,1445.681,1203.0,2271.0,1351.0,1303.0,1.0,0.07639676,1064.8347
2.6,1148.4628,950.0,1803.0,1075.0,1038.0,1.0,0.07639676,845.9274
2.7,912.2468,750.0,1433.0,854.0,828.0,1.0,0.07639676,671.99396
2.8,724.63824,591.0,1139.0,679.0,654.0,1.0,0.07639676,533.8448
2.9,575.5117,465.0,906.0,540.0,528.0,1.0,0.07639676,423.94653
3.0,457.03717,366.0,718.0,430.0,429.0,1.0,0.07639676,336.65997
3.1,362.93173,287.0,573.0,341.0,337.0,1.0,0.07639676,267.35562
3.2,288.27838,225.0,456.0,271.0,267.0,1.0,0.07639676,212.35721
3.3,228.89955,176.0,362.0,216.0,209.0,1.0,0.07639676,168.6768
3.4,181.81543,137.0,290.0,172.0,168.0,1.0,0.07639676,133.95393
3.5,144.40413,107.0,231.0,136.0,135.0,1.0,0.07639676,106.38984
3.6,114.64255,83.0,184.0,108.0,103.0,1.0,0.07639676,84.46741
3.7,91.053444,64.0,147.0,86.0,82.0,1.0,0.07639676,67.092186
3.8,72.31619,49.0,117.0,69.0,67.0,1.0,0.07639676,53.29891
3.9,57.441658,38.0,94.0,54.0,53.0,1.0,0.07639676,42.332794
4.0,45.60421,29.0,76.0,43.0,41.0,1.0,0.07639676,33.6047
4.1,36.21186,21.0,61.0,34.0,34.0,1.0,0.07639676,26.677935
4.2,28.771011,16.0,50.0,27.0,26.0,1.0,0.07639676,21.188097
4.3,22.820324,12.0,40.0,22.0,20.0,1.0,0.07639676,16.801012
4.4,18.110647,9.0,33.0,17.0,16.0,1.0,0.07639676,13.340972
4.5,14.35915,6.0,27.0,14.0,13.0,1.0,0.07639676,10.571215
4.6,11.384858,4.0,22.0,11.0,10.0,0.9999595,0.07639676,8.38004
4.7,9.021336,3.0,18.0,8.0,8.0,0.99931175,0.07639676,6.6455464
4.8,7.1368017,2.0,15.0,7.0,6.0,0.99761134,0.07639676,5.2527533
4.9,5.663846,1.0,13.0,5.0,4.0,0.99218625,0.07639676,4.1680565
5.0,4.473644,1.0,11.0,4.0,3.0,0.9780162,0.07639676,3.2909718
5.1,3.5231984,0.0,9.0,3.0,3.0,0.9525101,0.07639676,2.5943725
5.2,2.7782996,0.0,7.0,2.0,2.0,0.9118624,0.07639676,2.042834
5.3,2.1801214,0.0,6.0,2.0,1.0,0.85417,0.07639676,1.6022267
5.4,1.7140486,0.0,5.0,1.0,1.0,0.78202426,0.07639676,1.2571255
5.5,1.3351822,0.0,5.0,1.0,1.0,0.69502026,0.07639676,0.97923076
5.6,1.034251,0.0,4.0,1.0,0.0,0.60190284,0.07639676,0.75789475
5.7,0.79923075,0.0,3.0,1.0,0.0,0.5110526,0.07639676,0.58437246
5.8,0.6144939,0.0,3.0,0.0,0.0,0.42765182,0.07639676,0.44720647
5.9,0.46769232,0.0,2.0,0.0,0.0,0.34858298,0.07635628,0.34040487
6.0,0.36186236,0.0,2.0,0.0,0.0,0.28291497,0.07619433,0.26190284
6.1,0.27157894,0.0,2.0,0.0,0.0,0.22186235,0.062550604,0.1968421
6.2,0.19279352,0.0,1.0,0.0,0.0,0.16578947,0.050040487,0.14129555
6.3,0.1454251,0.0,1.0,0.0,0.0,0.12870446,0.040931173,0.10659919
6.4,0.10910931,0.0,1.0,0.0,0.0,0.09821862,0.035587046,0.079554655
6.5,0.08222672,0.0,1.0,0.0,0.0,0.07538462,0.030607287,0.059676114
6.6,0.06396761,0.0,1.0,0.0,0.0,0.059554655,0.027813764,0.04643725
6.7,0.050283402,0.0,1.0,0.0,0.0,0.047044534,0.024615385,0.03631579
