Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,491.50168,333.0,983.0,412.0,396.0,1.0,0.03568,296.9862
2.6,390.40237,261.0,781.0,328.0,304.0,1.0,0.03568,235.89178
2.7,310.0509,205.0,622.0,261.0,244.0,1.0,0.03568,187.3373
2.8,246.24889,160.0,494.0,207.0,200.0,1.0,0.03568,148.7964
2.9,195.60194,125.0,395.0,165.0,156.0,1.0,0.03568,118.1982
3.0,155.3852,97.0,314.0,131.0,122.0,1.0,0.03568,93.90823
3.1,123.41922,75.0,251.0,104.0,98.0,1.0,0.03568,74.58278
3.2,98.0035,58.0,200.0,83.0,78.0,1.0,0.03568,59.22527
3.3,77.84597,44.0,159.0,66.0,61.0,1.0,0.03568,47.05089
3.4,61.81257,34.0,128.0,53.0,47.0,1.0,0.03568,37.36011
3.5,49.10318,26.0,102.0,42.0,39.0,1.0,0.03568,29.68172
3.6,38.99344,19.0,82.0,33.0,30.0,1.0,0.03568,23.57379
3.7,30.96888,14.0,66.0,26.0,24.0,1.0,0.03568,18.72294
3.8,24.59671,11.0,53.0,21.0,19.0,1.0,0.03568,14.86863
3.9,19.53143,8.0,43.0,17.0,15.0,0.99999,0.03568,11.80417
4.0,15.51333,5.0,35.0,13.0,12.0,0.99998,0.03568,9.3773
4.1,12.31332,4.0,28.0,10.0,9.0,0.99983,0.03568,7.4433
4.2,9.7713,3.0,23.0,8.0,7.0,0.99901,0.03568,5.90757
4.3,7.75594,2.0,19.0,6.0,5.0,0.99623,0.03568,4.68931
4.4,6.14938,1.0,16.0,5.0,4.0,0.98835,0.03568,3.71809
4.5,4.87361,0.0,13.0,4.0,3.0,0.97156,0.03568,2.94832
4.6,3.86234,0.0,11.0,3.0,2.0,0.94193,0.03568,2.33556
4.7,3.06199,0.0,9.0,2.0,2.0,0.89645,0.03568,1.85098
4.8,2.41678,0.0,8.0,2.0,1.0,0.8353,0.03568,1.46005
4.9,1.91037,0.0,7.0,1.0,1.0,0.76375,0.03568,1.15418
5.0,1.50634,0.0,6.0,1.0,0.0,0.68312,0.03568,0.90954
5.1,1.18481,0.0,5.0,1.0,0.0,0.59894,0.03568,0.71547
5.2,0.93239,0.0,4.0,1.0,0.0,0.51814,0.03568,0.56419
5.3,0.73242,0.0,4.0,0.0,0.0,0.43947,0.03568,0.44376
5.4,0.57409,0.0,3.0,0.0,0.0,0.36892,0.03568,0.34816
5.5,0.44802,0.0,3.0,0.0,0.0,0.30357,0.03568,0.2717
5.6,0.34658,0.0,2.0,0.0,0.0,0.247,0.03567,0.21103
5.7,0.26558,0.0,2.0,0.0,0.0,0.19768,0.03567,0.16185
5.8,0.20403,0.0,2.0,0.0,0.0,0.15738,0.03567,0.12432
5.9,0.15467,0.0,1.0,0.0,0.0,0.12401,0.03567,0.09411
6.0,0.11853,0.0,1.0,0.0,0.0,0.09727,0.03566,0.07162
6.1,0.08682,0.0,1.0,0.0,0.0,0.07311,0.03056,0.05267
6.2,0.05794,0.0,1.0,0.0,0.0,0.05044,0.02349,0.03548
6.3,0.04331,0.0,1.0,0.0,0.0,0.03816,0.01942,0.02689
6.4,0.03292,0.0,1.0,0.0,0.0,0.02897,0.01667,0.02027
6.5,0.02543,0.0,0.0,0.0,0.0,0.02256,0.01448,0.01558
6.6,0.02058,0.0,0.0,0.0,0.0,0.01891,0.01319,0.0131
6.7,0.0166,0.0,0.0,0.0,0.0,0.01534,0.01141,0.01062
6.8,0.01331,0.0,0.0,0.0,0.0,0.01255,0.00986,0.00863
6.9,0.0104,0.0,0.0,0.0,0.0,0.00994,0.00822,0.00691
7.0,0.00818,0.0,0.0,0.0,0.0,0.00791,0.00686,0.00542
7.1,0.0069,0.0,0.0,0.0,0.0,0.00672,0.00618,0.00452
7.2,0.0054,0.0,0.0,0.0,0.0,0.00526,0.00492,0.00352
7.3,0.00369,0.0,0.0,0.0,0.0,0.00362,0.00349,0.00233
7.4,0.00332,0.0,0.0,0.0,0.0,0.00327,0.00318,0.00213
7.5,0.00259,0.0,0.0,0.0,0.0,0.00257,0.00256,0.00169
7.6,0.00134,0.0,0.0,0.0,0.0,0.00133,0.00133,8.5E-4
7.7,4.3E-4,0.0,0.0,0.0,0.0,4.3E-4,4.3E-4,2.7E-4
7.8,2.5E-4,0.0,0.0,0.0,0.0,2.5E-4,2.5E-4,1.4E-4
7.9,1.4E-4,0.0,0.0,0.0,0.0,1.4E-4,1.4E-4,7.0E-5
8.0,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,3.0E-5
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
