Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,294.0,621.3335,570.0,546.0,403.0,3309.0,474.0,513.0,689.0,1198.0
2.65,239.0,493.62198,453.0,440.0,320.0,2672.0,375.0,407.0,548.0,952.0
2.75,228.0,392.02505,360.0,339.0,248.0,2029.0,295.0,322.0,436.0,756.0
2.85,152.0,311.23083,286.0,268.0,187.0,1632.0,232.0,255.0,347.0,600.0
2.95,111.0,247.37889,228.0,221.0,142.0,1344.0,182.0,202.0,276.0,477.0
3.05,118.0,196.41415,181.0,172.0,107.0,1051.0,143.0,159.0,221.0,380.0
3.15,92.0,155.97682,144.0,139.0,85.0,849.0,112.0,126.0,176.0,302.0
3.25,97.0,123.87816,115.0,108.0,65.0,679.0,87.0,99.0,141.0,239.0
3.35,71.0,98.453926,91.0,86.0,44.0,563.0,68.0,78.0,113.0,191.0
3.45,89.0,78.17622,73.0,68.0,33.0,393.0,52.0,61.0,90.0,152.0
3.55,83.0,62.0858,58.0,55.0,23.0,318.0,40.0,48.0,72.0,121.0
3.65,58.0,49.371872,46.0,44.0,16.0,269.0,31.0,38.0,58.0,96.0
3.75,22.0,39.189514,37.0,35.0,11.0,220.0,24.0,29.0,47.0,77.0
3.85,29.0,31.118538,29.0,27.0,7.0,170.0,18.0,23.0,38.0,61.0
3.95,24.0,24.7286,23.0,22.0,4.0,133.0,13.0,18.0,31.0,49.0
4.05,20.0,19.664186,19.0,18.0,3.0,98.0,10.0,14.0,25.0,39.0
4.15,13.0,15.617108,15.0,13.0,2.0,81.0,7.0,11.0,20.0,31.0
4.25,5.0,12.402207,12.0,11.0,0.0,64.0,5.0,8.0,16.0,25.0
4.35,8.0,9.835495,9.0,8.0,0.0,61.0,4.0,6.0,13.0,20.0
4.45,6.0,7.8403654,7.0,7.0,0.0,44.0,2.0,5.0,11.0,17.0
4.55,9.0,6.2226486,6.0,5.0,0.0,40.0,2.0,3.0,9.0,14.0
4.65,6.0,4.9354644,5.0,4.0,0.0,29.0,1.0,2.0,7.0,11.0
4.75,3.0,3.908067,4.0,3.0,0.0,25.0,0.0,2.0,6.0,9.0
4.85,5.0,3.1174126,3.0,2.0,0.0,22.0,0.0,1.0,5.0,8.0
4.95,2.0,2.467717,2.0,2.0,0.0,15.0,0.0,1.0,4.0,7.0
5.05,1.0,1.9648554,2.0,1.0,0.0,13.0,0.0,1.0,3.0,6.0
5.15,0.0,1.5593151,1.0,1.0,0.0,13.0,0.0,0.0,3.0,5.0
5.25,0.0,1.2336073,1.0,1.0,0.0,12.0,0.0,0.0,2.0,4.0
5.35,0.0,0.9829985,1.0,0.0,0.0,9.0,0.0,0.0,2.0,3.0
5.45,1.0,0.78033483,1.0,0.0,0.0,8.0,0.0,0.0,2.0,3.0
5.55,1.0,0.61747336,0.0,0.0,0.0,8.0,0.0,0.0,1.0,3.0
5.65,0.0,0.48925418,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
5.75,0.0,0.39266363,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
5.85,0.0,0.30856925,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
5.95,0.0,0.21709284,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0
6.05,0.0,0.19934551,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
6.15,0.0,0.16926941,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
6.25,0.0,0.08185693,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.35,0.0,0.061217654,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.45,0.0,0.04260274,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.55,0.0,0.022983257,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.65,0.0,0.02199391,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.75,0.0,0.017275495,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.85,0.0,0.017686453,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.95,0.0,0.013896499,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.05,0.0,0.007975647,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.15,0.0,0.010608828,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.25,0.0,0.009375951,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.35,0.0,0.0024809742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.45,0.0,0.0044748858,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.55,0.0,0.0065905633,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
