Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,508.28027,444.0,618.0,496.0,497.0,1.0,0.040776256,457.6877
2.6,403.67816,349.0,492.0,394.0,392.0,1.0,0.040776256,363.4932
2.7,320.6011,274.0,394.0,313.0,311.0,1.0,0.040776256,288.67828
2.8,254.58878,214.0,314.0,249.0,250.0,1.0,0.040776256,229.21997
2.9,202.2285,167.0,252.0,198.0,196.0,1.0,0.040776256,182.0812
3.0,160.6148,130.0,202.0,157.0,158.0,1.0,0.040776256,144.61214
3.1,127.57609,101.0,163.0,125.0,124.0,1.0,0.040776256,114.86234
3.2,101.36684,78.0,131.0,99.0,99.0,1.0,0.040776256,91.266624
3.3,80.49484,60.0,106.0,79.0,78.0,1.0,0.040776256,72.46979
3.4,63.918674,46.0,86.0,62.0,61.0,1.0,0.040776256,57.5379
3.5,50.75455,35.0,70.0,50.0,51.0,1.0,0.040776256,45.68691
3.6,40.30767,27.0,57.0,39.0,38.0,1.0,0.040776256,36.287216
3.7,32.001812,20.0,46.0,31.0,31.0,1.0,0.040776256,28.81318
3.8,25.409863,15.0,38.0,25.0,24.0,1.0,0.040776256,22.879406
3.9,20.180655,11.0,31.0,20.0,19.0,1.0,0.040776256,18.173105
4.0,16.0235,8.0,26.0,16.0,15.0,1.0,0.040776256,14.432922
4.1,12.722999,6.0,21.0,12.0,12.0,1.0,0.040776256,11.459543
4.2,10.100913,4.0,18.0,10.0,9.0,0.9999087,0.040776256,9.099756
4.3,8.018372,3.0,15.0,8.0,7.0,0.9994064,0.040776256,7.224551
4.4,6.36309,2.0,12.0,6.0,6.0,0.99748856,0.040776256,5.7338204
4.5,5.0363164,1.0,10.0,5.0,4.0,0.99112636,0.040776256,4.5380363
4.6,3.9900305,1.0,9.0,4.0,3.0,0.9771842,0.040776256,3.5961034
4.7,3.1610198,0.0,7.0,3.0,2.0,0.95062405,0.040776256,2.8482952
4.8,2.503866,0.0,6.0,2.0,2.0,0.906484,0.040776256,2.2565296
4.9,1.9804871,0.0,5.0,2.0,1.0,0.846621,0.040776256,1.7861491
5.0,1.5655708,0.0,5.0,1.0,1.0,0.77525115,0.040776256,1.4112328
5.1,1.2349467,0.0,4.0,1.0,1.0,0.69173515,0.040776256,1.113516
5.2,0.9717047,0.0,3.0,1.0,0.0,0.60363775,0.040776256,0.8761644
5.3,0.7665297,0.0,3.0,1.0,0.0,0.51951295,0.040776256,0.69164383
5.4,0.59907156,0.0,3.0,0.0,0.0,0.43652967,0.040776256,0.5411111
5.5,0.4673668,0.0,2.0,0.0,0.0,0.36133942,0.040776256,0.42272452
5.6,0.3615525,0.0,2.0,0.0,0.0,0.2938965,0.040776256,0.3274429
5.7,0.27789953,0.0,2.0,0.0,0.0,0.23465754,0.040776256,0.25159818
5.8,0.21105023,0.0,1.0,0.0,0.0,0.18474886,0.040776256,0.1914003
