Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,2215.0315,1752.0,4272.0,2008.0,1873.0,1.0,0.15056317,1431.5603
2.6,1759.2872,1386.0,3397.0,1595.0,1530.0,1.0,0.15056317,1137.034
2.7,1397.2722,1096.0,2693.0,1268.0,1196.0,1.0,0.15056317,903.0299
2.8,1109.6957,865.0,2145.0,1008.0,964.0,1.0,0.15056317,717.14545
2.9,881.4371,682.0,1700.0,801.0,775.0,1.0,0.15056317,569.6434
3.0,700.04126,538.0,1354.0,637.0,619.0,1.0,0.15056317,452.42236
3.1,556.03796,423.0,1073.0,506.0,484.0,1.0,0.15056317,359.34485
3.2,441.66708,333.0,854.0,403.0,399.0,1.0,0.15056317,285.42563
3.3,350.82068,261.0,679.0,320.0,307.0,1.0,0.15056317,226.70369
3.4,278.60672,204.0,541.0,255.0,239.0,1.0,0.15056317,180.01456
3.5,221.25595,160.0,430.0,203.0,191.0,1.0,0.15056317,142.96956
3.6,175.72124,124.0,341.0,161.0,158.0,1.0,0.15056317,113.55434
3.7,139.52412,97.0,272.0,128.0,122.0,1.0,0.15056317,90.154305
3.8,110.78775,75.0,216.0,102.0,101.0,1.0,0.15056317,71.59642
3.9,87.97105,58.0,172.0,81.0,78.0,1.0,0.15056317,56.865936
4.0,69.83664,44.0,137.0,64.0,61.0,1.0,0.15056317,45.147396
4.1,55.424385,34.0,110.0,51.0,49.0,1.0,0.15056317,35.821354
4.2,43.974915,25.0,88.0,40.0,38.0,1.0,0.15056317,28.424582
4.3,34.882786,19.0,70.0,32.0,31.0,1.0,0.15056317,22.54589
4.4,27.670076,14.0,56.0,25.0,23.0,1.0,0.15056317,17.88312
4.5,21.922937,10.0,45.0,20.0,19.0,1.0,0.15056317,14.171553
4.6,17.360579,7.0,37.0,16.0,14.0,0.9999848,0.15056317,11.223577
4.7,13.74653,5.0,30.0,13.0,12.0,0.99996954,0.15056317,8.885693
4.8,10.877534,4.0,24.0,10.0,9.0,0.9998021,0.15056317,7.0324507
4.9,8.597458,2.0,20.0,8.0,7.0,0.9987367,0.15056317,5.557656
5.0,6.7843986,1.0,16.0,6.0,5.0,0.9952816,0.15056317,4.386119
5.1,5.3463774,1.0,13.0,5.0,4.0,0.9860578,0.15056317,3.4566667
5.2,4.2034397,0.0,11.0,4.0,3.0,0.96645355,0.15056317,2.7182648
5.3,3.3022375,0.0,9.0,3.0,2.0,0.9331659,0.15056317,2.1373668
5.4,2.580898,0.0,8.0,2.0,2.0,0.88223743,0.15056317,1.6701522
5.5,2.0086606,0.0,6.0,2.0,1.0,0.8159361,0.15056317,1.3002588
5.6,1.5575647,0.0,5.0,1.0,1.0,0.73383564,0.15056317,1.0094216
5.7,1.197245,0.0,4.0,1.0,0.0,0.64089805,0.15056317,0.7763014
5.8,0.90863013,0.0,4.0,1.0,0.0,0.5453729,0.15056317,0.58990866
5.9,0.68321157,0.0,3.0,0.0,0.0,0.4522983,0.15050228,0.44423136
6.0,0.5208219,0.0,3.0,0.0,0.0,0.37022832,0.1504414,0.33818874
6.1,0.379102,0.0,2.0,0.0,0.0,0.2884627,0.13027397,0.24873668
6.2,0.24913242,0.0,2.0,0.0,0.0,0.20450532,0.10196347,0.1643379
6.3,0.18678842,0.0,1.0,0.0,0.0,0.15876712,0.08701675,0.123592086
6.4,0.14214613,0.0,1.0,0.0,0.0,0.12286149,0.075068496,0.09266362
6.5,0.10916286,0.0,1.0,0.0,0.0,0.096514456,0.06575342,0.07210045
6.6,0.0908828,0.0,1.0,0.0,0.0,0.082968034,0.061217654,0.061917808
6.7,0.07523592,0.0,1.0,0.0,0.0,0.06946728,0.05414003,0.05170472
6.8,0.061628614,0.0,1.0,0.0,0.0,0.05783866,0.04713851,0.043135464
6.9,0.04761035,0.0,1.0,0.0,0.0,0.045677323,0.038858447,0.033394217
7.0,0.0369102,0.0,1.0,0.0,0.0,0.035966516,0.031719938,0.026240487
7.1,0.030791476,0.0,1.0,0.0,0.0,0.03024353,0.027792998,0.021872146
7.2,0.022983257,0.0,0.0,0.0,0.0,0.022633182,0.021263318,0.016133942
7.3,0.015905632,0.0,0.0,0.0,0.0,0.015707763,0.015022831,0.011035007
7.4,0.014337899,0.0,0.0,0.0,0.0,0.014200913,0.013866058,0.009939117
7.5,0.011050228,0.0,0.0,0.0,0.0,0.010974125,0.010821918,0.007656012
7.6,0.0060121766,0.0,0.0,0.0,0.0,0.005981735,0.0059208525,0.004200913
7.7,0.0018417047,0.0,0.0,0.0,0.0,0.001826484,0.0018112633,0.0011567732
7.8,0.0012176561,0.0,0.0,0.0,0.0,0.0012176561,0.0012024353,7.61035E-4
7.9,6.849315E-4,0.0,0.0,0.0,0.0,6.849315E-4,6.849315E-4,4.109589E-4
8.0,2.130898E-4,0.0,0.0,0.0,0.0,2.130898E-4,2.130898E-4,1.5220701E-4
8.1,1.52207E-5,0.0,0.0,0.0,0.0,1.52207E-5,1.52207E-5,1.52207E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
