Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,1450.2974,1202.0,2436.0,1349.0,1319.0,1.0,0.10627093,1064.7529
2.6,1151.9141,950.0,1933.0,1072.0,1036.0,1.0,0.10627093,845.6962
2.7,914.89124,749.0,1541.0,852.0,840.0,1.0,0.10627093,671.6699
2.8,726.59265,590.0,1224.0,677.0,658.0,1.0,0.10627093,533.3919
2.9,577.12524,465.0,972.0,539.0,525.0,1.0,0.10627093,423.66888
3.0,458.35788,366.0,772.0,428.0,415.0,1.0,0.10627093,336.49808
3.1,364.071,287.0,614.0,341.0,330.0,1.0,0.10627093,267.2607
3.2,289.20264,225.0,490.0,271.0,268.0,1.0,0.10627093,212.29132
3.3,229.6951,176.0,390.0,215.0,208.0,1.0,0.10627093,168.60979
3.4,182.40967,137.0,310.0,171.0,171.0,1.0,0.10627093,133.88698
3.5,144.87418,106.0,246.0,136.0,135.0,1.0,0.10627093,106.342995
3.6,115.05901,83.0,196.0,108.0,109.0,1.0,0.10627093,84.46076
3.7,91.346054,64.0,156.0,86.0,84.0,1.0,0.10627093,67.05282
3.8,72.53353,49.0,124.0,68.0,65.0,1.0,0.10627093,53.248417
3.9,57.593773,37.0,99.0,54.0,53.0,1.0,0.10627093,42.287323
4.0,45.716362,28.0,79.0,43.0,43.0,1.0,0.10627093,33.5698
4.1,36.28271,22.0,64.0,34.0,34.0,1.0,0.10627093,26.638569
4.2,28.788721,16.0,51.0,27.0,26.0,1.0,0.10627093,21.1458
4.3,22.837748,12.0,42.0,21.0,20.0,1.0,0.10627093,16.772846
4.4,18.114809,9.0,34.0,17.0,16.0,1.0,0.10627093,13.30309
4.5,14.350792,6.0,28.0,13.0,12.0,1.0,0.10627093,10.5393305
4.6,11.367824,4.0,23.0,11.0,10.0,0.9998934,0.10627093,8.347534
4.7,9.003379,3.0,19.0,8.0,8.0,0.9996347,0.10627093,6.6109133
4.8,7.1255403,2.0,16.0,7.0,6.0,0.99748856,0.10627093,5.2317963
4.9,5.635251,1.0,13.0,5.0,5.0,0.9914764,0.10627093,4.1376257
5.0,4.4509287,1.0,11.0,4.0,3.0,0.9770472,0.10627093,3.26793
5.1,3.5105326,0.0,9.0,3.0,3.0,0.9508828,0.10627093,2.5759816
5.2,2.758813,0.0,8.0,2.0,2.0,0.9075038,0.10627093,2.0250227
5.3,2.1703348,0.0,6.0,2.0,1.0,0.84863013,0.10627093,1.5948554
5.4,1.6967275,0.0,5.0,1.0,1.0,0.77476406,0.10627093,1.2467427
