Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,1787.0,3020.238,2762.0,2662.0,2139.0,16074.0,2350.0,2506.0,3337.0,5832.0
2.6,1493.0,2398.9045,2196.0,2116.0,1681.0,12765.0,1861.0,1988.0,2651.0,4632.0
2.7,1254.0,1905.2826,1745.0,1652.0,1302.0,10093.0,1473.0,1578.0,2108.0,3673.0
2.8,1026.0,1513.2576,1386.0,1287.0,1031.0,8064.0,1165.0,1252.0,1676.0,2916.0
2.9,874.0,1202.0267,1102.0,1038.0,803.0,6432.0,921.0,993.0,1334.0,2317.0
3.0,763.0,954.6478,876.0,840.0,632.0,5088.0,727.0,787.0,1061.0,1842.0
3.1,645.0,758.23364,696.0,663.0,475.0,4037.0,573.0,623.0,845.0,1462.0
3.2,553.0,602.25684,553.0,517.0,367.0,3188.0,451.0,493.0,672.0,1162.0
3.3,456.0,478.3787,440.0,408.0,282.0,2509.0,355.0,390.0,536.0,924.0
3.4,385.0,379.92477,350.0,330.0,215.0,1946.0,278.0,309.0,427.0,735.0
3.5,296.0,301.74854,278.0,269.0,160.0,1553.0,218.0,244.0,341.0,583.0
3.6,213.0,239.66273,221.0,215.0,119.0,1235.0,171.0,192.0,272.0,464.0
3.7,155.0,190.29086,176.0,167.0,94.0,966.0,133.0,152.0,217.0,369.0
3.8,133.0,151.10135,140.0,132.0,73.0,748.0,103.0,119.0,174.0,293.0
3.9,104.0,119.98282,111.0,104.0,55.0,598.0,80.0,94.0,139.0,233.0
4.0,80.0,95.25422,88.0,82.0,40.0,472.0,62.0,73.0,112.0,186.0
4.1,60.0,75.59003,70.0,67.0,30.0,379.0,47.0,58.0,90.0,148.0
4.2,47.0,59.972923,56.0,53.0,19.0,299.0,36.0,45.0,72.0,118.0
4.3,42.0,47.570717,44.0,42.0,15.0,248.0,27.0,35.0,58.0,94.0
4.4,34.0,37.73522,35.0,33.0,8.0,187.0,21.0,27.0,47.0,75.0
4.5,28.0,29.894855,28.0,26.0,5.0,157.0,15.0,21.0,38.0,60.0
4.6,19.0,23.672207,22.0,21.0,1.0,120.0,11.0,16.0,30.0,48.0
4.7,13.0,18.736742,17.0,16.0,1.0,92.0,8.0,12.0,25.0,39.0
4.8,10.0,14.828676,14.0,12.0,0.0,77.0,6.0,9.0,20.0,31.0
4.9,5.0,11.711264,11.0,9.0,0.0,62.0,4.0,7.0,16.0,26.0
5.0,3.0,9.2435465,8.0,8.0,0.0,53.0,3.0,5.0,13.0,21.0
5.1,2.0,7.278691,7.0,6.0,0.0,45.0,2.0,4.0,11.0,17.0
5.2,2.0,5.719376,5.0,4.0,0.0,36.0,1.0,3.0,9.0,14.0
5.3,2.0,4.485769,4.0,3.0,0.0,29.0,0.0,2.0,7.0,11.0
5.4,2.0,3.5027702,3.0,2.0,0.0,25.0,0.0,1.0,6.0,9.0
5.5,1.0,2.7224352,2.0,2.0,0.0,22.0,0.0,1.0,5.0,8.0
5.6,0.0,2.1049619,2.0,1.0,0.0,17.0,0.0,0.0,4.0,6.0
5.7,0.0,1.6157078,1.0,1.0,0.0,14.0,0.0,0.0,3.0,5.0
5.8,0.0,1.2230442,1.0,0.0,0.0,12.0,0.0,0.0,2.0,4.0
5.9,0.0,0.9144749,1.0,0.0,0.0,10.0,0.0,0.0,2.0,4.0
6.0,0.0,0.69738203,0.0,0.0,0.0,9.0,0.0,0.0,2.0,3.0
6.1,0.0,0.49803653,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0
6.2,0.0,0.32876712,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
6.3,0.0,0.2469102,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
6.4,0.0,0.18569255,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0
6.5,0.0,0.1430898,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.6,0.0,0.12010655,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.7,0.0,0.098112635,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.8,0.0,0.08083714,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.9,0.0,0.06315068,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
7.0,0.0,0.049254186,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
7.1,0.0,0.041278537,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.2,0.0,0.030669712,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.3,0.0,0.02129376,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.4,0.0,0.018812785,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.5,0.0,0.014337899,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0077473363,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0021765602,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0014459665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.9,0.0,7.914764E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,0.0,3.0441402E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.1,0.0,4.5662102E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
