Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.20970567,0.21587764,0.154
6.1,0.20970567,0.21587764,0.154
6.2,0.18567602,0.1898125,0.132
6.3,0.18567602,0.1898125,0.132
6.4,0.15515363,0.15662545,0.112
6.5,0.15515363,0.15662545,0.112
6.6,0.14179814,0.14234407,0.1
6.7,0.13514791,0.13526066,0.094
6.8,0.11489274,0.11365675,0.078
6.9,0.10234502,0.10026783,0.07
7.0,0.08708893,0.0839821,0.062
7.1,0.07435555,0.07046232,0.054
7.2,0.071319014,0.067259245,0.052
7.3,0.06913756,0.06497599,0.052
7.4,0.06465672,0.0603347,0.05
7.5,0.058710787,0.054626253,0.045
7.6,0.015519869,0.013972175,0.011
