Subsection Index,Subsection Name,Total Mean Annual Rate,Total 500 Year Prob
0,"Airport Lake, Subsection 0",1.1764706E-4,0.05882353
1,"Airport Lake, Subsection 1",1.2885153E-4,0.064425774
2,"Airport Lake, Subsection 2",1.2885153E-4,0.064425774
3,"Airport Lake, Subsection 3",1.1764706E-4,0.05882353
4,"Airport Lake, Subsection 4",1.9607843E-4,0.09803922
5,"Airport Lake, Subsection 5",1.9607843E-4,0.09803922
6,"Almanor 2011 CFM, Subsection 0",0.0012941177,0.52380955
7,"Almanor 2011 CFM, Subsection 1",0.0013389356,0.5294118
8,"Almanor 2011 CFM, Subsection 2",0.0011036415,0.48179272
9,"Almanor 2011 CFM, Subsection 3",0.0010196079,0.45378152
10,"Almanor 2011 CFM, Subsection 4",0.001047619,0.47058824
11,"Almanor 2011 CFM, Subsection 5",0.0012268907,0.5126051
12,"Almanor 2011 CFM, Subsection 6",0.0011204482,0.48459384
13,"Anacapa-Dume alt 1, Subsection 0",1.3445379E-4,0.064425774
14,"Anacapa-Dume alt 1, Subsection 1",1.5126051E-4,0.072829135
15,"Anacapa-Dume alt 1, Subsection 2",1.4005603E-4,0.070028014
16,"Anacapa-Dume alt 1, Subsection 3",1.1764706E-4,0.05882353
17,"Anacapa-Dume alt 1, Subsection 4",7.2829134E-5,0.036414567
18,"Anaheim, Subsection 0",7.2829134E-5,0.036414567
19,"Anaheim, Subsection 1",9.5238094E-5,0.04761905
20,"Anaheim, Subsection 2",5.0420167E-5,0.025210084
21,"Antelope Valley 2011, Subsection 0",5.322129E-4,0.2577031
22,"Antelope Valley 2011, Subsection 1",5.3781515E-4,0.26050422
23,"Antelope Valley 2011, Subsection 2",4.5938377E-4,0.22689076
24,"Antelope Valley 2011, Subsection 3",4.7058825E-4,0.22969188
25,"Antelope Valley 2011, Subsection 4",5.8823527E-4,0.28011206
26,"Antelope Valley 2011, Subsection 5",5.3781515E-4,0.26050422
27,"Ash Hill, Subsection 0",4.3137255E-4,0.21568628
28,"Ash Hill, Subsection 1",4.481793E-4,0.22128852
29,"Ash Hill, Subsection 2",2.745098E-4,0.12605043
30,"Ash Hill, Subsection 3",2.6890758E-4,0.12605043
31,"Ash Hill, Subsection 4",2.5210084E-4,0.12044818
32,"Ash Hill, Subsection 5",2.5210084E-4,0.12605043
33,"Ash Hill, Subsection 6",3.5854342E-4,0.1764706
34,"Ash Hill, Subsection 7",3.4173668E-4,0.16806723
35,"Baker, Subsection 0",1.1204482E-4,0.05322129
36,"Baker, Subsection 1",1.3445379E-4,0.064425774
37,"Baker, Subsection 2",8.4033614E-5,0.039215688
38,"Baker, Subsection 3",7.8431374E-5,0.039215688
39,"Baker, Subsection 4",7.2829134E-5,0.036414567
40,"Baker, Subsection 5",6.7226894E-5,0.033613447
41,"Baker, Subsection 6",6.7226894E-5,0.033613447
42,"Baker, Subsection 7",5.602241E-5,0.028011205
43,"Baker, Subsection 8",5.0420167E-5,0.025210084
44,"Baker, Subsection 9",5.0420167E-5,0.025210084
45,"Baker, Subsection 10",5.602241E-5,0.028011205
46,"Baker, Subsection 11",6.162465E-5,0.030812325
47,"Baker, Subsection 12",6.162465E-5,0.030812325
48,"Baker, Subsection 13",6.162465E-5,0.030812325
49,"Bartlett Springs 2011 CFM, Subsection 0",6.162465E-4,0.29691878
50,"Bartlett Springs 2011 CFM, Subsection 1",6.162465E-4,0.29691878
51,"Bartlett Springs 2011 CFM, Subsection 2",5.7142857E-4,0.27450982
52,"Bartlett Springs 2011 CFM, Subsection 3",5.5462186E-4,0.26330534
53,"Bartlett Springs 2011 CFM, Subsection 4",5.322129E-4,0.25210086
54,"Bartlett Springs 2011 CFM, Subsection 5",5.210084E-4,0.2464986
55,"Bartlett Springs 2011 CFM, Subsection 6",5.210084E-4,0.2464986
56,"Bartlett Springs 2011 CFM, Subsection 7",5.602241E-4,0.26890758
57,"Bartlett Springs 2011 CFM, Subsection 8",5.322129E-4,0.2577031
58,"Bartlett Springs 2011 CFM, Subsection 9",5.2661065E-4,0.25490198
59,"Bartlett Springs 2011 CFM, Subsection 10",4.257703E-4,0.20728292
60,"Bartlett Springs 2011 CFM, Subsection 11",4.481793E-4,0.21288516
61,"Bartlett Springs 2011 CFM, Subsection 12",6.4985995E-4,0.28851542
62,"Bartlett Springs 2011 CFM, Subsection 13",7.058823E-4,0.30532214
63,"Bartlett Springs 2011 CFM, Subsection 14",7.226891E-4,0.31652662
64,"Bartlett Springs 2011 CFM, Subsection 15",6.946779E-4,0.31932774
65,"Bartlett Springs 2011 CFM, Subsection 16",7.1708683E-4,0.33333334
66,"Bartlett Springs 2011 CFM, Subsection 17",7.7871146E-4,0.35854343
67,"Bartlett Springs 2011 CFM, Subsection 18",8.459384E-4,0.3809524
68,"Bartlett Springs 2011 CFM, Subsection 19",9.0196077E-4,0.4089636
69,"Bartlett Springs 2011 CFM, Subsection 20",9.0196077E-4,0.4089636
70,"Bartlett Springs 2011 CFM, Subsection 21",0.0011316526,0.47338936
71,"Bartlett Springs 2011 CFM, Subsection 22",0.001070028,0.45378152
72,"Battle Creek 2011 CFM, Subsection 0",1.232493E-4,0.06162465
73,"Battle Creek 2011 CFM, Subsection 1",1.5686275E-4,0.078431375
74,"Battle Creek 2011 CFM, Subsection 2",1.4565827E-4,0.072829135
75,"Battle Creek 2011 CFM, Subsection 3",1.4565827E-4,0.072829135
76,"Battle Creek 2011 CFM, Subsection 4",1.5686275E-4,0.078431375
77,"Battle Creek 2011 CFM, Subsection 5",1.9047619E-4,0.0952381
78,"Battle Creek 2011 CFM, Subsection 6",1.8487395E-4,0.09243698
79,"Bear River fault zone, Subsection 0",1.5126051E-4,0.075630255
80,"Bear River fault zone, Subsection 1",1.6806723E-4,0.084033616
81,"Bear River fault zone, Subsection 2",2.0168067E-4,0.10084034
82,"Bear River fault zone, Subsection 3",2.0728291E-4,0.10364146
83,"Bear River fault zone, Subsection 4",2.2408964E-4,0.11204482
84,"Bear River fault zone, Subsection 5",2.2969188E-4,0.11484594
85,"Bear River fault zone, Subsection 6",2.3529412E-4,0.11764706
86,"Bear River fault zone, Subsection 7",2.8011206E-4,0.14005603
87,"Bear River fault zone, Subsection 8",3.305322E-4,0.15966387
88,"Bear River fault zone, Subsection 9",4.5938377E-4,0.21568628
89,"Bear River fault zone, Subsection 10",4.537815E-4,0.21288516
90,"Bennett Valley 2011 CFM, Subsection 0",7.1708683E-4,0.33613446
91,"Bennett Valley 2011 CFM, Subsection 1",7.6190475E-4,0.3529412
92,"Bennett Valley 2011 CFM, Subsection 2",7.3389354E-4,0.34453782
93,"Bennett Valley 2011 CFM, Subsection 3",6.3865545E-4,0.30812326
94,"Bennett Valley 2011 CFM, Subsection 4",7.3389354E-4,0.34453782
95,"Bennett Valley 2011 CFM, Subsection 5",7.394958E-4,0.34733894
96,"Bennett Valley 2011 CFM, Subsection 6",7.114846E-4,0.33613446
97,"Bicycle Lake, Subsection 0",6.610644E-4,0.32492998
98,"Bicycle Lake, Subsection 1",6.8347336E-4,0.33333334
99,"Bicycle Lake, Subsection 2",7.226891E-4,0.35014006
100,"Bicycle Lake, Subsection 3",7.114846E-4,0.34453782
101,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 0",2.464986E-4,0.12044818
102,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 1",2.6330532E-4,0.12885155
103,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 2",2.6890758E-4,0.13165267
104,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 3",2.5210084E-4,0.12605043
105,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 4",2.4089636E-4,0.12044818
106,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 5",2.4089636E-4,0.12044818
107,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 6",2.2969188E-4,0.11484594
108,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 7",2.2408964E-4,0.11204482
109,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 8",2.1288515E-4,0.10644258
110,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 9",2.1288515E-4,0.10644258
111,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 10",2.0168067E-4,0.10084034
112,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 11",1.8487395E-4,0.09243698
113,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 12",1.7927171E-4,0.08963586
114,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 13",1.7927171E-4,0.08963586
115,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 14",1.7927171E-4,0.08963586
116,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 15",1.9607843E-4,0.09803922
117,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 16",2.4089636E-4,0.12044818
118,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 17",2.1848739E-4,0.1092437
119,"Big Pine (Central), Subsection 0",3.3613446E-4,0.16526611
120,"Big Pine (Central), Subsection 1",3.697479E-4,0.18207283
121,"Big Pine (Central), Subsection 2",4.481793E-4,0.2184874
122,"Big Pine (Central), Subsection 3",5.042017E-4,0.24089636
123,"Big Pine (Central), Subsection 4",4.537815E-4,0.22408964
124,"Big Pine (Central), Subsection 5",3.7535015E-4,0.18767507
125,"Big Pine (Central), Subsection 6",3.7535015E-4,0.18767507
126,"Big Pine (East), Subsection 0",3.1932772E-4,0.15686275
127,"Big Pine (East), Subsection 1",3.5294116E-4,0.17086835
128,"Big Pine (East), Subsection 2",3.697479E-4,0.18487395
129,"Big Pine (East), Subsection 3",3.5854342E-4,0.17927171
130,"Big Pine (West), Subsection 0",1.1204482E-5,0.005602241
131,"Big Pine (West), Subsection 1",1.1204482E-5,0.005602241
132,"Big Pine (West), Subsection 2",1.1204482E-5,0.005602241
133,"Blackwater, Subsection 0",2.4089636E-4,0.12044818
134,"Blackwater, Subsection 1",2.8011206E-4,0.13725491
135,"Blackwater, Subsection 2",2.6330532E-4,0.12605043
136,"Blackwater, Subsection 3",3.0252102E-4,0.14845939
137,"Blackwater, Subsection 4",2.6330532E-4,0.12885155
138,"Blackwater, Subsection 5",2.6890758E-4,0.13165267
139,"Blackwater, Subsection 6",2.8571428E-4,0.14285715
140,"Blackwater, Subsection 7",3.5854342E-4,0.1764706
141,"Blackwater, Subsection 8",3.305322E-4,0.15966387
142,"Blackwater, Subsection 9",4.0336134E-4,0.20168068
143,"Blackwater, Subsection 10",3.8655463E-4,0.19327731
144,"Blue Cut, Subsection 0",3.0812324E-4,0.15126051
145,"Blue Cut, Subsection 1",3.1932772E-4,0.15686275
146,"Blue Cut, Subsection 2",2.1288515E-4,0.10644258
147,"Blue Cut, Subsection 3",2.2969188E-4,0.11204482
148,"Blue Cut, Subsection 4",2.1288515E-4,0.10644258
149,"Blue Cut, Subsection 5",1.9607843E-4,0.09803922
150,"Blue Cut, Subsection 6",2.1848739E-4,0.1092437
151,"Blue Cut, Subsection 7",2.1288515E-4,0.10644258
152,"Blue Cut, Subsection 8",2.1288515E-4,0.10644258
153,"Blue Cut, Subsection 9",2.4089636E-4,0.11764706
154,"Blue Cut, Subsection 10",2.9131654E-4,0.13725491
155,"Blue Cut, Subsection 11",3.8655463E-4,0.1904762
156,"Blue Cut, Subsection 12",3.5294116E-4,0.17366947
157,"Brawley (Seismic Zone) alt 1, Subsection 0",0.0084986,1.0
158,"Brawley (Seismic Zone) alt 1, Subsection 1",0.009148459,1.0
159,"Brawley (Seismic Zone) alt 1, Subsection 2",0.009439776,1.0
160,"Brawley (Seismic Zone) alt 1, Subsection 3",0.009579832,1.0
161,"Brawley (Seismic Zone) alt 1, Subsection 4",0.009630252,1.0
162,"Brawley (Seismic Zone) alt 1, Subsection 5",0.009781512,1.0
163,"Brawley (Seismic Zone) alt 1, Subsection 6",0.00987675,1.0
164,"Brawley (Seismic Zone) alt 1, Subsection 7",0.009955182,1.0
165,"Brawley (Seismic Zone) alt 1, Subsection 8",0.009994398,1.0
166,"Brawley (Seismic Zone) alt 1, Subsection 9",0.009708684,1.0
167,"Breckenridge 2011, Subsection 0",3.3613447E-5,0.016806724
168,"Breckenridge 2011, Subsection 1",3.3613447E-5,0.016806724
169,"Bullion Mountains, Subsection 0",4.481793E-4,0.21288516
170,"Bullion Mountains, Subsection 1",4.7058825E-4,0.22408964
171,"Bullion Mountains, Subsection 2",3.697479E-4,0.18487395
172,"Bullion Mountains, Subsection 3",3.697479E-4,0.18487395
173,"Bullion Mountains, Subsection 4",3.8655463E-4,0.18487395
174,"Bullion Mountains, Subsection 5",3.4733894E-4,0.16526611
175,"Burnt Mtn, Subsection 0",4.0336134E-4,0.20168068
176,"Burnt Mtn, Subsection 1",4.2016807E-4,0.21008404
177,"Burnt Mtn, Subsection 2",4.0336134E-4,0.20168068
178,"Butano 2011 CFM, Subsection 0",1.9607843E-4,0.0952381
179,"Butano 2011 CFM, Subsection 1",1.9607843E-4,0.0952381
180,"Butano 2011 CFM, Subsection 2",2.0728291E-4,0.10084034
181,"Butano 2011 CFM, Subsection 3",2.4089636E-4,0.11484594
182,"Butano 2011 CFM, Subsection 4",2.0728291E-4,0.10084034
183,"Butano 2011 CFM, Subsection 5",1.9607843E-4,0.0952381
184,"Butano 2011 CFM, Subsection 6",2.2408964E-4,0.11204482
185,"Butano 2011 CFM, Subsection 7",2.1288515E-4,0.10644258
186,"Cady, Subsection 0",3.6414567E-4,0.17086835
187,"Cady, Subsection 1",3.8095238E-4,0.17927171
188,"Cady, Subsection 2",3.2492998E-4,0.15406163
189,"Cady, Subsection 3",4.089636E-4,0.18487395
190,"Cady, Subsection 4",3.697479E-4,0.17366947
191,"Calaveras (Central) 2011 CFM, Subsection 0",0.0025042016,0.7535014
192,"Calaveras (Central) 2011 CFM, Subsection 1",0.0030588235,0.7927171
193,"Calaveras (Central) 2011 CFM, Subsection 2",0.0031764705,0.8039216
194,"Calaveras (Central) 2011 CFM, Subsection 3",0.0031988795,0.8067227
195,"Calaveras (Central) 2011 CFM, Subsection 4",0.0032605042,0.81512606
196,"Calaveras (Central) 2011 CFM, Subsection 5",0.0030420169,0.78711486
197,"Calaveras (Central) 2011 CFM, Subsection 6",0.003047619,0.7927171
198,"Calaveras (Central) 2011 CFM, Subsection 7",0.003092437,0.81512606
199,"Calaveras (Central) 2011 CFM, Subsection 8",0.0045042015,0.9019608
200,"Calaveras (Central) 2011 CFM, Subsection 9",0.003047619,0.8095238
201,"Calaveras (No) 2011 CFM, Subsection 0",0.0014621848,0.5882353
202,"Calaveras (No) 2011 CFM, Subsection 1",0.001512605,0.6022409
203,"Calaveras (No) 2011 CFM, Subsection 2",0.0015406163,0.6022409
204,"Calaveras (No) 2011 CFM, Subsection 3",0.0015574229,0.6022409
205,"Calaveras (No) 2011 CFM, Subsection 4",0.0016078431,0.6134454
206,"Calaveras (No) 2011 CFM, Subsection 5",0.001697479,0.63585436
207,"Calaveras (No) 2011 CFM, Subsection 6",0.0012773109,0.5042017
208,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 0",0.0027114847,0.7787115
209,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 1",0.002767507,0.78711486
210,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 2",0.0029243696,0.81232494
211,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 3",0.003182073,0.8235294
212,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 4",0.0031092437,0.8179272
213,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 5",0.002952381,0.8095238
214,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 6",0.002302521,0.7366947
215,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 7",0.0040112045,0.89635855
