Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,126.19564,99.0,168.0,122.0,120.0,1.0,0.00232,113.81352
2.6,100.20592,77.0,135.0,97.0,98.0,1.0,0.00232,90.36636
2.7,79.57728,59.0,108.0,77.0,74.0,1.0,0.00232,71.77468
2.8,63.20612,45.0,88.0,61.0,59.0,1.0,0.00232,57.0112
2.9,50.18552,34.0,71.0,49.0,48.0,1.0,0.00232,45.2634
3.0,39.87604,26.0,57.0,39.0,37.0,1.0,0.00232,35.96784
3.1,31.66736,20.0,47.0,31.0,31.0,1.0,0.00232,28.56412
3.2,25.14408,15.0,38.0,24.0,24.0,1.0,0.00232,22.68568
3.3,19.97816,11.0,31.0,19.0,19.0,1.0,0.00232,18.03332
3.4,15.86036,8.0,26.0,15.0,14.0,1.0,0.00232,14.31744
3.5,12.58984,6.0,22.0,12.0,12.0,0.99996,0.00232,11.35984
3.6,10.00704,4.0,18.0,10.0,9.0,0.99992,0.00232,9.02732
3.7,7.93516,3.0,15.0,8.0,7.0,0.99916,0.00232,7.16076
3.8,6.29144,2.0,12.0,6.0,6.0,0.99716,0.00232,5.68072
3.9,4.99476,1.0,10.0,5.0,4.0,0.98984,0.00232,4.50696
4.0,3.9518,0.0,9.0,4.0,3.0,0.97376,0.00232,3.5668
4.1,3.14296,0.0,7.0,3.0,3.0,0.9454,0.00232,2.83596
4.2,2.49112,0.0,6.0,2.0,2.0,0.90084,0.00232,2.24712
4.3,1.97616,0.0,5.0,2.0,1.0,0.84128,0.00232,1.78504
4.4,1.56532,0.0,5.0,1.0,1.0,0.7698,0.00232,1.41456
4.5,1.24484,0.0,4.0,1.0,1.0,0.68828,0.00232,1.12348
4.6,0.99084,0.0,4.0,1.0,0.0,0.60492,0.00232,0.89524
4.7,0.7852,0.0,3.0,1.0,0.0,0.52292,0.00232,0.70864
4.8,0.61868,0.0,3.0,0.0,0.0,0.44348,0.00232,0.55836
4.9,0.49532,0.0,2.0,0.0,0.0,0.37244,0.00232,0.44708
5.0,0.39296,0.0,2.0,0.0,0.0,0.31064,0.00232,0.35396
5.1,0.3084,0.0,2.0,0.0,0.0,0.25396,0.00232,0.27796
5.2,0.24156,0.0,2.0,0.0,0.0,0.20572,0.00232,0.21748
5.3,0.19088,0.0,1.0,0.0,0.0,0.16636,0.00232,0.17228
5.4,0.15,0.0,1.0,0.0,0.0,0.13372,0.00232,0.13528
5.5,0.11812,0.0,1.0,0.0,0.0,0.1074,0.00232,0.1064
5.6,0.09276,0.0,1.0,0.0,0.0,0.0856,0.00232,0.08356
5.7,0.07256,0.0,1.0,0.0,0.0,0.0674,0.00232,0.06516
5.8,0.0558,0.0,1.0,0.0,0.0,0.0522,0.00232,0.04992
5.9,0.04312,0.0,1.0,0.0,0.0,0.04056,0.00228,0.03868
6.0,0.03412,0.0,1.0,0.0,0.0,0.03224,0.00228,0.03052
6.1,0.02752,0.0,1.0,0.0,0.0,0.02628,0.00224,0.0248
6.2,0.02204,0.0,0.0,0.0,0.0,0.0212,0.00216,0.01976
6.3,0.0164,0.0,0.0,0.0,0.0,0.01572,0.00192,0.01428
6.4,0.0116,0.0,0.0,0.0,0.0,0.01116,0.00132,0.01012
6.5,0.00824,0.0,0.0,0.0,0.0,0.008,8.0E-4,0.0072
6.6,0.00588,0.0,0.0,0.0,0.0,0.0058,8.0E-4,0.00508
6.7,0.00388,0.0,0.0,0.0,0.0,0.00384,4.8E-4,0.00336
6.8,0.0026,0.0,0.0,0.0,0.0,0.00256,4.4E-4,0.00216
6.9,0.00168,0.0,0.0,0.0,0.0,0.00164,3.6E-4,0.00124
7.0,0.00136,0.0,0.0,0.0,0.0,0.00132,3.6E-4,0.001
7.1,8.8E-4,0.0,0.0,0.0,0.0,8.4E-4,2.8E-4,5.6E-4
7.2,5.6E-4,0.0,0.0,0.0,0.0,5.2E-4,2.4E-4,2.8E-4
7.3,5.2E-4,0.0,0.0,0.0,0.0,4.8E-4,2.4E-4,2.8E-4
7.4,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,2.4E-4,2.0E-4
7.5,2.4E-4,0.0,0.0,0.0,0.0,2.4E-4,2.4E-4,1.6E-4
7.6,2.4E-4,0.0,0.0,0.0,0.0,2.4E-4,2.4E-4,1.6E-4
7.7,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4,1.6E-4
7.8,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4,1.6E-4
7.9,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,1.6E-4,1.2E-4
8.0,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,8.0E-5,8.0E-5
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
