Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,657.5964,452.0,1471.0,556.0,504.0,1.0,0.01348,388.1786
2.6,522.2023,356.0,1164.0,442.0,411.0,1.0,0.01348,308.26083
2.7,414.7308,279.0,926.0,352.0,333.0,1.0,0.01348,244.78947
2.8,329.3782,219.0,735.0,280.0,264.0,1.0,0.01348,194.46867
2.9,261.54947,171.0,585.0,222.0,207.0,1.0,0.01348,154.39244
3.0,207.80844,134.0,466.0,177.0,166.0,1.0,0.01348,122.69048
3.1,165.03555,104.0,370.0,141.0,132.0,1.0,0.01348,97.43972
3.2,131.04204,80.0,295.0,112.0,105.0,1.0,0.01348,77.368
3.3,104.08264,62.0,234.0,89.0,82.0,1.0,0.01348,61.462
3.4,82.6874,48.0,187.0,71.0,63.0,1.0,0.01348,48.837
3.5,65.66076,36.0,149.0,56.0,54.0,1.0,0.01348,38.77764
3.6,52.15176,28.0,118.0,45.0,40.0,1.0,0.01348,30.78384
3.7,41.40004,21.0,95.0,36.0,33.0,1.0,0.01348,24.43764
3.8,32.89944,16.0,77.0,28.0,26.0,1.0,0.01348,19.40684
3.9,26.10832,11.0,62.0,23.0,21.0,1.0,0.01348,15.40008
4.0,20.73416,8.0,50.0,18.0,15.0,1.0,0.01348,12.23412
4.1,16.4474,6.0,40.0,14.0,13.0,1.0,0.01348,9.71464
4.2,13.04756,4.0,32.0,11.0,10.0,0.99996,0.01348,7.6994
4.3,10.36064,3.0,26.0,9.0,7.0,0.99932,0.01348,6.11332
4.4,8.21356,2.0,21.0,7.0,6.0,0.9972,0.01348,4.84392
4.5,6.51604,1.0,18.0,5.0,4.0,0.99036,0.01348,3.84236
4.6,5.17268,1.0,15.0,4.0,3.0,0.97548,0.01348,3.05096
4.7,4.0958,0.0,12.0,3.0,3.0,0.949,0.01348,2.41688
4.8,3.23948,0.0,10.0,3.0,2.0,0.90624,0.01348,1.90872
4.9,2.56904,0.0,8.0,2.0,1.0,0.85016,0.01348,1.51728
5.0,2.04012,0.0,7.0,2.0,1.0,0.7828,0.01348,1.20384
5.1,1.60716,0.0,6.0,1.0,1.0,0.70884,0.01348,0.94668
5.2,1.26572,0.0,5.0,1.0,0.0,0.625,0.01348,0.74576
5.3,1.00028,0.0,4.0,1.0,0.0,0.54436,0.01348,0.58944
5.4,0.78016,0.0,4.0,0.0,0.0,0.46252,0.01348,0.45696
5.5,0.60852,0.0,3.0,0.0,0.0,0.38812,0.01348,0.35724
5.6,0.47372,0.0,3.0,0.0,0.0,0.3204,0.01348,0.27884
5.7,0.36852,0.0,2.0,0.0,0.0,0.26236,0.01348,0.21632
5.8,0.2842,0.0,2.0,0.0,0.0,0.21228,0.01348,0.16608
5.9,0.22028,0.0,2.0,0.0,0.0,0.1694,0.01344,0.12872
6.0,0.17276,0.0,2.0,0.0,0.0,0.13696,0.01344,0.10168
6.1,0.13968,0.0,1.0,0.0,0.0,0.11476,0.01324,0.08264
6.2,0.1094,0.0,1.0,0.0,0.0,0.09216,0.01248,0.06452
6.3,0.08288,0.0,1.0,0.0,0.0,0.07108,0.01144,0.04756
6.4,0.05912,0.0,1.0,0.0,0.0,0.05224,0.00776,0.034
6.5,0.04128,0.0,1.0,0.0,0.0,0.03772,0.0046,0.02416
6.6,0.03008,0.0,1.0,0.0,0.0,0.02792,0.00436,0.01776
6.7,0.02032,0.0,0.0,0.0,0.0,0.01912,0.00304,0.012
6.8,0.01396,0.0,0.0,0.0,0.0,0.01316,0.00268,0.00804
6.9,0.00888,0.0,0.0,0.0,0.0,0.00832,0.0024,0.00464
7.0,0.00652,0.0,0.0,0.0,0.0,0.00612,0.00216,0.0032
7.1,0.0044,0.0,0.0,0.0,0.0,0.00416,0.00184,0.00216
7.2,0.003,0.0,0.0,0.0,0.0,0.00288,0.00164,0.00124
7.3,0.00224,0.0,0.0,0.0,0.0,0.00216,0.00136,8.4E-4
7.4,0.00148,0.0,0.0,0.0,0.0,0.00144,0.0012,5.2E-4
7.5,0.0012,0.0,0.0,0.0,0.0,0.00116,0.00112,3.6E-4
7.6,0.00112,0.0,0.0,0.0,0.0,0.00108,0.00108,3.6E-4
7.7,9.6E-4,0.0,0.0,0.0,0.0,9.2E-4,9.2E-4,3.2E-4
7.8,8.0E-4,0.0,0.0,0.0,0.0,8.0E-4,8.0E-4,2.8E-4
7.9,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,4.0E-4,1.6E-4
8.0,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4,1.2E-4
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
