Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,1881.654,1506.0,3470.0,1718.0,1628.0,1.0,0.13398217,1264.0696
2.6,1494.5968,1191.0,2759.0,1366.0,1331.0,1.0,0.13398217,1004.0287
2.7,1187.1649,941.0,2194.0,1085.0,1038.0,1.0,0.13398217,797.51337
2.8,942.9543,743.0,1743.0,863.0,837.0,1.0,0.13398217,633.42816
2.9,749.04236,586.0,1386.0,686.0,660.0,1.0,0.13398217,503.17575
3.0,594.9055,461.0,1100.0,545.0,533.0,1.0,0.13398217,399.65186
3.1,472.51,362.0,875.0,434.0,418.0,1.0,0.13398217,317.3986
3.2,375.29553,284.0,695.0,345.0,329.0,1.0,0.13398217,252.09453
3.3,298.07956,223.0,551.0,274.0,264.0,1.0,0.13398217,200.23134
3.4,236.7404,174.0,438.0,218.0,210.0,1.0,0.13398217,159.03647
3.5,188.0333,136.0,348.0,173.0,167.0,1.0,0.13398217,126.31184
3.6,149.29285,106.0,277.0,138.0,132.0,1.0,0.13398217,100.28546
3.7,118.559235,82.0,221.0,110.0,106.0,1.0,0.13398217,79.64719
3.8,94.15218,63.0,176.0,87.0,85.0,1.0,0.13398217,63.253895
3.9,74.782906,49.0,140.0,69.0,65.0,1.0,0.13398217,50.236397
4.0,59.37682,37.0,112.0,55.0,54.0,1.0,0.13398217,39.89061
4.1,47.151966,28.0,89.0,44.0,43.0,1.0,0.13398217,31.68352
4.2,37.42141,21.0,72.0,35.0,33.0,1.0,0.13398217,25.148333
4.3,29.693811,16.0,58.0,27.0,27.0,1.0,0.13398217,19.952383
4.4,23.546888,12.0,46.0,22.0,20.0,1.0,0.13398217,15.8190565
4.5,18.68476,8.0,38.0,17.0,16.0,1.0,0.13398217,12.549428
4.6,14.7969675,6.0,31.0,14.0,12.0,0.99998784,0.13398217,9.938228
4.7,11.718792,4.0,25.0,11.0,10.0,0.9999028,0.13398217,7.8681927
4.8,9.283335,3.0,20.0,8.0,7.0,0.9993439,0.13398217,6.235073
4.9,7.341061,2.0,17.0,7.0,6.0,0.9971082,0.13398217,4.9345093
5.0,5.792071,1.0,14.0,5.0,5.0,0.99059564,0.13398217,3.891096
5.1,4.5621614,1.0,12.0,4.0,3.0,0.97629464,0.13398217,3.0651867
5.2,3.589439,0.0,10.0,3.0,2.0,0.9492479,0.13398217,2.4118125
5.3,2.8127627,0.0,8.0,2.0,2.0,0.9053729,0.13398217,1.8893588
5.4,2.1975408,0.0,7.0,2.0,1.0,0.84383124,0.13398217,1.4745814
5.5,1.7116231,0.0,6.0,1.0,1.0,0.7687662,0.13398217,1.1502029
