Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,311.0,579.71185,532.0,510.0,369.0,3594.0,442.0,479.0,642.0,1121.0
2.65,256.0,460.36865,423.0,398.0,292.0,2881.0,349.0,379.0,511.0,889.0
2.75,247.0,365.63654,336.0,320.0,221.0,2205.0,275.0,300.0,407.0,706.0
2.85,161.0,290.46057,267.0,254.0,172.0,1789.0,216.0,238.0,324.0,564.0
2.95,129.0,230.8014,213.0,197.0,132.0,1369.0,170.0,188.0,258.0,446.0
3.05,129.0,183.37927,169.0,161.0,98.0,1088.0,133.0,149.0,206.0,356.0
3.15,106.0,145.59743,135.0,129.0,79.0,940.0,104.0,117.0,165.0,282.0
3.25,105.0,115.61094,107.0,101.0,57.0,723.0,81.0,93.0,131.0,224.0
3.35,75.0,91.82162,85.0,82.0,43.0,541.0,63.0,73.0,105.0,179.0
3.45,100.0,72.93349,68.0,62.0,30.0,489.0,48.0,57.0,84.0,142.0
3.55,85.0,58.00473,54.0,51.0,23.0,363.0,37.0,45.0,68.0,113.0
3.65,64.0,46.02584,43.0,42.0,14.0,316.0,28.0,35.0,54.0,90.0
3.75,23.0,36.55659,34.0,33.0,11.0,221.0,22.0,27.0,44.0,72.0
3.85,28.0,29.01712,27.0,26.0,8.0,174.0,16.0,21.0,35.0,57.0
3.95,25.0,23.0769,22.0,20.0,4.0,152.0,12.0,16.0,29.0,46.0
4.05,21.0,18.32068,17.0,17.0,2.0,117.0,9.0,13.0,23.0,37.0
4.15,12.0,14.56426,14.0,13.0,0.0,86.0,7.0,10.0,19.0,29.0
4.25,6.0,11.56978,11.0,10.0,0.0,68.0,5.0,7.0,15.0,24.0
4.35,9.0,9.19341,9.0,8.0,0.0,50.0,3.0,6.0,13.0,19.0
4.45,6.0,7.30399,7.0,6.0,0.0,49.0,2.0,4.0,10.0,16.0
4.55,10.0,5.80577,5.0,5.0,0.0,37.0,1.0,3.0,8.0,13.0
4.65,6.0,4.61402,4.0,4.0,0.0,31.0,1.0,2.0,7.0,11.0
4.75,3.0,3.65732,3.0,3.0,0.0,33.0,0.0,2.0,6.0,9.0
4.85,5.0,2.91065,3.0,2.0,0.0,21.0,0.0,1.0,5.0,7.0
4.95,2.0,2.31648,2.0,2.0,0.0,18.0,0.0,1.0,4.0,6.0
5.05,1.0,1.83657,2.0,1.0,0.0,15.0,0.0,0.0,3.0,5.0
5.15,0.0,1.46137,1.0,1.0,0.0,13.0,0.0,0.0,3.0,4.0
5.25,0.0,1.15888,1.0,1.0,0.0,11.0,0.0,0.0,2.0,4.0
5.35,0.0,0.92209,1.0,0.0,0.0,8.0,0.0,0.0,2.0,3.0
5.45,1.0,0.73018,1.0,0.0,0.0,11.0,0.0,0.0,2.0,3.0
5.55,1.0,0.57623,0.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0
