Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,664.2525,449.0,1457.0,548.0,512.0,1.0,0.05394,389.89838
2.6,527.565,353.0,1158.0,436.0,409.0,1.0,0.05394,309.65637
2.7,419.02615,277.0,920.0,347.0,322.0,1.0,0.05394,245.97105
2.8,332.80783,217.0,731.0,276.0,263.0,1.0,0.05394,195.33765
2.9,264.3441,170.0,584.0,220.0,207.0,1.0,0.05394,155.14738
3.0,209.96797,132.0,462.0,175.0,165.0,1.0,0.05394,123.23431
3.1,166.78387,103.0,367.0,139.0,131.0,1.0,0.05394,97.8944
3.2,132.51993,80.0,294.0,111.0,104.0,1.0,0.05394,77.77544
3.3,105.25364,62.0,233.0,88.0,83.0,1.0,0.05394,61.76426
3.4,83.59723,47.0,186.0,70.0,66.0,1.0,0.05394,49.05684
3.5,66.39532,36.0,148.0,56.0,52.0,1.0,0.05394,38.95839
3.6,52.71845,28.0,118.0,44.0,41.0,1.0,0.05394,30.93844
3.7,41.87094,21.0,95.0,35.0,33.0,1.0,0.05394,24.57219
3.8,33.24628,15.0,76.0,28.0,25.0,1.0,0.05394,19.51046
3.9,26.38764,11.0,61.0,22.0,20.0,1.0,0.05394,15.48694
4.0,20.95484,8.0,49.0,18.0,16.0,1.0,0.05394,12.29859
4.1,16.63513,6.0,40.0,14.0,12.0,0.99999,0.05394,9.76374
4.2,13.20013,4.0,32.0,11.0,10.0,0.9999,0.05394,7.74792
4.3,10.47627,3.0,26.0,9.0,7.0,0.99925,0.05394,6.14918
4.4,8.30594,2.0,21.0,7.0,6.0,0.99709,0.05394,4.87299
4.5,6.58845,1.0,18.0,5.0,4.0,0.99049,0.05394,3.86559
4.6,5.22141,1.0,14.0,4.0,3.0,0.97567,0.05394,3.06045
4.7,4.13685,0.0,12.0,3.0,3.0,0.94894,0.05394,2.427
4.8,3.27459,0.0,10.0,3.0,2.0,0.90738,0.05394,1.91914
4.9,2.59211,0.0,8.0,2.0,1.0,0.85139,0.05394,1.51983
5.0,2.04993,0.0,7.0,1.0,1.0,0.78163,0.05394,1.20222
5.1,1.61572,0.0,6.0,1.0,1.0,0.7025,0.05394,0.94848
5.2,1.27266,0.0,5.0,1.0,0.0,0.6201,0.05394,0.74793
5.3,1.00091,0.0,4.0,1.0,0.0,0.53743,0.05394,0.58917
5.4,0.78315,0.0,4.0,0.0,0.0,0.45584,0.05394,0.46023
5.5,0.61117,0.0,3.0,0.0,0.0,0.38198,0.05394,0.35962
5.6,0.47714,0.0,3.0,0.0,0.0,0.31717,0.05394,0.28184
5.7,0.36898,0.0,2.0,0.0,0.0,0.25842,0.05394,0.218
5.8,0.28307,0.0,2.0,0.0,0.0,0.2083,0.05394,0.1681
5.9,0.21507,0.0,2.0,0.0,0.0,0.16543,0.05392,0.12857
6.0,0.16929,0.0,1.0,0.0,0.0,0.13345,0.05392,0.10026
6.1,0.12628,0.0,1.0,0.0,0.0,0.10285,0.04636,0.07574
6.2,0.08441,0.0,1.0,0.0,0.0,0.07145,0.03446,0.05116
6.3,0.06468,0.0,1.0,0.0,0.0,0.05583,0.0293,0.03961
6.4,0.04931,0.0,1.0,0.0,0.0,0.04279,0.02472,0.0299
6.5,0.0385,0.0,1.0,0.0,0.0,0.03384,0.02151,0.02363
6.6,0.03148,0.0,1.0,0.0,0.0,0.02869,0.01994,0.0202
6.7,0.02583,0.0,0.0,0.0,0.0,0.02369,0.01756,0.01679
6.8,0.02158,0.0,0.0,0.0,0.0,0.02014,0.01594,0.01433
6.9,0.01716,0.0,0.0,0.0,0.0,0.01646,0.01372,0.01176
7.0,0.01391,0.0,0.0,0.0,0.0,0.01348,0.01175,0.00961
7.1,0.01173,0.0,0.0,0.0,0.0,0.01145,0.01049,0.00806
7.2,0.0091,0.0,0.0,0.0,0.0,0.0089,0.00833,0.00615
7.3,0.00633,0.0,0.0,0.0,0.0,0.00624,0.00587,0.00425
7.4,0.00556,0.0,0.0,0.0,0.0,0.00549,0.00531,0.00368
7.5,0.00423,0.0,0.0,0.0,0.0,0.0042,0.00412,0.00285
7.6,0.00222,0.0,0.0,0.0,0.0,0.0022,0.00218,0.00151
7.7,7.1E-4,0.0,0.0,0.0,0.0,7.1E-4,7.0E-4,5.1E-4
7.8,4.5E-4,0.0,0.0,0.0,0.0,4.5E-4,4.5E-4,3.4E-4
7.9,3.2E-4,0.0,0.0,0.0,0.0,3.2E-4,3.2E-4,2.4E-4
8.0,1.1E-4,0.0,0.0,0.0,0.0,1.1E-4,1.1E-4,7.0E-5
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
