Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,154.0,301.59766,259.0,236.0,161.0,3329.0,201.0,224.0,337.0,803.0
2.65,116.0,239.58784,206.0,193.0,125.0,2452.0,158.0,177.0,268.0,638.0
2.75,98.0,190.29381,164.0,148.0,92.0,2038.0,124.0,140.0,214.0,507.0
2.85,64.0,151.13136,130.0,119.0,67.0,1675.0,97.0,111.0,170.0,401.0
2.95,46.0,119.99574,104.0,96.0,56.0,1356.0,75.0,87.0,136.0,319.0
3.05,43.0,95.32707,83.0,77.0,34.0,1035.0,59.0,69.0,108.0,254.0
3.15,29.0,75.72566,66.0,61.0,26.0,919.0,45.0,54.0,87.0,202.0
3.25,29.0,60.19223,52.0,49.0,16.0,623.0,35.0,43.0,69.0,161.0
3.35,29.0,47.8365,42.0,38.0,15.0,522.0,27.0,33.0,56.0,128.0
3.45,27.0,37.95935,33.0,30.0,9.0,419.0,20.0,26.0,45.0,101.0
3.55,23.0,30.17732,26.0,24.0,3.0,353.0,15.0,20.0,36.0,81.0
3.65,11.0,23.95393,21.0,19.0,4.0,271.0,11.0,16.0,29.0,64.0
3.75,5.0,19.02922,17.0,15.0,2.0,213.0,8.0,12.0,23.0,51.0
3.85,6.0,15.13691,13.0,12.0,0.0,200.0,6.0,9.0,19.0,40.0
3.95,5.0,12.00971,11.0,9.0,0.0,141.0,4.0,7.0,16.0,32.0
4.05,0.0,9.53975,8.0,8.0,0.0,109.0,3.0,5.0,13.0,26.0
4.15,1.0,7.57621,7.0,6.0,0.0,84.0,2.0,4.0,10.0,21.0
4.25,1.0,6.01761,5.0,5.0,0.0,76.0,1.0,3.0,8.0,16.0
4.35,3.0,4.78065,4.0,4.0,0.0,54.0,1.0,2.0,7.0,13.0
4.45,1.0,3.80231,3.0,3.0,0.0,42.0,0.0,2.0,6.0,11.0
4.55,0.0,3.01212,3.0,2.0,0.0,38.0,0.0,1.0,5.0,9.0
4.65,1.0,2.3948,2.0,2.0,0.0,34.0,0.0,1.0,4.0,7.0
4.75,1.0,1.90756,2.0,1.0,0.0,24.0,0.0,0.0,3.0,6.0
4.85,1.0,1.51072,1.0,1.0,0.0,23.0,0.0,0.0,3.0,5.0
4.95,0.0,1.19516,1.0,1.0,0.0,18.0,0.0,0.0,2.0,4.0
5.05,0.0,0.95259,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
5.15,0.0,0.75527,1.0,0.0,0.0,13.0,0.0,0.0,2.0,3.0
5.25,0.0,0.59954,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0
5.35,0.0,0.47813,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0
5.45,0.0,0.37978,0.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0
