Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.083751544,0.054968417,0.043
6.1,0.083751544,0.054968417,0.043
6.2,0.083751544,0.054968417,0.043
6.3,0.083751544,0.054968417,0.043
6.4,0.083751544,0.054968417,0.043
6.5,0.083751544,0.054968417,0.043
6.6,0.0503961,0.018899824,0.016
6.7,0.0503961,0.018899824,0.016
6.8,0.04238479,0.01040685,0.01
6.9,0.041799754,0.009814513,0.009
7.0,0.036745522,0.005443024,0.006
7.1,0.03670681,0.0054148794,0.006
7.2,0.03619291,0.0051337704,0.006
7.3,0.035970867,0.0050421106,0.006
7.4,0.035801467,0.004946699,0.006
7.5,0.035611823,0.0048229042,0.006
7.6,0.035498515,0.0047969697,0.006
7.7,0.0328221,0.003963968,0.004
7.8,0.030146547,0.0037274882,0.004
7.9,0.019206649,0.0027274122,0.002
8.0,0.0056733172,6.599302E-4,0.001
8.1,0.0014023369,5.3947377E-5,0.0
8.2,2.7637048E-5,9.366706E-7,0.0
