Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,235.3805,151.0,534.0,198.0,185.0,1.0,0.012284644,144.99998
2.6,186.94295,118.0,424.0,157.0,153.0,1.0,0.012284644,115.15166
2.7,148.48854,91.0,338.0,125.0,117.0,1.0,0.012284644,91.47053
2.8,117.94111,71.0,269.0,100.0,95.0,1.0,0.012284644,72.65317
2.9,93.69417,54.0,215.0,79.0,74.0,1.0,0.012284644,57.72071
3.0,74.40045,42.0,172.0,63.0,59.0,1.0,0.012284644,45.827053
3.1,59.08708,32.0,138.0,50.0,48.0,1.0,0.012284644,36.388615
3.2,46.92547,24.0,110.0,40.0,37.0,1.0,0.012284644,28.896904
3.3,37.28749,18.0,88.0,32.0,29.0,1.0,0.012284644,22.96241
3.4,29.621798,13.0,70.0,25.0,22.0,1.0,0.012284644,18.235193
3.5,23.5299,10.0,56.0,20.0,18.0,1.0,0.012284644,14.479413
3.6,18.694345,7.0,45.0,16.0,14.0,0.99998754,0.012284644,11.505918
3.7,14.845057,5.0,37.0,13.0,11.0,0.9999376,0.012284644,9.138527
3.8,11.789725,3.0,30.0,10.0,8.0,0.99966294,0.012284644,7.2545443
3.9,9.37141,2.0,24.0,8.0,7.0,0.99835205,0.012284644,5.7649813
4.0,7.4363546,1.0,20.0,6.0,5.0,0.9945069,0.012284644,4.5755057
4.1,5.9010987,1.0,16.0,5.0,4.0,0.9848689,0.012284644,3.6304994
4.2,4.6884146,0.0,14.0,4.0,3.0,0.96590513,0.012284644,2.8826218
4.3,3.722884,0.0,11.0,3.0,2.0,0.9345318,0.012284644,2.288889
4.4,2.9499376,0.0,9.0,2.0,2.0,0.88554305,0.012284644,1.813221
4.5,2.3409612,0.0,8.0,2.0,1.0,0.8248564,0.012284644,1.4373283
4.6,1.8515356,0.0,7.0,1.0,1.0,0.7511111,0.012284644,1.13799
4.7,1.4701123,0.0,6.0,1.0,0.0,0.6712734,0.012284644,0.9025968
4.8,1.1645318,0.0,5.0,1.0,0.0,0.5900999,0.012284644,0.71586764
4.9,0.9214607,0.0,4.0,1.0,0.0,0.50990015,0.012284644,0.5645069
5.0,0.7277778,0.0,4.0,0.0,0.0,0.43395755,0.012284644,0.4451311
5.1,0.5746442,0.0,3.0,0.0,0.0,0.36508116,0.012284644,0.35066167
5.2,0.45157304,0.0,3.0,0.0,0.0,0.303995,0.012284644,0.27523097
5.3,0.3545693,0.0,2.0,0.0,0.0,0.25064918,0.012284644,0.21620475
5.4,0.27852684,0.0,2.0,0.0,0.0,0.20453183,0.012284644,0.17033708
5.5,0.21659176,0.0,2.0,0.0,0.0,0.16484395,0.012284644,0.1321598
5.6,0.16895132,0.0,2.0,0.0,0.0,0.13225968,0.012284644,0.10225967
5.7,0.13031211,0.0,1.0,0.0,0.0,0.10468165,0.012284644,0.07852684
5.8,0.099775285,0.0,1.0,0.0,0.0,0.08187266,0.012284644,0.059700374
5.9,0.07616729,0.0,1.0,0.0,0.0,0.06382023,0.01227216,0.045530587
