Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,5.071748,1.0,11.0,5.0,4.0,0.99036205,2.8714107E-4,4.640961
2.6,4.0306993,1.0,9.0,4.0,3.0,0.975618,2.8714107E-4,3.6883395
2.7,3.2105744,0.0,8.0,3.0,3.0,0.9480025,2.8714107E-4,2.9375155
2.8,2.54804,0.0,6.0,2.0,2.0,0.9047441,2.8714107E-4,2.3309114
2.9,2.026392,0.0,6.0,2.0,1.0,0.84629214,2.8714107E-4,1.8544694
3.0,1.6108614,0.0,5.0,1.0,1.0,0.77436954,2.8714107E-4,1.4738576
3.1,1.2795006,0.0,4.0,1.0,1.0,0.6936454,2.8714107E-4,1.1706243
3.2,1.0168914,0.0,4.0,1.0,0.0,0.61132336,2.8714107E-4,0.9301248
3.3,0.8123096,0.0,3.0,1.0,0.0,0.5298876,2.8714107E-4,0.7421973
3.4,0.64540577,0.0,3.0,0.0,0.0,0.45108613,2.8714107E-4,0.5896754
3.5,0.51174784,0.0,2.0,0.0,0.0,0.3797628,2.8714107E-4,0.4675905
3.6,0.4029713,0.0,2.0,0.0,0.0,0.31469414,2.8714107E-4,0.36826468
3.7,0.31905118,0.0,2.0,0.0,0.0,0.25943822,2.8714107E-4,0.2917603
3.8,0.25227216,0.0,2.0,0.0,0.0,0.2120724,2.8714107E-4,0.23097378
3.9,0.19951311,0.0,1.0,0.0,0.0,0.17147316,2.8714107E-4,0.18250936
4.0,0.15766542,0.0,1.0,0.0,0.0,0.13850187,2.8714107E-4,0.14440699
4.1,0.12510611,0.0,1.0,0.0,0.0,0.11151061,2.8714107E-4,0.11460674
4.2,0.09928839,0.0,1.0,0.0,0.0,0.089600496,2.8714107E-4,0.09088639
4.3,0.07925094,0.0,1.0,0.0,0.0,0.0724844,2.8714107E-4,0.07258427
4.4,0.062721595,0.0,1.0,0.0,0.0,0.058077402,2.8714107E-4,0.057578027
4.5,0.04963795,0.0,1.0,0.0,0.0,0.046454433,2.8714107E-4,0.045580525
4.6,0.03926342,0.0,1.0,0.0,0.0,0.03696629,2.8714107E-4,0.035942573
4.7,0.030973783,0.0,1.0,0.0,0.0,0.029300874,2.8714107E-4,0.02832709
4.8,0.024382023,0.0,0.0,0.0,0.0,0.02318352,2.8714107E-4,0.022446942
4.9,0.019513108,0.0,0.0,0.0,0.0,0.01846442,2.8714107E-4,0.017777778
5.0,0.015468164,0.0,0.0,0.0,0.0,0.014656679,2.8714107E-4,0.014057429
5.1,0.012084894,0.0,0.0,0.0,0.0,0.0115106115,2.8714107E-4,0.011011236
5.2,0.009388264,0.0,0.0,0.0,0.0,0.009013733,2.8714107E-4,0.008589263
5.3,0.007353308,0.0,0.0,0.0,0.0,0.0071036206,2.8714107E-4,0.00670412
5.4,0.0057802745,0.0,0.0,0.0,0.0,0.0056429463,2.8714107E-4,0.0053058676
5.5,0.004531835,0.0,0.0,0.0,0.0,0.0044444446,2.8714107E-4,0.0041573034
5.6,0.0033458178,0.0,0.0,0.0,0.0,0.003258427,2.8714107E-4,0.0030212235
5.7,0.0026217229,0.0,0.0,0.0,0.0,0.0025717854,2.8714107E-4,0.0023595504
5.8,0.0019475656,0.0,0.0,0.0,0.0,0.0019350811,2.8714107E-4,0.0017353308
5.9,0.001423221,0.0,0.0,0.0,0.0,0.001423221,2.8714107E-4,0.0012609238
6.0,0.0010611735,0.0,0.0,0.0,0.0,0.0010611735,2.8714107E-4,9.238452E-4
6.1,6.991261E-4,0.0,0.0,0.0,0.0,6.991261E-4,2.122347E-4,6.1173533E-4
6.2,5.3682894E-4,0.0,0.0,0.0,0.0,5.3682894E-4,2.122347E-4,4.619226E-4
6.3,3.8701622E-4,0.0,0.0,0.0,0.0,3.8701622E-4,1.4981274E-4,3.4956305E-4
6.4,2.8714107E-4,0.0,0.0,0.0,0.0,2.8714107E-4,1.3732834E-4,2.496879E-4
6.5,2.122347E-4,0.0,0.0,0.0,0.0,2.122347E-4,1.1235955E-4,1.8726592E-4
6.6,1.8726592E-4,0.0,0.0,0.0,0.0,1.8726592E-4,9.987516E-5,1.6229713E-4
6.7,1.3732834E-4,0.0,0.0,0.0,0.0,1.3732834E-4,7.490637E-5,1.1235955E-4
6.8,8.739076E-5,0.0,0.0,0.0,0.0,8.739076E-5,4.993758E-5,6.2421976E-5
